gameid	Trial	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	SceneVariation	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
Dummy5	67	small_pink_teacup	size	minimal	size	color redundant	4	2	0.5	zaher zgir	NA	zaher zgir	1	0	teacup	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	69	small_purple_coathanger	size and color	redundant	size	color redundant	4	3	0.25	purple zgir	NA	purple zgir	0	1	coathanger	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	71	big_white_shoe	size and color	redundant	size	color redundant	2	2	0	kbire	NA	kbire	0	1	shoe	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	72	small_orange_cushion	color	minimal	color	size redundant	2	2	0	orange	NA	orange	1	0	cushion	small	orange	TRUE	FALSE	TRUE	FALSE	FALSE
Dummy5	5	small_orange_pingpongball	size and color	redundant	size	color redundant	3	1	0.6666666666666666	lawn al laymon__wa 7ajm mo5talif	NA	lawn al laymon	0	1	pingpongball	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	13	big_pink_balloon	size and color	redundant	color	size redundant	2	2	0	lawn mo5talif	NA	lawn mo5talif	0	1	balloon	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	16	small_green_pepper	size and color	redundant	size	color redundant	3	2	0.3333333333333333	zoomed out	NA	zoomed out	0	1	pepper	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	19	small_orange_cap	size and color	redundant	color	size redundant	4	3	0.25	lawn mo5talif	NA	lawn mo5talif	0	1	cap	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	20	big_red_scarf	size	minimal	size	color redundant	4	3	0.25	zoomed in	NA	zoomed in	1	0	scarf	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	30	big_blue_comb	size and color	redundant	color	size redundant	4	1	0.75	lawn mo5talif	NA	lawn mo5talif	0	1	comb	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	31	big_pink_framee	size	minimal	size	color redundant	2	1	0.5	akbar wi7di	NA	akbar wi7di	1	0	framee	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	32	big_orange_cushion	size and color	redundant	size	color redundant	2	2	0	akbar wi7di	NA	akbar wi7di	0	1	cushion	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	33	small_purple_billiardball	size and color	redundant	color	size redundant	4	2	0.5	lawn mo5talif	NA	lawn mo5talif	0	1	billiardball	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	34	big_purple_bracelet	size and color	redundant	size	color redundant	3	3	0	7ajm kabir	NA	7ajm kabir	0	1	bracelet	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	35	small_blue_toothbrush	size	minimal	size	color redundant	4	1	0.75	lawn mo5talif w sa8ir	NA	lawn mo5talif w sa8ir	1	0	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	48	big_green_guitar	size and color	redundant	color	size redundant	3	2	0.3333333333333333	lawn mo5talif	NA	lawn mo5talif	0	1	guitar	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	50	small_red_yarn	size and color	redundant	size	color redundant	4	3	0.25	sa8ir l7ajm	NA	sa8ir l7ajm	0	1	yarn	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	56	small_purple_butterfly	color	minimal	color	size redundant	3	3	0	lawn mo5talif	NA	lawn mo5talif	1	0	butterfly	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	60	small_purple_flower	color	minimal	color	size redundant	2	1	0.5	lawn mo5talif	NA	lawn mo5talif	1	0	flower	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	61	small_pink_phone	color	minimal	color	size redundant	4	3	0.25	lawn mo5talif	NA	lawn mo5talif	1	0	phone	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	62	big_blue_candle	size and color	redundant	size	color redundant	3	2	0.3333333333333333	akbar wi7kdi__wi7di	NA	akbar wi7kdi	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	65	small_red_bucket	size and color	redundant	color	size redundant	4	2	0.5	lawn mo5talif	NA	lawn mo5talif	0	1	bucket	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	4	big_brown_jacket	size	minimal	size	color redundant	4	1	0.75	jacket bini kbeer__kaboot	NA	jacket bini kbeer	1	0	jacket	big	brown	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	6	small_red_scarf	size	minimal	size	color redundant	4	2	0.5	a7mar zgheer	NA	a7mar zgheer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	7	big_black_turtle	size	minimal	size	color redundant	2	2	0	silhofat kbeer	NA	silhofat kbeer	1	0	turtle	big	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	8	small_black_belt	size	minimal	size	color redundant	4	1	0.75	azghar 2shat	NA	azghar 2shat	1	0	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	11	big_pink_balloon	size and color	redundant	color	size redundant	3	1	0.6666666666666666	baloon zahr	NA	baloon zahr	0	1	balloon	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	15	big_blue_comb	size and color	redundant	color	size redundant	4	1	0.75	musht azra2	NA	musht azra2	0	1	comb	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	21	big_green_binder	size	minimal	size	color redundant	3	1	0.6666666666666666	a5dar kbeeri	NA	a5dar kbeeri	1	0	binder	big	green	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	25	big_grey_rock	color	minimal	color	size redundant	4	2	0.5	sa5ra li lawna gheir	NA	sa5ra li lawna gheir	1	0	rock	big	grey	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	35	big_orange_napkin	size	minimal	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	1	0	napkin	big	orange	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	45	small_blue_book	color	minimal	color	size redundant	4	1	0.75	ktab azra2	NA	ktab azra2	1	0	book	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	50	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	51	small_yellow_bellpepper	color	minimal	color	size redundant	3	2	0.3333333333333333	asfar	NA	asfar	1	0	bellpepper	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	55	small_blue_cushion	size and color	redundant	size	color redundant	3	2	0.3333333333333333	zgheeri	NA	zgheeri	0	1	cushion	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	59	small_purple_yarn	size and color	redundant	size	color redundant	4	4	0	azghar we7de	NA	azghar we7de	0	1	yarn	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	60	big_blue_candle	size and color	redundant	color	size redundant	3	1	0.6666666666666666	azra2	NA	azra2	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	61	small_pink_weddingcake	size and color	redundant	color	size redundant	4	4	0	zahr	NA	zahr	0	1	weddingcake	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	67	small_purple_coathanger	color	minimal	color	size redundant	2	2	0	banafsajee	NA	banafsajee	1	0	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	70	big_red_bike	size and color	redundant	size	color redundant	3	3	0	akbar we7de	NA	akbar we7de	0	1	bike	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	3	big_blue_butterfly	size and color	redundant	color	size redundant	3	3	0	blue butterfly 🦋	اعتقد عليك الكتابة بالعربي__ويجب ان أحزر	blue butterfly 🦋	0	1	butterfly	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	21	big_pink_phone	size and color	redundant	color	size redundant	2	1	0.5	pink phone	NA	pink phone	0	1	phone	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	23	small_green_binder	size and color	redundant	color	size redundant	4	2	0.5	مجلّد لونه اخضر كانت امي تعيّط لما ارسم علاي	🤣	مجلّد لونه اخضر كانت امي تعيّط لما ارسم علاي	0	1	binder	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	25	small_blue_candle	color	minimal	color	size redundant	4	4	0	شمعة لونها بنفسجي	NA	شمعة لونها بنفسجي	1	0	candle	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	41	small_pink_weddingcake	size	minimal	size	color redundant	4	2	0.5	small pink cake	NA	small pink cake	1	0	weddingcake	small	pink	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	43	small_black_belt	color	minimal	color	size redundant	4	1	0.75	black belt	NA	black belt	1	0	belt	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	44	small_black_book	color	minimal	color	size redundant	2	2	0	black book	NA	black book	1	0	book	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	45	big_yellow_bellpepper	size	minimal	size	color redundant	4	3	0.25	فليفلة صفرا كبيرة لا الطبخ 😂	NA	فليفلة صفرا كبيرة لا الطبخ 😂	1	0	bellpepper	big	yellow	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy5	53	small_green_framee	size and color	redundant	size	color redundant	2	1	0.5	small picture enclave	NA	small picture enclave	0	1	framee	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	3	small_red_scarf	size	minimal	size	color redundant	4	4	0	shalun sa8eer	NA	shalun sa8eer	1	0	scarf	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	4	small_purple_stapler	size and color	redundant	size	color redundant	4	3	0.25	kibbayse s8iri	NA	kibbayse s8iri	0	1	stapler	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	9	small_grey_rock	size	minimal	size	color redundant	3	3	0	sa8eera	NA	sa8eera	1	0	rock	small	grey	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	10	big_red_pepper	size and color	redundant	color	size redundant	4	4	0	7amraa	NA	7amraa	0	1	pepper	big	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	13	big_blue_rug	size and color	redundant	color	size redundant	2	1	0.5	5adraa__laysat kl baaqi	NA	5adraa	0	1	rug	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	15	small_pink_hairdryer	size and color	redundant	size	color redundant	4	1	0.75	assa8eer	NA	assa8eer	0	1	hairdryer	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	24	big_yellow_balloon	size and color	redundant	size	color redundant	4	4	0	kabeer	NA	kabeer	0	1	balloon	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	29	small_blue_comb	size	minimal	size	color redundant	3	2	0.3333333333333333	sa8eer	NA	sa8eer	1	0	comb	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	30	small_red_bucket	size	minimal	size	color redundant	3	1	0.6666666666666666	sa8eer	NA	sa8eer	1	0	bucket	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	35	big_yellow_bellpepper	size and color	redundant	color	size redundant	4	3	0.25	safraa	NA	safraa	0	1	bellpepper	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	36	big_orange_cushion	color	minimal	color	size redundant	3	3	0	7amraa	NA	7amraa	1	0	cushion	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	39	big_white_weddingcake	size and color	redundant	size	color redundant	2	1	0.5	kabeer	NA	kabeer	0	1	weddingcake	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	40	big_brown_jacket	color	minimal	color	size redundant	4	3	0.25	a7mar	NA	a7mar	1	0	jacket	big	brown	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	45	big_blue_cap	size and color	redundant	color	size redundant	3	1	0.6666666666666666	lawnuha mu5talif	NA	lawnuha mu5talif	0	1	cap	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	50	big_green_binder	size and color	redundant	color	size redundant	4	1	0.75	a5dar	NA	a5dar	0	1	binder	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	57	big_yellow_napkin	size and color	redundant	size	color redundant	2	2	0	kabeer	NA	kabeer	0	1	napkin	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	62	small_blue_guitar	size and color	redundant	color	size redundant	3	2	0.3333333333333333	aswad	NA	aswad	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	69	big_blue_tack	size and color	redundant	size	color redundant	4	1	0.75	kabeer	NA	kabeer	0	1	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	70	big_blue_candle	color	minimal	color	size redundant	4	2	0.5	purple	NA	purple	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	7	small_pink_bucket	color	minimal	color	size redundant	4	1	0.75	lightest	NA	lightest	1	0	bucket	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	11	small_white_weddingcake	size	minimal	size	color redundant	3	1	0.6666666666666666	smallest	NA	smallest	1	0	weddingcake	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	14	big_purple_bike	color	minimal	color	size redundant	4	4	0	different	NA	different	1	0	bike	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	17	small_white_teacup	size	minimal	size	color redundant	3	1	0.6666666666666666	smallest	NA	smallest	1	0	teacup	small	white	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	20	big_yellow_balloon	size and color	redundant	color	size redundant	2	1	0.5	yellow	NA	yellow	0	1	balloon	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	21	small_blue_tack	size	minimal	size	color redundant	4	1	0.75	shortest	NA	shortest	1	0	tack	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	26	small_green_chair	size and color	redundant	size	color redundant	3	3	0	sageer	NA	sageer	0	1	chair	small	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	33	big_pink_hairdryer	size and color	redundant	size	color redundant	2	2	0	akbar wa7ed	NA	akbar wa7ed	0	1	hairdryer	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	34	small_blue_toothbrush	color	minimal	color	size redundant	4	2	0.5	azraa	NA	azraa	1	0	toothbrush	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	40	big_white_phone	size and color	redundant	color	size redundant	2	2	0	2abyad	NA	2abyad	0	1	phone	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	42	big_blue_candle	color	minimal	color	size redundant	4	2	0.5	2azra2	NA	2azra2	1	0	candle	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	44	small_pink_framee	size and color	redundant	size	color redundant	4	2	0.5	saghier	NA	saghier	0	1	framee	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	49	small_orange_cap	size and color	redundant	color	size redundant	4	1	0.75	oronge	NA	oronge	0	1	cap	small	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	52	big_blue_comb	size	minimal	size	color redundant	2	1	0.5	kabeeer__moshot	NA	kabeeer	1	0	comb	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	58	big_grey_rock	size and color	redundant	size	color redundant	3	2	0.3333333333333333	hajar kabeer	NA	hajar kabeer	0	1	rock	big	grey	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy5	61	small_purple_bracelet	color	minimal	color	size redundant	4	3	0.25	mauve	NA	mauve	1	0	bracelet	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	64	small_purple_yarn	size	minimal	size	color redundant	3	3	0	asghar sooof	NA	asghar sooof	1	0	yarn	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy5	67	big_yellow_napkin	color	minimal	color	size redundant	2	1	0.5	yello	NA	yello	1	0	napkin	big	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	69	big_orange_pingpongball	color	minimal	color	size redundant	3	2	0.3333333333333333	oronge	NA	oronge	1	0	pingpongball	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy5	72	small_yellow_shoe	color	minimal	color	size redundant	4	3	0.25	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	3	small_black_book	size	minimal	size	color redundant	3	2	0.3333333333333333	asghar wa7id	NA	asghar wa7id	1	0	book	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	5	small_blue_guitar	size and color	redundant	size	color redundant	2	2	0	asghar wa7id	NA	asghar wa7id	0	1	guitar	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	8	small_yellow_shoe	color	minimal	color	size redundant	2	2	0	asfar	NA	asfar	1	0	shoe	small	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	18	small_blue_scarf	size and color	redundant	color	size redundant	4	4	0	azraq	NA	azraq	0	1	scarf	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	24	big_white_teacup	size and color	redundant	color	size redundant	3	3	0	abyad	NA	abyad	0	1	teacup	big	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	26	big_tan_rock	color	minimal	color	size redundant	3	2	0.3333333333333333	lawn mu5talif	NA	lawn mu5talif	1	0	rock	big	tan	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	40	small_blue_rug	size	minimal	size	color redundant	3	2	0.3333333333333333	saghir	NA	saghir	1	0	rug	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	45	big_pink_bucket	size and color	redundant	size	color redundant	3	3	0	kabir	NA	kabir	0	1	bucket	big	pink	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	47	small_blue_toothbrush	color	minimal	color	size redundant	4	4	0	azrak	NA	azrak	1	0	toothbrush	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	53	big_green_chair	size and color	redundant	size	color redundant	3	1	0.6666666666666666	kabira	NA	kabira	0	1	chair	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	54	small_red_pepper	size and color	redundant	size	color redundant	3	3	0	saghir	NA	saghir	0	1	pepper	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	58	big_orange_billiardball	size and color	redundant	color	size redundant	2	1	0.5	a7mar	NA	a7mar	0	1	billiardball	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	62	big_purple_bracelet	color	minimal	color	size redundant	3	1	0.6666666666666666	banafsajo	NA	banafsajo	1	0	bracelet	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	69	big_blue_candle	size and color	redundant	color	size redundant	2	2	0	azrak	NA	azrak	0	1	candle	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	8	small_red_stapler	color	minimal	color	size redundant	4	2	0.5	المكبس الأحمر	?	المكبس الأحمر	1	0	stapler	small	red	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy6	18	big_purple_bracelet	size and color	redundant	color	size redundant	4	1	0.75	العقد البنفسجي	NA	العقد البنفسجي	0	1	bracelet	big	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	22	small_purple_rug	size and color	redundant	color	size redundant	3	2	0.3333333333333333	القماش البنفسجي	?	القماش البنفسجي	0	1	rug	small	purple	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	23	big_green_guitar	size and color	redundant	color	size redundant	2	1	0.5	الآلة الموسيقية الخضراء	?	الآلة الموسيقية الخضراء	0	1	guitar	big	green	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	39	small_red_tack	size	minimal	size	color redundant	4	4	0	الدبوس الصغير	NA	الدبوس الصغير	1	0	tack	small	red	FALSE	TRUE	TRUE	FALSE	TRUE
Dummy6	40	small_white_shoe	size and color	redundant	size	color redundant	3	1	0.6666666666666666	الحذاء الصغير	NA	الحذاء الصغير	0	1	shoe	small	white	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	43	small_orange_napkin	size and color	redundant	size	color redundant	4	2	0.5	الصغيرة	NA	الصغيرة	0	1	napkin	small	orange	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	44	small_pink_framee	size and color	redundant	color	size redundant	3	3	0	الزهرية	NA	الزهرية	0	1	framee	small	pink	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	49	big_brown_jacket	size and color	redundant	color	size redundant	2	2	0	المعطف البني	?	المعطف البني	0	1	jacket	big	brown	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	52	big_blue_scarf	size and color	redundant	size	color redundant	4	1	0.75	الوشاح الأزرق الكبير	NA	الوشاح الأزرق الكبير	0	1	scarf	big	blue	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	62	small_blue_candle	size	minimal	size	color redundant	3	2	0.3333333333333333	الشمعة الزرقاء الصغيرة	?	الشمعة الزرقاء الصغيرة	1	0	candle	small	blue	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy6	65	small_black_turtle	color	minimal	color	size redundant	3	1	0.6666666666666666	السلحفاة السوداء	??	السلحفاة السوداء	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	TRUE
Dummy6	66	big_green_chair	size	minimal	size	color redundant	4	3	0.25	المقعد الأخضر الكبير	NA	المقعد الأخضر الكبير	1	0	chair	big	green	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy6	69	small_purple_butterfly	size	minimal	size	color redundant	2	2	0	الفراشة الصغيرة	NA	الفراشة الصغيرة	1	0	butterfly	small	purple	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy6	71	big_orange_cap	size	minimal	size	color redundant	4	2	0.5	القبعة الكبيرة	NA	القبعة الكبيرة	1	0	cap	big	orange	FALSE	TRUE	FALSE	FALSE	TRUE
Dummy6	72	small_brown_belt	size and color	redundant	size	color redundant	4	3	0.25	الصغيرة	NA	الصغيرة	0	1	belt	small	brown	TRUE	TRUE	FALSE	FALSE	TRUE
Dummy6	1	small_white_teacup	color	minimal	color	size redundant	3	1	0.6666666666666666	koub__yes	rmedi?	koub	1	0	teacup	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	5	small_white_pingpongball	color	minimal	color	size redundant	4	3	0.25	tabe bayda	NA	tabe bayda	1	0	pingpongball	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	10	big_red_pepper	size	minimal	size	color redundant	4	1	0.75	felafel a7mar kbeer__folfol	NA	felafel a7mar kbeer	1	0	pepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	16	big_black_comb	size and color	redundant	size	color redundant	4	4	0	moshot kbeer	NA	moshot kbeer	0	1	comb	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	17	big_orange_cap	size and color	redundant	size	color redundant	3	2	0.3333333333333333	ta2eye kbeeri borda2ane	NA	ta2eye kbeeri borda2ane	0	1	cap	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	18	big_blue_book	color	minimal	color	size redundant	2	1	0.5	kteb azra2	NA	kteb azra2	1	0	book	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	19	big_blue_tack	color	minimal	color	size redundant	4	4	0	dabs 2azra2	NA	dabs 2azra2	1	0	tack	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	25	big_green_binder	color	minimal	color	size redundant	3	2	0.3333333333333333	kteb 2akhdar	NA	kteb 2akhdar	1	0	binder	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	27	big_black_turtle	size and color	redundant	color	size redundant	4	3	0.25	sol7afet 2aswad	NA	sol7afet 2aswad	0	1	turtle	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	28	big_blue_toothbrush	size and color	redundant	size	color redundant	4	2	0.5	forshey zar2a kbeeri	NA	forshey zar2a kbeeri	0	1	toothbrush	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	30	small_purple_yarn	size and color	redundant	color	size redundant	3	1	0.6666666666666666	khet mauve	NA	khet mauve	0	1	yarn	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	33	small_red_bike	size	minimal	size	color redundant	2	2	0	biceclet zgheeri	NA	biceclet zgheeri	1	0	bike	small	red	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	34	small_yellow_balloon	size	minimal	size	color redundant	4	3	0.25	balón asfar sgheer	NA	balón asfar sgheer	1	0	balloon	small	yellow	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	35	small_white_shoe	size and color	redundant	color	size redundant	2	2	0	skarbeeni bayda	NA	skarbeeni bayda	0	1	shoe	small	white	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	38	big_green_framee	size and color	redundant	color	size redundant	3	3	0	sa7on akhdar	NA	sa7on akhdar	0	1	framee	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	51	big_purple_rug	size	minimal	size	color redundant	3	1	0.6666666666666666	sejjada mauve__kbeeri	NA	sejjada mauve	1	0	rug	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	56	small_red_scarf	size and color	redundant	size	color redundant	3	2	0.3333333333333333	shal a7mar__sgheer	NA	shal a7mar	0	1	scarf	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	61	big_purple_billiardball	color	minimal	color	size redundant	3	2	0.3333333333333333	tabe__mauve	NA	tabe	1	0	billiardball	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	63	big_purple_stapler	size and color	redundant	color	size redundant	4	2	0.5	kabese__mauve	NA	kabese	0	1	stapler	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	65	big_pink_weddingcake	size and color	redundant	size	color redundant	4	1	0.75	kaleb 7elo__zaher__kbeer	NA	kaleb 7elo	0	1	weddingcake	big	pink	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy6	70	big_blue_butterfly	size and color	redundant	size	color redundant	2	1	0.5	farashe__zar2a__kbeeri	NA	farashe	0	1	butterfly	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	71	big_tan_rock	size	minimal	size	color redundant	3	3	0	7ajara__kbeeri	NA	7ajara	1	0	rock	big	tan	FALSE	TRUE	FALSE	FALSE	FALSE
Dummy6	5	big_purple_hairdryer	color	minimal	color	size redundant	2	2	0	il sushwar il mov	NA	il sushwar il mov	1	0	hairdryer	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
Dummy6	11	big_yellow_shoe	size and color	redundant	size	color redundant	3	3	0	akbar subat__skarbeeni	NA	akbar subat	0	1	shoe	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
Dummy6	13	big_orange_pingpongball	size and color	redundant	color	size redundant	3	2	0.3333333333333333	orange	NA	orange	0	1	pingpongball	big	orange	TRUE	TRUE	TRUE	FALSE	FALSE
Dummy6	18	small_black_turtle	color	minimal	color	size redundant	4	3	0.25	il sawda	NA	il sawda	1	0	turtle	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
