gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender
ZziXKMds2SaaAR6wk	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	39	queen	queen		blue_crown	1	O		FALSE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	40	purple	purple		purple_shell	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	44	blue	blue		blue_fence	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	45	red	red		red_chair	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	46	i see you green	i see you green		green_binoculars	1	OC		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	47	yellow	yellow		yellow_candle	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	49	red	red		red_ring	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	purple	purple		purple_glove	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	51	purple cereal	purple cereal		purple_bowl	1	CO		TRUE	FALSE	FALSE	FALSE	TRUE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	55	wheels	wheels		black_truck	1	O		FALSE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	56	purple	purple		purple_helicopter	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	57	white	white		white_belt	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	61	tight as a ----	tight as a ----		orange_drum	1	O		FALSE	FALSE	FALSE	FALSE	TRUE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	64	blue	blue		blue_flower	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	66	orange	orange		orange_necklace	1	C		TRUE	FALSE	FALSE	FALSE	TRUE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	67	blue	blue		blue_cushion	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	68	put my eggs in	put my eggs in		orange_basket	1	O		FALSE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	69	green	green		green_screwdriver	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	70	yellow fringe	yellow fringe		yellow_scarf	1	CO		TRUE	FALSE	TRUE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	71	red	red		red_phone	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
ZziXKMds2SaaAR6wk	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	72	white	white	good job	white_dress	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	1	it is silver__yes	it is silver	silver crown?	white_crown	1	C		FALSE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	2	it is also silver white__yep	it is also silver white	"an iron?__i think you are allowed to say the object, fyi"	white_iron	1	C		TRUE	FALSE	FALSE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	3	fork__lol	fork		black_fork	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	5	helicopter	helicopter		orange_helicopter	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	7	blue door	blue door		blue_door	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	8	yellow mask	yellow mask		yellow_mask	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	10	pencil	pencil		white_pencil	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	12	yellow flower	yellow flower		yellow_flower	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	14	purple lock	purple lock		purple_lock	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	15	white guitar	white guitar		white_guitar	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	17	knife	knife		green_knife	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	18	book	book		blue_book	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	20	red scrrewdriver	red scrrewdriver		orange_screwdriver	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	21	red dress	red dress		red_dress	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	22	white	white		white_candle	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	gold orange fish	gold orange fish		orange_fish	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	26	yellow card__scarf	yellow card		yellow_scarf	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	27	drum	drum		orange_drum	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	29	white balloon	white balloon		white_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	31	glove	glove		orange_glove	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	33	chair	chair		yellow_chair	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	34	red suitcase	red suitcase		orange_luggage	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	35	blue cup	blue cup		blue_mug	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	36	orange tie	orange tie		orange_tie	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	37	blue wallet	blue wallet		blue_wallet	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	38	basket purple	basket purple		purple_basket	1	NC		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	40	purple hammer	purple hammer		purple_hammer	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	41	purple bincolulars	purple bincolulars		purple_binoculars	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	42	green die__no joke	green die	i kinda wish this were harder!	green_die	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	43	yellow	yellow		yellow_fence	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	45	blue	blue		blue_cushion	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	46	purple necklace	purple necklace		purple_necklace	1	cn		TRUE	FALSE	TRUE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	47	green	green		green_calendar	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	48	shell	shell		orange_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	49	blue	blue		blue_calculator	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	51	empty square__no__yes white__i guess so	empty square	hrmmm...__i don't have an empty square__black dice__shell__white comb__green fish__yellow pencil__red pensil__white comb?	white_comb	1	o		FALSE	FALSE	FALSE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	54	green	green		green_bowl	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	55	purple	purple		purple_sock	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	56	white belt	white belt		white_belt	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	57	red	red		red_phone	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	58	black	black		black_microscope	1	C		TRUE	FALSE	FALSE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	61	black t	black t	mmm.. peet's coffee!	black_truck	1	C		TRUE	FALSE	FALSE	FALSE	TRUE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	62	yellow	yellow		yellow_butterfly	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	64	ring	ring		white_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	65	blue bed	blue bed		blue_bed	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	66	purple	purple		purple_ribbon	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	69	green	green		green_slipper	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
yxyQdQXCh43jvw7jC	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	72	purple__ty	purple	"last one.. again  - it's been great, thank  you!  ;-)"	purple_robot	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	1	red chair	red chair		red_chair	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	2	blue ring	blue ring		blue_ring	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	4	white dress	white dress		white_dress	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	5	black necklace	black necklace		black_necklace	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	6	calendar	calendar		black_calendar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	7	dice	dice		black_die	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	8	bowl	bowl		black_bowl	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	9	fish	fish		green_fish	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	10	blue bed	blue bed		blue_bed	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	11	green fork	green fork		green_fork	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	12	guitar	guitar		white_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	13	calculator	calculator		yellow_calculator	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	15	scarf	scarf		white_scarf	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	16	basket	basket		orange_basket	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	17	purple tie	purple tie		purple_tie	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	22	suitcase	suitcase		green_luggage	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	24	yellow book	yellow book		yellow_book	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	26	green drum	green drum		green_drum	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	27	white pillow	white pillow		white_cushion	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	28	screwdriver	screwdriver		purple_screwdriver	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	30	green sock	green sock		green_sock	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	31	butterfly	butterfly		white_butterfly	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	32	black glove	black glove		black_glove	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	33	yellow cup	yellow cup		yellow_mug	1	CN		TRUE	FALSE	FALSE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	36	green lock	green lock		green_lock	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	40	red iron	red iron		red_iron	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	41	purple truck	purple truck		purple_truck	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	43	bow	bow		green_ribbon	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	44	white pencil	white pencil		white_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	45	yellow candle	yellow candle		yellow_candle	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	47	yellow comb	yellow comb		yellow_comb	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	48	red wallet	red wallet		red_wallet	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	49	purple microscope	purple microscope		purple_microscope	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	50	balloon	balloon		white_balloon	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	52	hammer	hammer		orange_hammer	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	54	door	door		yellow_door	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	55	green robot	green robot		green_robot	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	56	telephone	telephone		yellow_phone	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	57	red flower	red flower		red_flower	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	59	green shell	green shell		green_shell	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	60	green knife	green knife		green_knife	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	61	belt	belt		white_belt	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	62	red mask	red mask		red_mask	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	64	purple slipper	purple slipper		purple_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	66	crown	crown		yellow_crown	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	68	white fence	white fence		white_fence	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	71	purple helicopter	purple helicopter		purple_helicopter	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
8LNj5vuZeZrGqacFZ	English	feedback	scene1	NA	NA	NA	NA	4	pophristic_stimuli	72	orange binoculars	orange binoculars		yellow_cushion	0	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	2	purple	purple		purple_shell	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	3	white butterfly	white butterfly		white_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	5	orange suitcase	orange suitcase		orange_luggage	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	6	blue	blue		blue_cushion	1	C		TRUE	FALSE	FALSE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	8	knife	knife		green_knife	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	11	black tie	black tie		black_tie	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	12	screwdriver	screwdriver		orange_screwdriver	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	13	purple necklace thing	purple necklace thing		purple_necklace	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	15	black fork	black fork		black_fork	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	16	green calendar	green calendar		green_calendar	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	17	green hammer	green hammer		green_hammer	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	19	white dress	white dress		white_dress	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	21	black bowl	black bowl		black_bowl	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	24	red chair	red chair		red_chair	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	25	blue flower	blue flower		blue_flower	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	26	purple bow	purple bow		purple_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	27	orange glove	orange glove		orange_glove	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	29	purple drum	purple drum		purple_drum	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
PdvEYzmGY5Miotm2r	English	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	30	robot	robot		orange_robot	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
