gameId	language	condition	roundNumber	nameClickedObj	correct	words	target	colorMentioned	nounMentioned	clickedColor	clickedType	otherMethod	noun_mentioned	color_mentioned
EfLjfia9NNEGLhZB7	English	scene2	33	red_door	1	CN	door	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	34	green_robot	1	CN	robot	1	1	green		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	35	black_calendar	1	N	calendar	0	1	black		0	1	0
EfLjfia9NNEGLhZB7	English	scene2	36	green_lock	1	CN	lock	1	1	green		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	38	black_drum	1	CN	drum	1	1	black		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	39	orange_shell	1	CN	shell	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	41	black_sock	1	CN	sock	1	1	black		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	42	yellow_balloon	1	CN	balloon	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	44	orange_fish	1	CN	fish	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	45	yellow_chair	1	CN	chair	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	46	red_pencil	1	CN	pencil	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	47	red_belt	1	CN	belt	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	48	orange_necklace	1	CN	necklace	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	49	white_guitar	1	CN	guitar	1	1	white		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	50	NONE	0	CN	phone	1	1	NONE		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	51	orange_microscope	1	CN	microscope	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	52	purple_hammer	1	CN	hammer	1	1	purple		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	53	green_slipper	1	CN	slipper	1	1	green		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	54	yellow_book	1	CN	book	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	55	green_truck	1	CN	truck	1	1	green		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	57	red_ring	0	CN	ring	1	1	red		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	59	blue_wallet	1	CN	wallet	1	1	blue		0	1	1
EfLjfia9NNEGLhZB7	English	scene3	61	white_mug	1	CN	mug	1	1	white		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	62	purple_fork	1	CN	fork	1	1	purple		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	63	orange_binoculars	1	CN	binoculars	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	66	yellow_iron	1	CN	iron	1	1	yellow		0	1	1
EfLjfia9NNEGLhZB7	English	scene2	67	white_dress	1	CN	dress	1	1	white		0	1	1
EfLjfia9NNEGLhZB7	English	scene1	70	orange_knife	1	CN	knife	1	1	orange		0	1	1
EfLjfia9NNEGLhZB7	English	scene4	72	yellow_fence	1	CN	fence	1	1	yellow		0	1	1
zkRwpM4kcchTdgsi9	English	scene3	1	red_chair	1	N	chair	0	1	red		0	1	0
zkRwpM4kcchTdgsi9	English	scene2	2	green_lock	1	N	lock	0	1	green		0	1	0
zkRwpM4kcchTdgsi9	English	scene2	3	blue_comb	1	N	comb	0	1	blue		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	6	black_truck	1	N	truck	0	1	black		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	7	red_crown	1	CN	crown	1	1	red		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	9	white_ring	1	N	ring	0	1	white		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	11	green_fish	1	N	fish	0	1	green		0	1	0
zkRwpM4kcchTdgsi9	English	scene4	12	red_guitar	1	CN	guitar	1	1	red		0	1	1
zkRwpM4kcchTdgsi9	English	scene1	13	red_scarf	1	CN	scarf	1	1	red		0	1	1
zkRwpM4kcchTdgsi9	English	scene3	16	black_calendar	1	N	calendar	0	1	black		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	17	orange_helicopter	1	CN	helicopter	1	1	orange		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	18	blue_book	1	N	book	0	1	blue		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	19	red_iron	1	N	iron	0	1	red		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	22	orange_robot	1	CN	robot	1	1	orange		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	24	purple_glove	1	CN	glove	1	1	purple		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	28	white_mug	1	CN	mug	1	1	white		0	1	1
zkRwpM4kcchTdgsi9	English	scene1	31	purple_shell	1	CN	shell	1	1	purple		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	32	orange_slipper	1	N	slipper	0	1	orange		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	34	black_sock	1	CN	sock	1	1	black		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	35	red_mask	1	CN	mask	1	1	red		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	36	red_butterfly	1	CN	butterfly	1	1	red		0	1	1
zkRwpM4kcchTdgsi9	English	scene3	37	red_fence	1	N	fence	0	1	red		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	38	black_basket	1	N	basket	0	1	black		0	1	0
zkRwpM4kcchTdgsi9	English	scene4	39	yellow_phone	1	CN	phone	1	1	yellow		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	40	green_fork	1	CN	fork	1	1	green		0	1	1
zkRwpM4kcchTdgsi9	English	scene1	42	blue_belt	1	CN	belt	1	1	blue		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	45	white_pencil	1	N	pencil	0	1	white		0	1	0
zkRwpM4kcchTdgsi9	English	scene4	48	purple_tie	1	CN	tie	1	1	purple		0	1	1
zkRwpM4kcchTdgsi9	English	scene3	49	green_die	1	CN	die	1	1	green		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	51	yellow_balloon	1	CN	balloon	1	1	yellow		0	1	1
zkRwpM4kcchTdgsi9	English	scene1	52	green_bowl	1	CN	bowl	1	1	green		0	1	1
zkRwpM4kcchTdgsi9	English	scene3	53	blue_flower	1	N	flower	0	1	blue		0	1	0
zkRwpM4kcchTdgsi9	English	scene2	55	blue_cushion	1	N	cushion	0	1	blue		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	56	blue_dress	1	CN	dress	1	1	blue		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	59	orange_screwdriver	1	N	screwdriver	0	1	orange		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	60	orange_hammer	1	N	hammer	0	1	orange		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	61	blue_bed	1	N	bed	0	1	blue		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	62	orange_knife	1	CN	knife	1	1	orange		0	1	1
zkRwpM4kcchTdgsi9	English	scene1	64	white_calculator	1	CN	calculator	1	1	white		0	1	1
zkRwpM4kcchTdgsi9	English	scene4	65	purple_binoculars	1	CN	binoculars	1	1	purple		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	66	orange_luggage	1	N	luggage	0	1	orange		0	1	0
zkRwpM4kcchTdgsi9	English	scene3	67	red_wallet	1	N	wallet	0	1	red		0	1	0
zkRwpM4kcchTdgsi9	English	scene2	69	purple_ribbon	1	N	ribbon	0	1	purple		0	1	0
zkRwpM4kcchTdgsi9	English	scene1	70	blue_door	1	CN	door	1	1	blue		0	1	1
zkRwpM4kcchTdgsi9	English	scene2	71	red_candle	1	N	candle	0	1	red		0	1	0
zkRwpM4kcchTdgsi9	English	scene4	72	orange_drum	1	CN	drum	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	4	black_fork	1	N	fork	0	1	black		0	1	0
2S29Rfim6pcoSGMwu	English	scene2	6	yellow_fence	1	CN	fence	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	7	orange_microscope	1	CN	microscope	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	10	green_tie	1	N	tie	0	1	green		0	1	0
2S29Rfim6pcoSGMwu	English	scene3	11	orange_calendar	1	N	calendar	0	1	orange		0	1	0
2S29Rfim6pcoSGMwu	English	scene2	12	white_phone	1	N	phone	0	1	white		0	1	0
2S29Rfim6pcoSGMwu	English	scene4	13	orange_fish	1	CN	fish	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	14	blue_butterfly	1	N	butterfly	0	1	blue		0	1	0
2S29Rfim6pcoSGMwu	English	scene3	15	blue_candle	1	CN	candle	1	1	blue		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	17	orange_helicopter	1	CN	helicopter	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	18	red_mug	1	CN	mug	1	1	red		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	19	purple_slipper	1	CN	slipper	1	1	purple		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	20	orange_die	1	CN	die	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	21	orange_tie	0	CN	ribbon	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	22	red_pencil	1	N	pencil	0	1	red		0	1	0
2S29Rfim6pcoSGMwu	English	scene3	23	white_scarf	1	N	scarf	0	1	white		0	1	0
2S29Rfim6pcoSGMwu	English	scene2	24	orange_luggage	1	N	luggage	0	1	orange		0	1	0
2S29Rfim6pcoSGMwu	English	scene2	25	green_sock	1	CN	sock	1	1	green		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	26	orange_truck	1	CN	truck	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	27	yellow_chair	1	CN	chair	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	29	yellow_cushion	1	CN	cushion	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	32	green_binoculars	1	CN	binoculars	1	1	green		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	34	white_ring	1	CN	ring	1	1	white		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	39	purple_glove	1	N	glove	0	1	purple		0	1	0
2S29Rfim6pcoSGMwu	English	scene4	41	white_crown	1	CN	crown	1	1	white		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	42	yellow_calculator	1	N	calculator	0	1	yellow		0	1	0
2S29Rfim6pcoSGMwu	English	scene4	43	green_basket	1	CN	basket	1	1	green		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	45	red_wallet	1	CN	wallet	1	1	red		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	46	blue_belt	1	CN	belt	1	1	blue		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	47	black_drum	1	CN	drum	1	1	black		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	48	yellow_dress	1	CN	dress	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	52	yellow_door	1	CN	door	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	54	black_robot	1	CN	robot	1	1	black		0	1	1
2S29Rfim6pcoSGMwu	English	scene4	55	yellow_comb	1	CN	comb	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	56	black_screwdriver	1	N	screwdriver	0	1	black		0	1	0
2S29Rfim6pcoSGMwu	English	scene1	57	red_flower	1	CN	flower	1	1	red		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	58	orange_hammer	1	CN	hammer	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	59	green_necklace	1	CN	necklace	1	1	green		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	60	black_lock	1	N	lock	0	1	black		0	1	0
2S29Rfim6pcoSGMwu	English	scene1	61	white_guitar	1	CN	guitar	1	1	white		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	62	green_shell	1	CN	shell	1	1	green		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	63	yellow_balloon	1	N	balloon	0	1	yellow		0	1	0
2S29Rfim6pcoSGMwu	English	scene2	64	red_iron	1	N	iron	0	1	red		0	1	0
2S29Rfim6pcoSGMwu	English	scene1	67	green_knife	1	CN	knife	1	1	green		0	1	1
2S29Rfim6pcoSGMwu	English	scene2	69	orange_bowl	1	CN	bowl	1	1	orange		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	70	red_mask	1	CN	mask	1	1	red		0	1	1
2S29Rfim6pcoSGMwu	English	scene1	71	yellow_bed	1	CN	bed	1	1	yellow		0	1	1
2S29Rfim6pcoSGMwu	English	scene3	72	white_book	1	CN	book	1	1	white		0	1	1
Co3PvSEmbHtAfSP5v	English	scene2	4	green_hammer	1	N	hammer	0	1	green		0	1	0
Co3PvSEmbHtAfSP5v	English	scene2	5	green_calendar	1	N	calendar	0	1	green		0	1	0
Co3PvSEmbHtAfSP5v	English	scene2	6	orange_glove	1	CN	glove	1	1	orange		0	1	1
Co3PvSEmbHtAfSP5v	English	scene1	8	blue_chair	1	CN	chair	1	1	blue		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	9	white_ring	1	N	ring	0	1	white		0	1	0
Co3PvSEmbHtAfSP5v	English	scene2	10	blue_flower	1	N	flower	0	1	blue		0	1	0
Co3PvSEmbHtAfSP5v	English	scene4	11	orange_necklace	1	CN	necklace	1	1	orange		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	13	orange_knife	1	CN	knife	1	1	orange		0	1	1
Co3PvSEmbHtAfSP5v	English	scene1	14	blue_phone	1	CN	phone	1	1	blue		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	15	orange_luggage	1	N	luggage	0	1	orange		0	1	0
Co3PvSEmbHtAfSP5v	English	scene4	16	black_ribbon	1	CN	ribbon	1	1	black		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	17	white_dress	1	N	dress	0	1	white		0	1	0
Co3PvSEmbHtAfSP5v	English	scene4	18	yellow_book	1	CN	book	1	1	yellow		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	19	blue_pencil	1	CN	pencil	1	1	blue		0	1	1
Co3PvSEmbHtAfSP5v	English	scene1	20	green_basket	1	CN	basket	1	1	green		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	21	red_comb	1	N	comb	0	1	red		0	1	0
Co3PvSEmbHtAfSP5v	English	scene2	23	white_mug	1	N	mug	0	1	white		0	1	0
Co3PvSEmbHtAfSP5v	English	scene1	24	red_fence	1	CN	fence	1	1	red		0	1	1
Co3PvSEmbHtAfSP5v	English	scene2	26	purple_tie	1	N	tie	0	1	purple		0	1	0
Co3PvSEmbHtAfSP5v	English	scene3	29	green_lock	1	N	lock	0	1	green		0	1	0
Co3PvSEmbHtAfSP5v	English	scene4	30	yellow_belt	1	CN	belt	1	1	yellow		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	32	purple_bowl	1	N	bowl	0	1	purple		0	1	0
Co3PvSEmbHtAfSP5v	English	scene3	33	orange_sock	1	N	sock	0	1	orange		0	1	0
Co3PvSEmbHtAfSP5v	English	scene3	35	blue_cushion	1	N	cushion	0	1	blue		0	1	0
Co3PvSEmbHtAfSP5v	English	scene1	37	purple_drum	1	CN	drum	1	1	purple		0	1	1
Co3PvSEmbHtAfSP5v	English	scene1	39	orange_microscope	1	CN	microscope	1	1	orange		0	1	1
Co3PvSEmbHtAfSP5v	English	scene2	40	white_wallet	1	N	wallet	0	1	white		0	1	0
Co3PvSEmbHtAfSP5v	English	scene1	41	orange_die	1	CN	die	1	1	orange		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	42	white_crown	1	N	crown	0	1	white		0	1	0
Co3PvSEmbHtAfSP5v	English	scene3	46	yellow_door	1	N	door	0	1	yellow		0	1	0
Co3PvSEmbHtAfSP5v	English	scene2	47	yellow_bed	1	N	bed	0	1	yellow		0	1	0
Co3PvSEmbHtAfSP5v	English	scene1	49	white_balloon	1	CN	balloon	1	1	white		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	51	green_robot	1	CN	robot	1	1	green		0	1	1
Co3PvSEmbHtAfSP5v	English	scene1	53	blue_butterfly	1	CN	butterfly	1	1	blue		0	1	1
Co3PvSEmbHtAfSP5v	English	scene2	55	blue_mask	1	N	mask	0	1	blue		0	1	0
Co3PvSEmbHtAfSP5v	English	scene1	57	black_fish	1	CN	fish	1	1	black		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	58	yellow_candle	1	CN	candle	1	1	yellow		0	1	1
Co3PvSEmbHtAfSP5v	English	scene1	59	purple_binoculars	1	CN	binoculars	1	1	purple		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	60	red_calculator	1	CN	calculator	1	1	red		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	63	yellow_scarf	1	CN	scarf	1	1	yellow		0	1	1
Co3PvSEmbHtAfSP5v	English	scene3	64	black_shell	1	N	shell	0	1	black		0	1	0
Co3PvSEmbHtAfSP5v	English	scene1	65	red_iron	1	CN	iron	1	1	red		0	1	1
Co3PvSEmbHtAfSP5v	English	scene2	66	white_guitar	1	N	guitar	0	1	white		0	1	0
Co3PvSEmbHtAfSP5v	English	scene3	70	green_screwdriver	1	N	screwdriver	0	1	green		0	1	0
Co3PvSEmbHtAfSP5v	English	scene4	71	green_slipper	1	CN	slipper	1	1	green		0	1	1
Co3PvSEmbHtAfSP5v	English	scene4	72	black_helicopter	1	CN	helicopter	1	1	black		0	1	1
XhnmudH6j9WgApn5S	English	scene2	2	yellow_wallet	1	CN	wallet	1	1	yellow		0	1	1
XhnmudH6j9WgApn5S	English	scene3	4	blue_cushion	1	CN	cushion	1	1	blue		0	1	1
XhnmudH6j9WgApn5S	English	scene3	5	black_bowl	1	CN	bowl	1	1	black		0	1	1
XhnmudH6j9WgApn5S	English	scene4	6	yellow_scarf	1	CN	scarf	1	1	yellow		0	1	1
XhnmudH6j9WgApn5S	English	scene4	8	white_belt	1	CN	belt	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene4	9	orange_slipper	1	CN	slipper	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene4	10	purple_truck	1	CN	truck	1	1	purple		0	1	1
XhnmudH6j9WgApn5S	English	scene1	12	red_balloon	1	CN	balloon	1	1	red		0	1	1
XhnmudH6j9WgApn5S	English	scene2	13	orange_tie	1	CN	tie	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene1	15	red_butterfly	1	CN	butterfly	1	1	red		0	1	1
XhnmudH6j9WgApn5S	English	scene3	16	white_ring	1	N	ring	0	1	white		0	1	0
XhnmudH6j9WgApn5S	English	scene1	17	green_die	1	CN	die	1	1	green		0	1	1
XhnmudH6j9WgApn5S	English	scene4	18	orange_hammer	1	CN	hammer	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene1	21	blue_door	1	CN	door	1	1	blue		0	1	1
XhnmudH6j9WgApn5S	English	scene2	22	white_pencil	1	CN	pencil	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene1	23	white_dress	1	CN	dress	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene1	24	blue_phone	0	CN	phone	1	1	blue		0	1	1
XhnmudH6j9WgApn5S	English	scene4	25	black_ribbon	1	CN	ribbon	1	1	black		0	1	1
XhnmudH6j9WgApn5S	English	scene3	26	orange_shell	1	CN	shell	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene1	27	purple_basket	1	CN	basket	1	1	purple		0	1	1
XhnmudH6j9WgApn5S	English	scene3	28	purple_microscope	1	CN	microscope	1	1	purple		0	1	1
XhnmudH6j9WgApn5S	English	scene3	29	red_fence	1	CN	fence	1	1	red		0	1	1
XhnmudH6j9WgApn5S	English	scene2	30	green_helicopter	1	CN	helicopter	1	1	green		0	1	1
XhnmudH6j9WgApn5S	English	scene4	32	green_necklace	1	CN	necklace	1	1	green		0	1	1
XhnmudH6j9WgApn5S	English	scene1	35	green_luggage	1	CN	luggage	1	1	green		0	1	1
XhnmudH6j9WgApn5S	English	scene3	36	purple_binoculars	1	CN	binoculars	1	1	purple		0	1	1
XhnmudH6j9WgApn5S	English	scene2	41	white_bed	1	CN	bed	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene1	42	orange_fish	1	CN	fish	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene4	43	white_guitar	1	CN	guitar	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene4	44	yellow_calculator	1	CN	calculator	1	1	yellow		0	1	1
XhnmudH6j9WgApn5S	English	scene1	45	yellow_crown	1	CN	crown	1	1	yellow		0	1	1
XhnmudH6j9WgApn5S	English	scene2	46	red_flower	1	CN	flower	1	1	red		0	1	1
XhnmudH6j9WgApn5S	English	scene3	47	white_iron	1	CN	iron	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene2	48	purple_robot	1	CN	robot	1	1	purple		0	1	1
XhnmudH6j9WgApn5S	English	scene3	49	orange_sock	1	CN	sock	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene4	53	white_mug	1	CN	mug	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene2	54	yellow_book	1	CN	book	1	1	yellow		0	1	1
XhnmudH6j9WgApn5S	English	scene2	55	black_knife	1	N	knife	0	1	black		0	1	0
XhnmudH6j9WgApn5S	English	scene1	58	orange_lock	1	CN	lock	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene3	60	white_chair	1	CN	chair	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene3	61	blue_comb	1	CN	comb	1	1	blue		0	1	1
XhnmudH6j9WgApn5S	English	scene2	62	black_glove	1	CN	glove	1	1	black		0	1	1
XhnmudH6j9WgApn5S	English	scene2	64	red_candle	1	CN	candle	1	1	red		0	1	1
XhnmudH6j9WgApn5S	English	scene4	66	purple_calendar	1	CN	calendar	1	1	purple		0	1	1
XhnmudH6j9WgApn5S	English	scene3	67	orange_drum	1	CN	drum	1	1	orange		0	1	1
XhnmudH6j9WgApn5S	English	scene4	68	white_mask	1	CN	mask	1	1	white		0	1	1
XhnmudH6j9WgApn5S	English	scene1	70	green_screwdriver	1	CN	screwdriver	1	1	green		0	1	1
CMEotggGHzn5vYL5n	English	scene2	1	blue_crown	1	N	crown	0	1	blue		0	1	0
CMEotggGHzn5vYL5n	English	scene4	2	blue_scarf	1	CN	scarf	1	1	blue		0	1	1
CMEotggGHzn5vYL5n	English	scene2	4	blue_wallet	1	N	wallet	0	1	blue		0	1	0
CMEotggGHzn5vYL5n	English	scene2	6	red_flower	1	N	flower	0	1	red		0	1	0
CMEotggGHzn5vYL5n	English	scene3	7	purple_tie	1	N	tie	0	1	purple		0	1	0
CMEotggGHzn5vYL5n	English	scene1	8	red_phone	1	CN	phone	1	1	red		0	1	1
CMEotggGHzn5vYL5n	English	scene2	11	purple_helicopter	1	N	helicopter	0	1	purple		0	1	0
CMEotggGHzn5vYL5n	English	scene4	12	green_basket	1	CN	basket	1	1	green		0	1	1
CMEotggGHzn5vYL5n	English	scene1	13	purple_screwdriver	1	CN	screwdriver	1	1	purple		0	1	1
CMEotggGHzn5vYL5n	English	scene3	14	green_glove	1	N	glove	0	1	green		0	1	0
CMEotggGHzn5vYL5n	English	scene2	15	black_shell	1	N	shell	0	1	black		0	1	0
CMEotggGHzn5vYL5n	English	scene1	17	white_butterfly	1	CN	butterfly	1	1	white		0	1	1
CMEotggGHzn5vYL5n	English	scene3	19	white_ring	1	N	ring	0	1	white		0	1	0
CMEotggGHzn5vYL5n	English	scene1	20	purple_necklace	1	CN	necklace	1	1	purple		0	1	1
CMEotggGHzn5vYL5n	English	scene2	22	red_bed	1	N	bed	0	1	red		0	1	0
CMEotggGHzn5vYL5n	English	scene4	24	purple_fish	1	CN	fish	1	1	purple		0	1	1
CMEotggGHzn5vYL5n	English	scene4	27	black_die	1	CN	die	1	1	black		0	1	1
CMEotggGHzn5vYL5n	English	scene2	28	green_knife	1	N	knife	0	1	green		0	1	0
CMEotggGHzn5vYL5n	English	scene3	29	purple_binoculars	1	N	binoculars	0	1	purple		0	1	0
CMEotggGHzn5vYL5n	English	scene3	32	blue_cushion	1	N	cushion	0	1	blue		0	1	0
CMEotggGHzn5vYL5n	English	scene4	33	white_chair	1	CN	chair	1	1	white		0	1	1
CMEotggGHzn5vYL5n	English	scene1	34	red_pencil	1	CN	pencil	1	1	red		0	1	1
CMEotggGHzn5vYL5n	English	scene4	35	black_hammer	1	CN	hammer	1	1	black		0	1	1
CMEotggGHzn5vYL5n	English	scene3	36	orange_microscope	1	N	microscope	0	1	orange		0	1	0
CMEotggGHzn5vYL5n	English	scene1	37	orange_ribbon	1	CN	ribbon	1	1	orange		0	1	1
CMEotggGHzn5vYL5n	English	scene4	38	orange_truck	1	CN	truck	1	1	orange		0	1	1
CMEotggGHzn5vYL5n	English	scene2	40	green_bowl	1	CN	bowl	1	1	green		0	1	1
CMEotggGHzn5vYL5n	English	scene3	41	white_comb	1	N	comb	0	1	white		0	1	0
CMEotggGHzn5vYL5n	English	scene1	42	white_balloon	1	CN	balloon	1	1	white		0	1	1
CMEotggGHzn5vYL5n	English	scene4	43	black_calendar	1	CN	calendar	1	1	black		0	1	1
CMEotggGHzn5vYL5n	English	scene2	44	blue_dress	1	N	dress	0	1	blue		0	1	0
CMEotggGHzn5vYL5n	English	scene2	46	white_door	1	N	door	0	1	white		0	1	0
CMEotggGHzn5vYL5n	English	scene3	47	orange_drum	1	N	drum	0	1	orange		0	1	0
CMEotggGHzn5vYL5n	English	scene3	49	white_mask	1	N	mask	0	1	white		0	1	0
CMEotggGHzn5vYL5n	English	scene4	52	yellow_iron	1	CN	iron	1	1	yellow		0	1	1
CMEotggGHzn5vYL5n	English	scene1	53	green_slipper	1	CN	slipper	1	1	green		0	1	1
CMEotggGHzn5vYL5n	English	scene1	54	white_book	1	CN	book	1	1	white		0	1	1
CMEotggGHzn5vYL5n	English	scene2	58	purple_robot	1	N	robot	0	1	purple		0	1	0
CMEotggGHzn5vYL5n	English	scene4	59	yellow_belt	1	CN	belt	1	1	yellow		0	1	1
CMEotggGHzn5vYL5n	English	scene1	61	orange_lock	1	CN	lock	1	1	orange		0	1	1
CMEotggGHzn5vYL5n	English	scene3	62	blue_mug	1	N	mug	0	1	blue		0	1	0
CMEotggGHzn5vYL5n	English	scene3	63	green_fork	1	N	fork	0	1	green		0	1	0
CMEotggGHzn5vYL5n	English	scene1	64	red_candle	1	CN	candle	1	1	red		0	1	1
CMEotggGHzn5vYL5n	English	scene2	66	purple_sock	1	N	sock	0	1	purple		0	1	0
CMEotggGHzn5vYL5n	English	scene4	68	white_calculator	1	CN	calculator	1	1	white		0	1	1
CMEotggGHzn5vYL5n	English	scene1	70	purple_luggage	1	CN	luggage	1	1	purple		0	1	1
CMEotggGHzn5vYL5n	English	scene3	71	red_guitar	1	N	guitar	0	1	red		0	1	0
dSYhmjzw8LfnjPjfC	English	scene2	2	white_candle	1	M	candle	0	0	white		0	0	0
dSYhmjzw8LfnjPjfC	English	scene4	3	blue_phone	1	CN	phone	1	1	blue		0	1	1
dSYhmjzw8LfnjPjfC	English	scene1	6	yellow_calculator	1	CN	calculator	1	1	yellow		0	1	1
dSYhmjzw8LfnjPjfC	English	scene4	7	black_microscope	1	CN	microscope	1	1	black		0	1	1
dSYhmjzw8LfnjPjfC	English	scene2	8	black_screwdriver	1	N	screwdriver	0	1	black		0	1	0
dSYhmjzw8LfnjPjfC	English	scene2	11	white_comb	1	N	comb	0	1	white		0	1	0
