gameId	language	stage	condition	imageType	listenerSelection	roundNumber	itemID	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
9zoFmJghjKM5x9P6f	English_32	feedback	color_diff_diff_f	NA	1	19	lamp_belt	it's the small yellow belt	the small yellow belt		small_yellow_belt	big_yellow_belt	small_blue_lamp	big_blue_belt	big_blue_lamp	big_blue_lamp	big_blue_belt,small_blue_lamp,small_yellow_belt,big_blue_lamp,big_yellow_belt,big_blue_lamp	small_blue_lamp,big_blue_lamp,small_yellow_belt,big_yellow_belt,big_blue_lamp,big_blue_belt	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_filler_2_f	NA	1	20	chair_magnifyingglass	magnifying glass	magnifyingglass		small_white_magnifyingglass	small_yellow_chair	big_yellow_chair	big_white_chair	NA	NA	small_yellow_chair,big_white_chair,small_white_magnifyingglass,big_yellow_chair	big_white_chair,small_yellow_chair,small_white_magnifyingglass,big_yellow_chair	1	N		FALSE	FALSE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	color_diff_diff_m	NA	1	21	rug_butterfly	large yellow butterfly	large yellow butterfly		big_yellow_butterfly	small_yellow_butterfly	big_white_rug	small_white_butterfly	small_white_rug	small_white_rug	small_white_rug,small_white_rug,small_white_butterfly,big_yellow_butterfly,big_white_rug,small_yellow_butterfly	small_white_rug,small_white_butterfly,small_yellow_butterfly,small_white_rug,big_yellow_butterfly,big_white_rug	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_target_m	NA	1	22	microscope_drum	small green drum	small green drum		small_green_drum	small_orange_drum	big_green_microscope	big_orange_drum	NA	NA	small_orange_drum,big_green_microscope,small_green_drum,big_orange_drum	big_green_microscope,big_orange_drum,small_orange_drum,small_green_drum	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_diff_same_m	NA	1	23	balloon_armchair	large red chair	large red chair		big_red_armchair	big_blue_armchair	small_red_balloon	small_blue_armchair	big_blue_balloon	big_blue_balloon	big_blue_balloon,big_blue_balloon,small_blue_armchair,big_red_armchair,small_red_balloon,big_blue_armchair	small_red_balloon,big_blue_balloon,big_blue_armchair,small_blue_armchair,big_blue_balloon,big_red_armchair	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_filler_2_m	NA	1	24	calendar_whistle	large purple whistle	large purple whistle		big_purple_whistle	small_purple_calendar	small_green_calendar	big_green_calendar	NA	NA	big_green_calendar,small_green_calendar,big_purple_whistle,small_purple_calendar	big_green_calendar,small_green_calendar,small_purple_calendar,big_purple_whistle	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_target_f	NA	1	25	calculator_crown	red crown	red crown		small_red_crown	small_yellow_crown	big_red_calculator	big_yellow_crown	NA	NA	small_red_crown,big_yellow_crown,big_red_calculator,small_yellow_crown	small_yellow_crown,big_red_calculator,small_red_crown,big_yellow_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
9zoFmJghjKM5x9P6f	English_32	feedback	size_same_diff_m	NA	1	26	fish_razor	pruple razor	purple razor		big_purple_razor	big_orange_razor	small_purple_fish	small_orange_razor	small_orange_razor	small_orange_razor	big_orange_razor,small_orange_razor,big_purple_razor,small_orange_razor,small_orange_razor,small_purple_fish	small_orange_razor,small_purple_fish,small_orange_razor,big_orange_razor,small_orange_razor,big_purple_razor	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_same_diff_f	NA	1	27	cap_dress	red dress	red dress		small_red_dress	small_blue_dress	big_red_cap	big_blue_dress	big_blue_dress	big_blue_dress	big_blue_dress,big_red_cap,small_red_dress,big_blue_dress,small_blue_dress,big_blue_dress	big_blue_dress,small_blue_dress,big_blue_dress,small_red_dress,big_red_cap,big_blue_dress	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
9zoFmJghjKM5x9P6f	English_32	feedback	color_basic_filler_2_m	NA	1	28	robot_vase	purple vase	purple vase		small_purple_vase	small_orange_robot	big_orange_robot	big_purple_robot	NA	NA	big_orange_robot,big_purple_robot,small_purple_vase,small_orange_robot	big_purple_robot,small_orange_robot,big_orange_robot,small_purple_vase	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_basic_filler_3_m	NA	1	29	cushion_coathanger	small yellow hanger	small yellow hanger		small_yellow_coathanger	big_white_coathanger	big_yellow_coathanger	small_white_cushion	NA	NA	big_yellow_coathanger,small_yellow_coathanger,small_white_cushion,big_white_coathanger	big_yellow_coathanger,small_yellow_coathanger,small_white_cushion,big_white_coathanger	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_diff_diff_m	NA	1	30	bike_pencil	large white pencil	large white pencil		big_white_pencil	big_blue_pencil	small_white_bike	small_blue_pencil	small_blue_bike	small_blue_bike	small_blue_bike,big_white_pencil,small_white_bike,big_blue_pencil,small_blue_bike,small_blue_pencil	small_white_bike,small_blue_bike,small_blue_pencil,big_blue_pencil,small_blue_bike,big_white_pencil	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
9zoFmJghjKM5x9P6f	English_32	feedback	size_same_same_f	NA	1	31	ring_key	red key	red key		small_red_key	small_blue_key	big_red_ring	big_blue_key	small_blue_key	small_blue_key	small_red_key,big_blue_key,big_red_ring,small_blue_key,small_blue_key,small_blue_key	small_red_key,small_blue_key,small_blue_key,small_blue_key,big_red_ring,big_blue_key	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
9zoFmJghjKM5x9P6f	English_32	feedback	size_diff_same_f	NA	1	32	shovel_tent	purple tent	purple tent		small_purple_tent	small_orange_tent	big_purple_shovel	big_orange_tent	small_orange_shovel	small_orange_shovel	big_orange_tent,small_orange_shovel,small_orange_shovel,big_purple_shovel,small_orange_tent,small_purple_tent	small_orange_shovel,big_orange_tent,small_orange_shovel,small_orange_tent,big_purple_shovel,small_purple_tent	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
