gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	41	shell	shell		black_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene1	NA	NA	NA	NA	1	42	red iron	red iron		red_iron	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene1	NA	NA	NA	NA	1	43	white balloon	white balloon		white_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene2	NA	NA	NA	NA	1	44	guitar	guitar		white_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	47	bowl	bowl		purple_bowl	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	48	sock	sock		orange_sock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	49	ring	ring		white_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene2	NA	NA	NA	NA	1	50	flower	flower		blue_flower	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	52	orangel pearls	orangel pearls		orange_necklace	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	53	green robot	green robot		green_robot	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	56	orange knife	orange knife		orange_knife	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene1	NA	NA	NA	NA	1	57	blue telephone	blue telephone		blue_phone	1	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	58	suitcase	suitcase		orange_luggage	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	59	black bow	black bow		black_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	60	pillow	pillow		blue_cushion	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	61	dress	dress		white_dress	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene2	NA	NA	NA	NA	1	62	not the necklaces	not the necklaces		orange_fork	1	O		FALSE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	64	yellow book	yellow book		yellow_book	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	65	screw driver	screw driver		green_screwdriver	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene1	NA	NA	NA	NA	1	66	blue butterfly	blue butterfly		blue_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	67	blue pencil	blue pencil		blue_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	68	green slipper	green slipper		green_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene4	NA	NA	NA	NA	1	69	black helicopter	black helicopter		black_helicopter	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene1	NA	NA	NA	NA	1	70	green basket	green basket		green_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
Co3PvSEmbHtAfSP5v	English	feedback	scene3	NA	NA	NA	NA	1	72	comb	comb		red_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	1	its the white chair	its the white chair		white_chair	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	3	blue comb	blue comb		blue_comb	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	4	blue door	blue door		blue_door	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	5	orange fish	orange fish		orange_fish	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	6	white pencil	white pencil		white_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	7	white dress	white dress		white_dress	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	3	8	blue telephone__no__sorry	blue telephone		blue_phone	0	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	9	it is the yellow cardholder	it is the yellow cardholder		yellow_wallet	1	ACN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	10	it is the black glove	it is the black glove		black_glove	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	11	it is the white guitar	it is the white guitar		white_guitar	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	13	it is the black bow	it is the black bow		black_ribbon	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	14	it is the orange shell	it is the orange shell		orange_shell	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	15	it is the yellow calculator	it is the yellow calculator		yellow_calculator	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	16	it is the purple basket	it is the purple basket		purple_basket	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	17	it is the purple microscope	it is the purple microscope		purple_microscope	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	18	it is the red fence	it is the red fence		red_fence	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	20	it is the green helicopter	it is the green helicopter		green_helicopter	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	21	it is the blue pillow	it is the blue pillow		blue_cushion	1	ACN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	22	its the yellow crown	its the yellow crown		yellow_crown	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	23	its the black bowl	its the black bowl		black_bowl	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	24	its the thick red candle	its the thick red candle		red_candle	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	26	its the purple calendar	its the purple calendar		purple_calendar	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	27	its the yellow scarf	its the yellow scarf		yellow_scarf	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	28	its the red flower	its the red flower		red_flower	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	29	its the white iron	its the white iron		white_iron	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	30	its the orange instrument	its the orange instrument		orange_drum	1	ACN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	32	its the white belt	its the white belt		white_belt	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	33	its the orange slipper	its the orange slipper		orange_slipper	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	35	its the purple truck	its the purple truck		purple_truck	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	37	it is the white mask	it is the white mask		white_mask	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	38	it is the purple robot	it is the purple robot		purple_robot	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	39	it is the red balloon	it is the red balloon		red_balloon	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	40	it is the green necklace	it is the green necklace		green_necklace	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	42	it is the orange tie	it is the orange tie		orange_tie	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	43	orange sock	orange sock		orange_sock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	47	it is the green suitcase	it is the green suitcase		green_luggage	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	48	it is the one which is not a necklace (for some reason its not showing for me?)	it is the one which is not a necklace (for some reason its not showing for me?)	only seeing 2	orange_fork	1	O		FALSE	FALSE	TRUE	TRUE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	49	it is the purple binoculars	it is the purple binoculars		purple_binoculars	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	51	white mug	white mug		white_mug	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	53	red butterfly	red butterfly		red_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	54	it is the yellow book	it is the yellow book		yellow_book	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene3	NA	NA	NA	NA	1	55	it is the ring	it is the ring		white_ring	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	56	it is the knife	it is the knife		black_knife	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	58	it is the green die	it is the green die		green_die	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	59	it is the green screwdriver	it is the green screwdriver		green_screwdriver	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene4	NA	NA	NA	NA	1	60	its the orange hammer	its the orange hammer		orange_hammer	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene1	NA	NA	NA	NA	1	69	it is the orange lock	it is the orange lock		orange_lock	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
XhnmudH6j9WgApn5S	English	feedback	scene2	NA	NA	NA	NA	1	71	it is the white bed	it is the white bed	excellent descriptions	white_bed	1	ACN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	1	the crown	the crown		blue_crown	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	2	the bowl	the bowl		green_bowl	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	3	comb	comb		white_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	4	purple necklace	purple necklace		purple_necklace	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	7	white balloon	white balloon		white_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	8	bed	bed		red_bed	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	9	black calandar	black calandar		black_calendar	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	10	blue pencils	blue pencils		blue_fence	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	11	purple fish	purple fish		purple_fish	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	14	blue scarf	blue scarf		blue_scarf	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	15	black dice	black dice		black_die	1	CN		TRUE	FALSE	FALSE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	16	wallet	wallet		blue_wallet	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	18	dress	dress		blue_dress	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	19	robot	robot		purple_robot	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	20	knife	knife		green_knife	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	21	binoculars	binoculars		purple_binoculars	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	22	flower	flower		red_flower	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	24	yellow belt	yellow belt		yellow_belt	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	27	orange lock	orange lock		orange_lock	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	28	tie	tie		purple_tie	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	29	cup	cup		blue_mug	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	30	red phone	red phone		red_phone	1	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	31	fork	fork		green_fork	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	33	cushion	cushion		blue_cushion	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	34	red candle	red candle		red_candle	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	36	door	door		white_door	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	37	drum	drum		orange_drum	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	40	white chair	white chair		white_chair	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	41	red pencil	red pencil		red_pencil	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	43	helicopter	helicopter		purple_helicopter	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	44	green basket	green basket		green_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	45	sock	sock		purple_sock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	46	mask	mask		white_mask	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	50	purple screwdriver	purple screwdriver		purple_screwdriver	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	51	yellow iron	yellow iron		yellow_iron	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	52	glove	glove		green_glove	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	53	green slipper	green slipper		green_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene2	NA	NA	NA	NA	1	54	shell	shell		black_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	55	white calculator	white calculator		white_calculator	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	56	white book	white book		white_book	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	57	black hammer	black hammer		black_hammer	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	58	microscope	microscope		orange_microscope	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	60	orange bow	orange bow		orange_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	61	white butterfly	white butterfly		white_butterfly	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
CMEotggGHzn5vYL5n	English	feedback	scene4	NA	NA	NA	NA	1	64	orange truck	orange truck		orange_truck	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene1	NA	NA	NA	NA	1	67	purple suitcase	purple suitcase		purple_luggage	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	69	guitar	guitar		red_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
CMEotggGHzn5vYL5n	English	feedback	scene3	NA	NA	NA	NA	1	71	ring	ring		white_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	2	"well this is interesting, it's only image on my screen that's broken.__it's no the red or green necklace.__not*"	"well this is interesting, it's only image on my screen that's broken."	"i have a broken image too, no worries."	orange_fork	1	o		FALSE	FALSE	FALSE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene3	NA	NA	NA	NA	1	3	it's the bed.	it's the bed.		blue_bed	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene3	NA	NA	NA	NA	1	4	it's the wallet	it's the wallet		white_wallet	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene1	NA	NA	NA	NA	1	5	orange knife	orange knife		orange_knife	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	6	the candle?  i think it's a candle	the candle?  i think it's a candle		white_candle	1	AN		FALSE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	7	red balloon	red balloon		red_balloon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	8	pencil	pencil		red_pencil	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	9	lock	lock		black_lock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	11	blue phone	blue phone		blue_phone	1	CN		TRUE	FALSE	TRUE	TRUE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene3	NA	NA	NA	NA	1	12	purple bowl	purple bowl		purple_bowl	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	14	orange slipper	orange slipper		orange_slipper	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	17	black bow	black bow		black_ribbon	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene1	NA	NA	NA	NA	1	18	yellow calculator	yellow calculator		yellow_calculator	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene1	NA	NA	NA	NA	1	19	black basket	black basket		black_basket	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	21	black microscope	black microscope		black_microscope	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	22	yellow guitar	yellow guitar		yellow_guitar	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	23	black necklace	black necklace		black_necklace	1	CN		TRUE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	24	screwdriver	screwdriver		black_screwdriver	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	27	pillow	pillow		red_cushion	1	N		FALSE	FALSE	FALSE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene1	NA	NA	NA	NA	1	28	purple helicopter	purple helicopter		purple_helicopter	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	30	book	book		white_book	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene3	NA	NA	NA	NA	1	32	shell	shell		orange_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	33	comb	comb		white_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	34	tie	tie		green_tie	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	35	ring	ring		red_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene2	NA	NA	NA	NA	1	37	suitcase	suitcase		purple_luggage	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA
dSYhmjzw8LfnjPjfC	English	feedback	scene4	NA	NA	NA	NA	1	38	purple drum	purple drum		purple_drum	1	CN		TRUE	FALSE	TRUE	FALSE	FALSE	NA
