gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	16	black bow	black bow		black_ribbon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	17	dress	dress		white_dress	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	dress
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	18	yellow book	yellow book		yellow_book	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	book
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	19	blue pencil	blue pencil		blue_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	20	green basket	green basket		green_basket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	21	comb	comb		red_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	23	mug	mug		white_mug	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	mug
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	24	red fence	red fence		red_fence	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	26	tie	tie		purple_tie	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	tie
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	29	lock	lock		green_lock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	lock
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	30	yellow belt	yellow belt		yellow_belt	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	32	bowl	bowl		purple_bowl	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	bowl
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	33	sock	sock		orange_sock	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	35	pillow	pillow		blue_cushion	1			FALSE	FALSE	FALSE	FALSE	FALSE	NA	cushion
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	37	purple drum	purple drum		purple_drum	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	drum
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	39	orange microscope	orange microscope		orange_microscope	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	microscope
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	40	wallet	wallet		white_wallet	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	wallet
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	41	orange die	orange die		orange_die	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	die
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	42	crown	crown		white_crown	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	crown
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	46	door	door		yellow_door	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	door
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	47	bed	bed		yellow_bed	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	bed
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	49	white balloon	white balloon		white_balloon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	51	green robot	green robot		green_robot	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	robot
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	53	blue butterfly	blue butterfly		blue_butterfly	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	55	mask	mask		blue_mask	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	mask
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	57	black fish	black fish		black_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	fish
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	58	yellow candle	yellow candle		yellow_candle	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	candle
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	59	purple binoculars	purple binoculars		purple_binoculars	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	60	red calculator	red calculator		red_calculator	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	calculator
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	61	transport	transport		purple_truck	1			FALSE	FALSE	FALSE	FALSE	TRUE	NA	truck
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	63	yellow scarf	yellow scarf		yellow_scarf	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	64	shell	shell		black_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell
Co3PvSEmbHtAfSP5v	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	65	red iron	red iron		red_iron	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	iron
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	66	guitar	guitar		white_guitar	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	guitar
Co3PvSEmbHtAfSP5v	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	69	not the necklaces	not the necklaces		orange_fork	1	"c("""", ""A"", """")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	fork
Co3PvSEmbHtAfSP5v	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	70	screw driver	screw driver		green_screwdriver	1	"c("""", """")"		FALSE	FALSE	FALSE	FALSE	FALSE	NA	screwdriver
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	71	green slipper	green slipper		green_slipper	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	slipper
Co3PvSEmbHtAfSP5v	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	72	black helicopter	black helicopter		black_helicopter	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	helicopter
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	2	it is the yellow cardholder	it is the yellow cardholder		yellow_wallet	1	"c("""", """", ""A"", ""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	wallet
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	4	it is the blue pillow	it is the blue pillow		blue_cushion	1	"c("""", """", ""A"", ""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	cushion
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	5	its the black bowl	its the black bowl		black_bowl	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	bowl
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	6	its the yellow scarf	its the yellow scarf		yellow_scarf	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	8	its the white belt	its the white belt		white_belt	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	belt
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	9	its the orange slipper	its the orange slipper		orange_slipper	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	slipper
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	10	its the purple truck	its the purple truck		purple_truck	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	truck
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	12	it is the red balloon	it is the red balloon		red_balloon	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	13	it is the orange tie	it is the orange tie		orange_tie	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	tie
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	15	red butterfly	red butterfly		red_butterfly	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	16	it is the ring	it is the ring		white_ring	1	"c("""", """", ""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	ring
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	17	it is the green die	it is the green die		green_die	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	die
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	18	its the orange hammer	its the orange hammer		orange_hammer	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	hammer
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	21	blue door	blue door		blue_door	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	door
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	22	white pencil	white pencil		white_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	23	white dress	white dress		white_dress	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	3	NA	24	blue telephone__no__sorry	blue telephone		blue_phone	0	"c(""C"", """")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	phone
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	25	it is the black bow	it is the black bow		black_ribbon	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	26	it is the orange shell	it is the orange shell		orange_shell	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	shell
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	27	it is the purple basket	it is the purple basket		purple_basket	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	28	it is the purple microscope	it is the purple microscope		purple_microscope	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	microscope
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	29	it is the red fence	it is the red fence		red_fence	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	fence
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	30	it is the green helicopter	it is the green helicopter		green_helicopter	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	helicopter
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	32	it is the green necklace	it is the green necklace		green_necklace	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	necklace
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	35	it is the green suitcase	it is the green suitcase		green_luggage	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	luggage
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	36	it is the purple binoculars	it is the purple binoculars		purple_binoculars	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	41	it is the white bed	it is the white bed	excellent descriptions	white_bed	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	bed
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	42	orange fish	orange fish		orange_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	fish
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	43	it is the white guitar	it is the white guitar		white_guitar	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	guitar
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	44	it is the yellow calculator	it is the yellow calculator		yellow_calculator	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	calculator
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	45	its the yellow crown	its the yellow crown		yellow_crown	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	crown
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	46	its the red flower	its the red flower		red_flower	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	flower
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	47	its the white iron	its the white iron		white_iron	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	iron
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	48	it is the purple robot	it is the purple robot		purple_robot	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	robot
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	49	orange sock	orange sock		orange_sock	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	sock
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	52	it is the one which is not a necklace (for some reason its not showing for me?)	it is the one which is not a necklace (for some reason its not showing for me?)	only seeing 2	orange_fork	1	"c("""", """", ""A"", ""B"", """", """", """", ""A"", ""N"", """", """", """", """", """", """", """", """")"		FALSE	FALSE	TRUE	TRUE	TRUE	NA	fork
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	53	white mug	white mug		white_mug	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	mug
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	54	it is the yellow book	it is the yellow book		yellow_book	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	book
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	55	it is the knife	it is the knife		black_knife	1	"c("""", """", ""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	knife
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	58	it is the orange lock	it is the orange lock		orange_lock	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	lock
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	60	its the white chair	its the white chair		white_chair	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	chair
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	61	blue comb	blue comb		blue_comb	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	comb
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	62	it is the black glove	it is the black glove		black_glove	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	glove
XhnmudH6j9WgApn5S	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	64	its the thick red candle	its the thick red candle		red_candle	1	"c("""", ""A"", """", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	candle
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	66	its the purple calendar	its the purple calendar		purple_calendar	1	"c("""", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	calendar
XhnmudH6j9WgApn5S	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	67	its the orange instrument	its the orange instrument		orange_drum	1	"c("""", ""A"", ""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	drum
XhnmudH6j9WgApn5S	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	68	it is the white mask	it is the white mask		white_mask	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	mask
XhnmudH6j9WgApn5S	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	70	it is the green screwdriver	it is the green screwdriver		green_screwdriver	1	"c("""", """", ""A"", ""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	screwdriver
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	1	the crown	the crown		blue_crown	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	crown
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	2	blue scarf	blue scarf		blue_scarf	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	4	wallet	wallet		blue_wallet	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	wallet
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	6	flower	flower		red_flower	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	flower
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	7	tie	tie		purple_tie	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	tie
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	8	red phone	red phone		red_phone	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	phone
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	11	helicopter	helicopter		purple_helicopter	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	helicopter
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	12	green basket	green basket		green_basket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	13	purple screwdriver	purple screwdriver		purple_screwdriver	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	14	glove	glove		green_glove	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	glove
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	15	shell	shell		black_shell	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	shell
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	17	white butterfly	white butterfly		white_butterfly	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	19	ring	ring		white_ring	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	ring
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	20	purple necklace	purple necklace		purple_necklace	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	necklace
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	22	bed	bed		red_bed	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	bed
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	23	blue pencils	blue pencils		blue_fence	1	"c(""C"", """")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	24	purple fish	purple fish		purple_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	27	black dice	black dice		black_die	1	"c(""C"", """")"		TRUE	FALSE	FALSE	FALSE	TRUE	NA	die
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	28	knife	knife		green_knife	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	knife
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	29	binoculars	binoculars		purple_binoculars	1	N		FALSE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	32	cushion	cushion		blue_cushion	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	cushion
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	33	white chair	white chair		white_chair	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	chair
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	34	red pencil	red pencil		red_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	FALSE	NA	pencil
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	35	black hammer	black hammer		black_hammer	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	hammer
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	36	microscope	microscope		orange_microscope	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	microscope
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	37	orange bow	orange bow		orange_ribbon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
CMEotggGHzn5vYL5n	English	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	NA	38	orange truck	orange truck		orange_truck	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	truck
CMEotggGHzn5vYL5n	English	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	NA	40	the bowl	the bowl		green_bowl	1	"c(""A"", ""N"")"		FALSE	FALSE	TRUE	FALSE	TRUE	NA	bowl
CMEotggGHzn5vYL5n	English	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	NA	41	comb	comb		white_comb	1	N		FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb
CMEotggGHzn5vYL5n	English	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	NA	42	white balloon	white balloon		white_balloon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
