gameId	X_id	listenerSelection	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
bc4gKu9jwEqAHkEzE	ED3ii7r7yX3Ru3Cts	1	feedback	basicSuffType2	wardrobe	furniture	candy	snack	60	it's the table	it's the table		coffeeTable	1	FALSE	FALSE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	jWTnS9AaEywPXbmPy	1	feedback	subNec	bird	animal	hamster	animal	61	it's the pigeon. The gray bird	it's the pigeon. The gray bird		pigeon	1	TRUE	FALSE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	wzA25mzanprES8j85	1	feedback	size21	"NA"	"NA"	"NA"	"NA"	62	the small orange pillow	the small orange pillow	almost there	small_orange_cushion	1	TRUE	TRUE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	guauDAY6Xayq42pyt	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	63	it's the smallest yellow hat	it's the smallest yellow hat		small_orange_cap	1	TRUE	TRUE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	7TzqqrJH5DyYQAf7Z	1	feedback	basicSuffType2	squirrel	animal	car	vehicle	64	it's the bird	it's the bird		hummingBird	1	FALSE	FALSE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	HGFhKXt2X8ZvEycui	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	65	it's the purple one	it's the purple one		small_purple_flower	1	TRUE	FALSE	FALSE	TRUE	TRUE
bc4gKu9jwEqAHkEzE	wEHvv7s4aHhinTtFJ	1	feedback	subNec	bear	animal	crocodile	animal	66	it's the black bear	it's the black bear		blackBear	1	TRUE	FALSE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	iBKeHDnyq2T2tpGi4	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	67	it's the smallest red chair	it's the smallest red chair		small_red_chair	1	TRUE	TRUE	TRUE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	wTJN37YS3QrXX7xAb	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	68	it's the red one	it's the red one		big_red_pepper	1	TRUE	FALSE	FALSE	TRUE	TRUE
bc4gKu9jwEqAHkEzE	JmcdaGLn4upXaWAbE	1	feedback	subNec	car	vehicle	ambulance	vehicle	69	it's the sports car	it's the sports car		convertible	1	FALSE	FALSE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	Af5KspmMgZqZoK2sS	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	70	it's the purple one	it's the purple one		small_purple_billiardball	1	TRUE	FALSE	FALSE	TRUE	TRUE
bc4gKu9jwEqAHkEzE	AdcdF6BpNMEkM7ddF	1	feedback	basicSuffType2	train	vehicle	pottedPlant	plant	71	it's the van	it's the van		minivan	1	FALSE	FALSE	FALSE	FALSE	TRUE
bc4gKu9jwEqAHkEzE	piKHuPgEgKt8qJ3Dc	1	feedback	subNec	bear	animal	rabbit	animal	72	it's the black and white bear	it's the black and white bear		pandaBear	1	TRUE	FALSE	FALSE	FALSE	TRUE
BpbFdt7W4XL5o238B	NxNiuJDXhjWKvP2xn	1	feedback	supSuff	horse	animal	firetruck	vehicle	1	The flower	The flower		daisy	1	FALSE	FALSE	TRUE	FALSE	TRUE
BpbFdt7W4XL5o238B	AiW5sbhYXL7ra487q	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	2	the purple one	the purple one		big_purple_coathanger	1	TRUE	FALSE	FALSE	TRUE	TRUE
BpbFdt7W4XL5o238B	TkYYLGpiE73iPcFem	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	3	the blue one	the blue one		big_blue_toothbrush	1	TRUE	FALSE	FALSE	TRUE	TRUE
BpbFdt7W4XL5o238B	CgqxKtYGkpyK56Jsi	1	feedback	size43	"NA"	"NA"	"NA"	"NA"	4	the smallest pink one	the smallest pink one		small_pink_teacup	1	TRUE	TRUE	FALSE	TRUE	TRUE
BpbFdt7W4XL5o238B	s5uftoEvNbPdLTPtw	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	5	the small green one	the small green one		small_green_binder	1	TRUE	TRUE	FALSE	TRUE	TRUE
BpbFdt7W4XL5o238B	TLegDtsTpLaqJuvan	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	6	small orange one	small orange one		small_orange_billiardball	1	TRUE	TRUE	FALSE	TRUE	FALSE
BpbFdt7W4XL5o238B	bj9WbNbaRGD9QpMtD	1	feedback	subNec	shirt	clothing	shirt	clothing	7	dark blue tshirt	dark blue tshirt		tShirt	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	oayYZ4LrPwRaDA2Bj	1	feedback	subNec	shirt	clothing	shirt	clothing	8	light blue, short sleeve two buttons	light blue, short sleeve two buttons		poloShirt	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	Zy4ueFmg6Jqdcw8Ya	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	9	white ball	white ball		big_white_pingpongball	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	zLq4dsZzk7NmTaYWt	1	feedback	supSuff	bed	furniture	pottedPlant	plant	10	eagle	eagle		eagle	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	QWPMK88Tz8TgSDRyM	1	feedback	color31	"NA"	"NA"	"NA"	"NA"	11	comb with blue teeth	comb with blue teeth		big_blue_comb	1	TRUE	FALSE	TRUE	FALSE	FALSE
BpbFdt7W4XL5o238B	qn4iyYTraf5tuSBkT	1	feedback	supSuff	crocodile	animal	gloves	clothing	12	table	table		picnicTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	NXqy9kA5N6HrzLkeK	1	feedback	subNec	table	furniture	bed	furniture	13	two drawer night stand	two drawer night stand		bedsideTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	iTjZqa2r8DuJ3a8uD	1	feedback	color22	"NA"	"NA"	"NA"	"NA"	14	red	red		big_red_bike	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	v8LGtF8iRJGvLJ2bk	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	15	smallest one	smallest one		small_blue_tack	1	FALSE	TRUE	FALSE	TRUE	FALSE
BpbFdt7W4XL5o238B	TkgDqzXTFyuEAWjuE	1	feedback	basicSuffType2	crocodile	animal	lamp	furniture	16	fish	fish		swordFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	9pk4m8sPKJjiwMRhZ	1	feedback	size31	"NA"	"NA"	"NA"	"NA"	17	big white	big white		big_white_shoe	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	cqbwsoxtWim3NwEvo	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	18	big one	big one		big_red_scarf	1	FALSE	TRUE	FALSE	TRUE	FALSE
BpbFdt7W4XL5o238B	gX7L9xJDrv55gW6Fe	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	19	small yellow	small yellow		small_yellow_bellpepper	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	gC3xhLGFyyXTvMcMN	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	20	blue	blue		big_blue_cushion	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	SWmqWrzP24DWBvzNX	1	feedback	subNec	dog	animal	sheep	animal	21	grey dog, not dalmation	grey dog, not dalmation		husky	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	djaa3CWxCD9HcYDP7	1	feedback	basicSuffType2	socks	clothing	rabbit	animal	22	shirt	shirt		hawaiiShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	sPHzkfspJKeQuJF2K	1	feedback	subNec	dog	animal	crocodile	animal	23	german shepard	german shepard		germanShepherd	1	FALSE	FALSE	FALSE	FALSE	TRUE
BpbFdt7W4XL5o238B	7S7TkcoeGjc2nsrFe	1	feedback	basicSuffType2	train	vehicle	horse	animal	24	car	car		convertible	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	q9PcfQucibTv4xj5H	1	feedback	subNec	bear	animal	iguana	animal	25	panda	panda		pandaBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	xAniBr5kwdbrPLv2s	1	feedback	basicSuffType1	socks	clothing	gloves	clothing	26	shirt	shirt		dressShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	R2Lj3XD4zmSqGSvbs	1	feedback	supSuff	wardrobe	furniture	squirrel	animal	27	jellybeans	jellybeans		jellyBeans	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	hjKHaJBmjzpYqFMtJ	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	28	red	red		big_red_flower	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	jsHW6spC4jtSXTBYR	1	feedback	color22	"NA"	"NA"	"NA"	"NA"	29	yellow	yellow		small_yellow_balloon	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	KJyxHRwDJ5tPLjBj6	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	30	big one	big one		big_green_guitar	1	FALSE	TRUE	FALSE	TRUE	FALSE
BpbFdt7W4XL5o238B	jJFahpPX8GYfYPRZ5	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	31	small blue	small blue		small_blue_cap	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	inaKXNra8fP9LHT4i	1	feedback	size42	"NA"	"NA"	"NA"	"NA"	32	big purple	big purple		big_purple_bracelet	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	YL9a6BcREEtwQ6RZ8	1	feedback	basicSuffType2	crocodile	animal	motorcycle	vehicle	33	bird	bird		pigeon	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	hZ8jmp7ThL5sLvH5X	1	feedback	size21	"NA"	"NA"	"NA"	"NA"	34	smallest one	smallest one		small_black_belt	1	FALSE	TRUE	FALSE	TRUE	FALSE
BpbFdt7W4XL5o238B	Dpz8j7pLA4zBnvW24	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	35	blue	blue		small_blue_rug	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	uB3jfjm6KM6LFZjPs	1	feedback	color31	"NA"	"NA"	"NA"	"NA"	36	redd	redd		big_red_bucket	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	FGkrG9HF4SsyBEire	1	feedback	subNec	fish	animal	bird	animal	37	catfish	catfish		catfish	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	ixTXK5oHvdJFGfgBa	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	38	red	red		small_red_candle	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	8sFR72YRekvy6yGsZ	1	feedback	size32	"NA"	"NA"	"NA"	"NA"	39	biggets	biggets		big_grey_rock	1	FALSE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	2aZzbPoZ8SCqKY75a	1	feedback	subNec	table	furniture	bookcase	furniture	40	coffee table	coffee table		diningTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	Ew5zND4BjjpmQGheX	1	feedback	subNec	bear	animal	snake	animal	41	black bear	black bear		blackBear	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	KaHLd5rkagqKrvg6j	1	feedback	basicSuffType2	ambulance	vehicle	bear	animal	42	van	van		minivan	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	XpNtaeyoFwqt3QkQx	1	feedback	size42	"NA"	"NA"	"NA"	"NA"	43	small green	small green		small_green_chair	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	AkpSKGWnmLtSRfEKj	1	feedback	basicSuffType2	bear	animal	pretzels	snack	44	dog	dog		pug	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	huFn56XCYxgB5W9bh	1	feedback	color33	"NA"	"NA"	"NA"	"NA"	45	brown	brown		big_brown_jacket	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	fuFhDxnrAmjLtHyXM	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	46	black	black		big_black_turtle	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	fuTvakjkvkWEx9WqP	1	feedback	basicSuffType1	horse	animal	cow	animal	47	bird	bird		parrot	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	7BGcgWxesmNu3JBwY	1	feedback	size33	"NA"	"NA"	"NA"	"NA"	48	biggest	biggest		big_red_stapler	1	FALSE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	gHeD3FHdb9amDEPjn	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	49	small black	small black		small_black_book	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	J4NTYEDdjdAJZzhSi	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	50	small pink	small pink		small_pink_framee	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	9NkrWa3estfifiBFT	1	feedback	subNec	bear	animal	crocodile	animal	51	polarbear	polarbear		polarBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	bgfQBnZutdSS4mLo3	1	feedback	subNec	table	furniture	bed	furniture	52	coffe table with shelf underneath	coffe table with shelf underneath		coffeeTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	ZKyjYkZHLEgP3dDjz	1	feedback	basicSuffType2	grasses	plant	socks	clothing	53	sunflower	sunflower		sunflower	1	FALSE	FALSE	TRUE	FALSE	FALSE
BpbFdt7W4XL5o238B	gmRhKogZPrNDjxS9j	1	feedback	subNec	candy	snack	popcorn	snack	54	skittles	skittles		skittles	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	4mp66eajqansRzw4s	1	feedback	size21	"NA"	"NA"	"NA"	"NA"	55	big white	big white		big_white_weddingcake	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	FGgnntY2XSThY6KAn	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	56	purple	purple		small_purple_yarn	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	MgCFLu3QqSYfbeqJQ	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	57	biggest	biggest		big_yellow_napkin	1	FALSE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	7RgCnwg9zYtcKHu6H	1	feedback	basicSuffType2	ambulance	vehicle	candy	snack	58	car	car		sportsCar	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	o55YSdWEeTgwWgnDW	1	feedback	basicSuffType2	lobster	animal	popcorn	snack	59	bear	bear		grizzlyBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	EX33Zf2zadYTsFRkQ	1	feedback	basicSuffType1	rosemary	plant	ivy	plant	60	rose	rose		rose	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	YqYHu7YJ4CaTnKGgn	1	feedback	basicSuffType1	chips	snack	popcorn	snack	61	gummy bear	gummy bear		gummyBears	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	wofMBQJTRuXKg3vXc	1	feedback	basicSuffType1	kitten	animal	lobster	animal	62	bird	bird		hummingBird	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	7Fm4ZnkaRiYD8rDTJ	1	feedback	basicSuffType1	grasses	plant	pottedPlant	plant	63	tulip	tulip		tulip	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	ses6uWJrytg5rbHZB	1	feedback	basicSuffType2	lion	animal	pretzels	snack	64	fish	fish		clownFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	KoWtKGMNsNzmYi2aX	1	feedback	basicSuffType1	horse	animal	iguana	animal	65	dog	dog		dalmatian	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	FyRKBLiscS3tnvomE	1	feedback	color33	"NA"	"NA"	"NA"	"NA"	66	blue	blue		small_blue_butterfly	1	TRUE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	fP4FFLpD3HvfGq53b	1	feedback	supSuff	bookcase	furniture	ambulance	vehicle	67	m and m's	m and m's		mnMs	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	PAFj5gJNzbQzLgvnX	1	feedback	basicSuffType2	lion	animal	ivy	plant	68	fish	fish		goldFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	HZcgG5pqzosM4i7rp	1	feedback	size43	"NA"	"NA"	"NA"	"NA"	69	smallest	smallest		small_red_pepper	1	FALSE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	Xn6HeYdteyiG6EwPj	1	feedback	basicSuffType2	firetruck	vehicle	candy	snack	70	suv	suv		suv	1	FALSE	FALSE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	HDuidDapLv8qa52gF	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	71	big purple	big purple		big_purple_hairdryer	1	TRUE	TRUE	FALSE	FALSE	FALSE
BpbFdt7W4XL5o238B	3qgT8eYoomyr9QZsm	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	72	smallest	smallest		small_pink_phone	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	p8SFdcY3s35RzQw87	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	light brown	light brown		small_brown_belt	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	kAgyvNzXFa8ZuuhuH	1	feedback	basicSuffType1	squirrel	animal	sheep	animal	2	bear	bear		polarBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	JyRC8p4h5FSjdrJRg	1	feedback	basicSuffType2	iguana	animal	chips	snack	3	hummingbird	hummingbird		hummingBird	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	PiQvw5fDR9RHQk6XZ	1	feedback	basicSuffType2	firetruck	vehicle	rosemary	plant	4	car	car		convertible	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	aumw49PsWYapYfZY6	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	5	purple	purple		small_purple_bracelet	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	cst7nmiKMMEPBeikw	1	feedback	basicSuffType2	iguana	animal	popcorn	snack	6	bear	bear		grizzlyBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	J74bZ8vABxabwi9fq	1	feedback	basicSuffType2	bookcase	furniture	firetruck	vehicle	7	table	table		bedsideTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	CrtDvDcEzAEbqYN4z	1	feedback	subNec	fish	animal	lobster	animal	8	long nose	long nose		swordFish	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	gGD79TjbsSrhCYj2T	1	feedback	size21	"NA"	"NA"	"NA"	"NA"	9	small purple	small purple		small_purple_coathanger	1	TRUE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	oPBEJY8PbCC3MeQ7n	1	feedback	color41	"NA"	"NA"	"NA"	"NA"	10	orange	orange		big_orange_cap	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	raKWMTn2ic2zaMNDd	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	11	not blue	not blue		big_purple_butterfly	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	BoeE2vKe4SMyrKKK8	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	12	biggest	biggest		big_grey_rock	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	FMuBsHieMuCGsMCEy	1	feedback	color22	"NA"	"NA"	"NA"	"NA"	13	blue	blue		small_blue_binder	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	TdYarwhfJrwTrn3tw	1	feedback	supSuff	fish	animal	wardrobe	furniture	14	shirt	shirt		tShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	zcNixEjfug5zhr7di	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	15	smallest	smallest		small_pink_phone	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	oaQgP7fh8AGMCJ6dm	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	16	small	small		small_blue_cushion	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	t4mGDpnfMnTtRbQQk	1	feedback	basicSuffType1	bison	animal	elephant	animal	17	catfish	catfish		catfish	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	RiTh9mDwGYmqdPXY9	1	feedback	supSuff	car	vehicle	bookcase	furniture	18	jellybeans	jellybeans		jellyBeans	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	iJyEsvhk4ocSiRuBF	1	feedback	basicSuffType1	rabbit	animal	kitten	animal	19	eagle	eagle		eagle	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	PgnTKX4zsvLNCLC6D	1	feedback	subNec	shirt	clothing	socks	clothing	20	short sleeve	short sleeve		poloShirt	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	bTWTZQvxFRg4KLFYw	1	feedback	subNec	car	vehicle	firetruck	vehicle	21	SUV	SUV		suv	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	kbkrNi6f6SLJL4xLM	1	feedback	size22	"NA"	"NA"	"NA"	"NA"	22	largest	largest		big_yellow_shoe	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	CDYkgQu44KApyY5YK	1	feedback	basicSuffType2	kitten	animal	socks	clothing	23	dog	dog		dalmatian	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	7dHjDA66q5C4DguSk	1	feedback	color42	"NA"	"NA"	"NA"	"NA"	24	green	green		big_green_chair	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	4PG3TuGt3wd8pnhdq	1	feedback	supSuff	lamp	furniture	chips	snack	25	van	van		minivan	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	bbnB2pdPPBvPsomCm	1	feedback	color33	"NA"	"NA"	"NA"	"NA"	26	pink	pink		big_pink_hairdryer	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	ax4yWq66GxQbruaKK	1	feedback	size42	"NA"	"NA"	"NA"	"NA"	27	smallest	smallest		small_blue_comb	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	dqdxkmHdqaabq8Yrv	1	feedback	color32	"NA"	"NA"	"NA"	"NA"	28	green	green		small_green_pepper	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	XHrR3w64zeaH3vWkT	1	feedback	subNec	candy	snack	chips	snack	29	m&m	m&m		mnMs	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	NvJoKJx5PbBknGQed	1	feedback	size44	"NA"	"NA"	"NA"	"NA"	30	smallest	smallest		small_red_toothbrush	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	Xux5JCZvDrX68sW7z	1	feedback	color21	"NA"	"NA"	"NA"	"NA"	31	light color	light color		small_brown_turtle	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	wk76tCfgZzQQdQAGS	1	feedback	color43	"NA"	"NA"	"NA"	"NA"	32	red	red		big_red_bellpepper	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	hNeDRZroh6dMe2RLp	1	feedback	color31	"NA"	"NA"	"NA"	"NA"	33	white	white		big_white_weddingcake	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	QDwStPZt3cJG2MEJN	1	feedback	basicSuffType1	lamp	furniture	wardrobe	furniture	34	table	table		coffeeTable	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	byQ7dd7keZ6t7ZNXT	1	feedback	basicSuffType1	crocodile	animal	fish	animal	35	dog	dog		pug	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	w9EZLmYAyScj55G43	1	feedback	size41	"NA"	"NA"	"NA"	"NA"	36	largest	largest		big_pink_balloon	1	FALSE	TRUE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	piqWyQbFjYNqTHvHm	1	feedback	basicSuffType1	ivy	plant	grasses	plant	37	red flower	red flower		tulip	1	TRUE	FALSE	TRUE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	voY9FeM9Q7enSLNKb	1	feedback	supSuff	bookcase	furniture	pretzels	snack	38	bear	bear		blackBear	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	ZkJhwgfBb6v48WTYP	1	feedback	basicSuffType2	train	vehicle	bed	furniture	39	car__car	car		sportsCar	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	SPg7yKJTRrR44wn5M	1	feedback	supSuff	kitten	animal	ivy	plant	40	csndy	csndy		gummyBears	1	FALSE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	f9BpakDLQQvLGqRYJ	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	41	purple	purple		small_purple_bike	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	MiLNBwnMwL8h5n7sy	1	feedback	basicSuffType2	elephant	animal	bed	furniture	42	goldfish	goldfish		goldFish	1	TRUE	FALSE	FALSE	FALSE	FALSE
bDtZ8gzwBB2N2kbiQ	bg4Jw6kCP9tYkrhvS	1	feedback	color44	"NA"	"NA"	"NA"	"NA"	43	not yellow	not yellow		small_orange_napkin	1	TRUE	FALSE	FALSE	FALSE	FALSE
