gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	words	sep
5FBHB2gcEAxFrnBTj	Spanish	feedback	subNec	dog	animal	fish	animal	1	67	perro negro con blanco__grande	perro negro con blanco	cuál__tamaño?	husky	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c("""", ""C"", """", ""C"")"	
5FBHB2gcEAxFrnBTj	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	68	morado	morado	color, tamaño	big_blue_candle	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
5FBHB2gcEAxFrnBTj	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	69	anaranjado pequeño	anaranjado pequeño	color, tamaño	small_orange_coathanger	1	TRUE	TRUE	FALSE	TRUE	FALSE	"c(""C"", ""S"")"	
5FBHB2gcEAxFrnBTj	Spanish	feedback	basicSuffType2	pottedPlant	plant	popcorn	snack	1	70	rojo	rojo	cuál	rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
5FBHB2gcEAxFrnBTj	Spanish	feedback	basicSuffType2	dog	animal	gloves	clothing	1	71	pez	pez	cuál	clownFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
5FBHB2gcEAxFrnBTj	Spanish	feedback	subNec	fish	animal	lion	animal	1	72	pez anaranjado	pez anaranjado	cuál	goldFish	1	TRUE	FALSE	FALSE	TRUE	FALSE	"c("""", ""C"")"	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	shirt	clothing	socks	clothing	1	1	botones	botones		dressShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType1	ivy	plant	rosemary	plant	1	2	rojo	rojo		tulip	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	3	verde	verde		big_green_guitar	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	4	pequeña	pequeña		small_purple_stapler	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	fish	animal	bird	animal	1	5	naranja	naranja		goldFish	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	bear	animal	horse	animal	1	6	abrigo	abrigo		grizzlyBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	7	blanco	blanco		big_white_weddingcake	1	TRUE	FALSE	FALSE	TRUE	TRUE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	8	azul	azul		big_blue_candle	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	9	naranja	naranja		small_orange_pingpongball	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	10	pequeña	pequeña		small_blue_rug	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	shirt	clothing	pottedPlant	plant	1	11	animal	animal		pug	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	ambulance	vehicle	crocodile	animal	1	12	dulce	dulce		gummyBears	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	13	pequeño	pequeño		small_black_book	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	wardrobe	furniture	motorcycle	vehicle	1	14	animal	animal		catfish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	ivy	plant	train	vehicle	1	15	animal	animal		germanShepherd	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	pottedPlant	plant	chips	snack	1	16	ruedas	ruedas		sportsCar	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	17	verde	verde		small_green_chair	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	18	pequeño	pequeño		small_red_tack	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	bird	animal	squirrel	animal	1	19	grande	grande		eagle	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	cookies	snack	bathrobe	clothing	1	20	madera	madera		picnicTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	grasses	plant	car	vehicle	1	21	ropa	ropa		tShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	bear	animal	pig	animal	1	22	antartida	antartida		polarBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	popcorn	snack	snake	animal	1	23	ruedas	ruedas		minivan	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	24	pequeño	pequeño		small_blue_cushion	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	25	grande	grande		big_red_scarf	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	26	negro	negro		big_black_comb	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	27	gris	gris		big_grey_rock	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	pretzels	snack	bathrobe	clothing	1	28	animal	animal		swordFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	bird	animal	kitten	animal	1	29	colores	colores		parrot	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	bed	furniture	firetruck	vehicle	1	30	animal	animal		blackBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	31	negro	negro		big_black_turtle	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	32	grande	grande		big_orange_coathanger	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	table	furniture	train	vehicle	1	33	amarillo	amarillo		sunflower	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	34	rosa	rosa		big_pink_phone	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	socks	clothing	bison	animal	1	35	botones	botones		hawaiiShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	36	pequeño	pequeño		small_black_belt	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	37	pequeño	pequeño		small_green_pepper	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	38	pequeño	pequeño		small_orange_napkin	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	39	rosa	rosa		small_purple_bike	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	bookcase	furniture	gloves	clothing	1	40	madera	madera		coffeeTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	41	verde	verde		big_green_framee	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	42	rosa	rosa		small_pink_bucket	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType1	squirrel	animal	horse	animal	1	43	mar	mar		clownFish	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	bed	furniture	candy	snack	1	44	tabla	tabla		diningTable	1	FALSE	FALSE	FALSE	TRUE	TRUE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	45	pequeño	pequeño		small_orange_cap	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	46	lila	lila		small_purple_billiardball	1	FALSE	FALSE	FALSE	TRUE	TRUE		
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	motorcycle	vehicle	bathrobe	clothing	1	47	asientos	asientos		suv	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	48	rosa	rosa		small_pink_hairdryer	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	bathrobe	clothing	wardrobe	furniture	1	49	animal	animal		dalmatian	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	50	marron	marron		small_brown_jacket	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	51	grande	grande		big_red_flower	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	table	furniture	car	vehicle	1	52	rojo	rojo		rose	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	sheep	animal	popcorn	snack	1	53	vuela	vuela		hummingBird	1	FALSE	FALSE	FALSE	TRUE	TRUE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	cow	animal	rosemary	plant	1	54	ruedas	ruedas		convertible	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType1	bathrobe	clothing	dress	clothing	1	55	botones	botones		poloShirt	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	cookies	snack	fish	animal	1	56	colores	colores		jellyBeans	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color42	"NA"	"NA"	"NA"	"NA"	1	57	blanco	blanco		big_white_teacup	1	TRUE	FALSE	FALSE	TRUE	TRUE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	58	pequeño	pequeño		small_yellow_shoe	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	table	furniture	lamp	furniture	1	59	guardar	guardar		bedsideTable	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	60	azul	azul		big_blue_toothbrush	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	61	rojo	rojo		small_red_bellpepper	1	TRUE	FALSE	FALSE	TRUE	FALSE	C	
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType2	popcorn	snack	fish	animal	1	62	dulce	dulce		mnMs	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size44	"NA"	"NA"	"NA"	"NA"	1	63	pequeño	pequeño		small_pink_balloon	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	dog	animal	hamster	animal	1	64	luna	luna		husky	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	bird	animal	crocodile	animal	1	65	plazas__vuela__hay muchas en las plazas	plazas	no entiendo__mas info	pigeon	1	FALSE	FALSE	FALSE	TRUE	TRUE		
krPu8jL2ifeQiJtiz	Spanish	feedback	basicSuffType1	hamster	animal	lobster	animal	1	66	abrigo	abrigo		pandaBear	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	67	pequeña	pequeña		small_purple_bracelet	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	subNec	candy	snack	pretzels	snack	1	68	colores	colores		skittles	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	supSuff	bed	furniture	bathrobe	clothing	1	69	hierba	hierba		daisy	1	FALSE	FALSE	FALSE	TRUE	FALSE		
krPu8jL2ifeQiJtiz	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	70	grande	grande		big_blue_butterfly	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	71	grande	grande		big_blue_binder	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
krPu8jL2ifeQiJtiz	Spanish	feedback	size41	"NA"	"NA"	"NA"	"NA"	1	72	grande	grande		big_purple_yarn	1	FALSE	TRUE	FALSE	TRUE	FALSE	S	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	1	la taza rosa chica	la taza rosa chica		small_pink_teacup	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType2	ambulance	vehicle	popcorn	snack	1	2	el auto gris de lujo	el auto gris de lujo		sportsCar	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	dress	clothing	grasses	plant	1	3	la paloma	la paloma		pigeon	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	4	la bicicleta rosa	la bicicleta rosa		big_purple_bike	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	5	el telefono naranja claro	el telefono naranja claro		big_pink_phone	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	6	el peine azul pequeno	el peine azul pequeno		small_blue_comb	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	bear	animal	lion	animal	1	7	el oso negro	el oso negro		blackBear	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	8	la chamarra verde chica	la chamarra verde chica		small_green_jacket	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	socks	clothing	chips	snack	1	9	la camioneta gris	la camioneta gris		minivan	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color21	"NA"	"NA"	"NA"	"NA"	1	10	la guitarra electrica azul	la guitarra electrica azul		big_blue_guitar	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType2	ivy	plant	cow	animal	1	11	la flor roja	la flor roja		tulip	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	shirt	clothing	bathrobe	clothing	1	12	la playera, sin cuello, azul oscuro	la playera, sin cuello, azul oscuro		tShirt	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """", ""C"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType1	fish	animal	rabbit	animal	1	13	el oso cafe	el oso cafe		grizzlyBear	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	chips	snack	dog	animal	1	14	el mueble de madera	el mueble de madera		bedsideTable	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	table	furniture	grasses	plant	1	15	los dulces de colores	los dulces de colores		gummyBears	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	firetruck	vehicle	rosemary	plant	1	16	el pez alargado	el pez alargado		catfish	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	car	vehicle	firetruck	vehicle	1	17	el auto de lujo sin techo	el auto de lujo sin techo		convertible	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType1	snake	animal	pig	animal	1	18	el oso polar	el oso polar		polarBear	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType1	rhino	animal	squirrel	animal	1	19	el aguila	el aguila		eagle	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	popcorn	snack	gloves	clothing	1	20	el perro	el perro		pug	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	bear	animal	lion	animal	1	21	el oso panda	el oso panda		pandaBear	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color43	"NA"	"NA"	"NA"	"NA"	1	22	el gancho morado	el gancho morado		big_purple_coathanger	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	23	la zapatilla plateada chica	la zapatilla plateada chica		small_white_shoe	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", """", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	24	la vela azul grande	la vela azul grande		big_blue_candle	1	TRUE	TRUE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color33	"NA"	"NA"	"NA"	"NA"	1	25	la seczdora de pelo morada	la seczdora de pelo morada		big_purple_hairdryer	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	dog	animal	cow	animal	1	26	el perro con mas pelaje	el perro con mas pelaje		husky	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size32	"NA"	"NA"	"NA"	"NA"	1	27	la bufanda azul chica	la bufanda azul chica		small_blue_scarf	1	TRUE	TRUE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	dog	animal	dog	animal	1	28	el perro mas chico, un pastor aleman	el perro mas chico, un pastor aleman		germanShepherd	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", """", """", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	29	la roca mas grande	la roca mas grande		big_tan_rock	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", """", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color41	"NA"	"NA"	"NA"	"NA"	1	30	el estambre morado	el estambre morado		big_purple_yarn	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	31	la gorra amarilla	la gorra amarilla		small_orange_cap	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size21	"NA"	"NA"	"NA"	"NA"	1	32	la silla verde chica	la silla verde chica		small_green_chair	1	TRUE	TRUE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	33	la tachuela roja mas grande	la tachuela roja mas grande		big_red_tack	1	TRUE	TRUE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", """", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType1	chips	snack	cookies	snack	1	34	los chocolates de colores	los chocolates de colores		mnMs	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size33	"NA"	"NA"	"NA"	"NA"	1	35	el circulo naranja mas grande	el circulo naranja mas grande		big_orange_pingpongball	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", """", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color44	"NA"	"NA"	"NA"	"NA"	1	36	la flor morada	la flor morada		small_purple_flower	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	flower	plant	grasses	plant	1	37	la flor blanca	la flor blanca		daisy	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size43	"NA"	"NA"	"NA"	"NA"	1	38	el chile rojo chico	el chile rojo chico		small_red_pepper	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	fish	animal	dog	animal	1	39	el pez payaso, naranja	el pez payaso, naranja		clownFish	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size42	"NA"	"NA"	"NA"	"NA"	1	40	la engrapadora morada mas chica	la engrapadora morada mas chica		small_purple_stapler	1	TRUE	TRUE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", """", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color22	"NA"	"NA"	"NA"	"NA"	1	41	la tortuga a color	la tortuga a color		big_brown_turtle	1	FALSE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color31	"NA"	"NA"	"NA"	"NA"	1	42	la mariposa azul	la mariposa azul		small_blue_butterfly	1	TRUE	FALSE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	basicSuffType2	snake	animal	cookies	snack	1	43	el pez naranja	el pez naranja		goldFish	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	table	furniture	wardrobe	furniture	1	44	la mesa alargada grande__la que tiene patas mas cortas y la imagen esta vista desde frente	la mesa alargada grande	la que tiene las patas más largas o la de las patas cortas?	diningTable	1	FALSE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", """", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size31	"NA"	"NA"	"NA"	"NA"	1	45	el globo rosa chico	el globo rosa chico		small_pink_balloon	1	TRUE	TRUE	TRUE	TRUE	TRUE	"c(""A"", ""N"", ""C"", ""S"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	supSuff	firetruck	vehicle	wardrobe	furniture	1	46	el dalmata	el dalmata		dalmatian	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	subNec	table	furniture	wardrobe	furniture	1	47	el mueble de madera, sin cajones, bajo	el mueble de madera, sin cajones, bajo		coffeeTable	1	FALSE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", """", """", """", """", """")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	color32	"NA"	"NA"	"NA"	"NA"	1	48	el pimiento rojo	el pimiento rojo		big_red_bellpepper	1	TRUE	FALSE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"")"	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size22	"NA"	"NA"	"NA"	"NA"	1	49	el cuadro rosa mas grande	el cuadro rosa mas grande		big_pink_framee	1	TRUE	TRUE	FALSE	TRUE	TRUE	"c(""A"", """", ""C"", """", ""S"")"	
