gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	comments	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
2PA2eTW2JBioGPq2S	Spanish	feedback	color33	NA	NA	NA	NA	1	54	azul	azul		small_blue_guitar	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	color33	NA	NA	NA	NA	1	59	rosa	rosa		big_purple_bracelet	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	color33	NA	NA	NA	NA	1	69	la rosa distinta	la rosa distinta		small_purple_flower	1	AC	bleached contrast		TRUE	FALSE	FALSE	TRUE	TRUE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color33	NA	NA	NA	NA	1	1	es el objeto diferente	es el objeto diferente		big_red_bike	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color33	NA	NA	NA	NA	1	63	different color	different color		small_white_pingpongball	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color33	NA	NA	NA	NA	1	7	es del color del limón	es del color del limón		big_green_bracelet	1		bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color33	NA	NA	NA	NA	1	49	verde	verde		big_green_binder	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color33	NA	NA	NA	NA	1	20	bicicleta rosa	bicicleta rosa		small_purple_bike	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color33	NA	NA	NA	NA	1	57	azul	azul		small_blue_tack	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	color33	NA	NA	NA	NA	1	9	el amarillo	el amarillo		small_yellow_bellpepper	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
3j4nmgjGw5svrxehe	Spanish	feedback	color33	NA	NA	NA	NA	1	63	amarillo	amarillo		small_yellow_napkin	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color33	NA	NA	NA	NA	1	30	engrapadora roja	engrapadora roja		small_red_stapler	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color33	NA	NA	NA	NA	1	70	bola blanca	bola blanca		big_white_pingpongball	1	NC			TRUE	FALSE	TRUE	TRUE	TRUE
g7vxxhW2jevjbHBv8	Spanish	feedback	color33	NA	NA	NA	NA	1	4	es diferente a las demás__es dorada	es diferente a las demás		big_tan_rock	1	A	bleached contrast		FALSE	FALSE	FALSE	TRUE	TRUE
g7vxxhW2jevjbHBv8	Spanish	feedback	color33	NA	NA	NA	NA	1	68	la de diferente color	la de diferente color		small_red_flower	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color33	NA	NA	NA	NA	1	61	la de color cafe	la de color cafe		small_tan_rock	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color33	NA	NA	NA	NA	1	66	el azul	el azul		small_blue_book	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
6ghf7bahMwk2Gum9F	Spanish	feedback	color33	NA	NA	NA	NA	1	19	morado	morado		big_purple_hairdryer	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color33	NA	NA	NA	NA	1	50	morado	morado	ok	small_purple_stapler	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color33	NA	NA	NA	NA	1	31	luna	luna		small_white_pingpongball	1	N	????? mention moon instead of ball		FALSE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color33	NA	NA	NA	NA	1	49	diferente	diferente		small_brown_belt	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color33	NA	NA	NA	NA	1	4	rojo	rojo	rojo?	small_red_bucket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color33	NA	NA	NA	NA	1	58	sí	sí	azul?	small_blue_rug	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color33	NA	NA	NA	NA	1	23	diferente color	diferente color		small_blue_butterfly	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color33	NA	NA	NA	NA	1	40	diferente color	diferente color		big_purple_billiardball	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color33	NA	NA	NA	NA	1	27	rosa	rosa		big_pink_balloon	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color33	NA	NA	NA	NA	1	47	naranja	naranja		big_orange_billiardball	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color33	NA	NA	NA	NA	1	20	rojo	rojo		big_red_yarn	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color33	NA	NA	NA	NA	1	33	verde	verde		big_green_bracelet	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color33	NA	NA	NA	NA	1	6	pelota naranja	pelota naranja		big_orange_pingpongball	1	NC			TRUE	FALSE	TRUE	TRUE	TRUE
GetM4rtofxHS3ga5m	Spanish	feedback	color33	NA	NA	NA	NA	1	14	chincheta azul	chincheta azul		small_blue_tack	1	NC			TRUE	FALSE	FALSE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	color33	NA	NA	NA	NA	1	52	la azul	la azul		big_blue_candle	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	color33	NA	NA	NA	NA	1	68	la verde	la verde		big_green_jacket	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color33	NA	NA	NA	NA	1	59	rosa	rosa		big_pink_teacup	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color33	NA	NA	NA	NA	1	61	diferente	diferente		small_red_chair	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color41	NA	NA	NA	NA	1	61	es de otro color,	es de otro color,		big_green_framee	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color41	NA	NA	NA	NA	1	65	es de diferente color,	es de diferente color,		small_pink_teacup	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color41	NA	NA	NA	NA	1	21	naanja	naanja		small_orange_coathanger	1	C			FALSE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color41	NA	NA	NA	NA	1	55	amarillo	amarillo		big_yellow_balloon	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color41	NA	NA	NA	NA	1	6	diferente color	diferente color		big_orange_napkin	1				FALSE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color41	NA	NA	NA	NA	1	43	diferente color	diferente color		small_green_pepper	1				FALSE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color41	NA	NA	NA	NA	1	8	amarillo	amarillo		small_yellow_shoe	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color41	NA	NA	NA	NA	1	59	rojo	rojo		small_red_bellpepper	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color41	NA	NA	NA	NA	1	48	marron	marron		big_brown_jacket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color41	NA	NA	NA	NA	1	60	azul	azul		big_blue_cap	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color41	NA	NA	NA	NA	1	32	el mas pequeño de los 5, hay uno un poco mas grande pero poco	el mas pequeño de los 5, hay uno un poco mas grande pero poco		small_pink_phone	1	ASAS	superlative		FALSE	TRUE	FALSE	TRUE	TRUE
RcCbHw4ML3ei95SZP	Spanish	feedback	color41	NA	NA	NA	NA	1	59	grande, naranja (hay otra igual amarilla y 3 mas pequeñas)	grande, naranja (hay otra igual amarilla y 3 mas pequeñas)		big_orange_napkin	1	SCCS	?????		TRUE	TRUE	FALSE	TRUE	TRUE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color41	NA	NA	NA	NA	1	13	color negro	color negro		small_black_belt	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color41	NA	NA	NA	NA	1	36	diferente color	diferente color		small_orange_napkin	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color41	NA	NA	NA	NA	1	11	amarillo	amarillo		big_yellow_shoe	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color41	NA	NA	NA	NA	1	27	rosa	rosa		small_purple_butterfly	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color41	NA	NA	NA	NA	1	23	chile rojo	chile rojo		small_red_pepper	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color41	NA	NA	NA	NA	1	45	la morada	la morada		small_purple_stapler	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color41	NA	NA	NA	NA	1	16	es pequeño y de diferente color	es pequeño y de diferente color		small_black_comb	1	S	bleached color		FALSE	TRUE	FALSE	TRUE	FALSE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color41	NA	NA	NA	NA	1	68	es totalmente diferente	es totalmente diferente		big_yellow_shoe	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color41	NA	NA	NA	NA	1	15	distinto color	distinto color		big_orange_napkin	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color41	NA	NA	NA	NA	1	34	pequeño__azul	pequeño	negro o azul?	small_blue_comb	1	S			FALSE	TRUE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	color41	NA	NA	NA	NA	1	3	green	green		small_green_jacket	1				FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	color41	NA	NA	NA	NA	1	23	pink	pink		big_pink_framee	1				FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color41	NA	NA	NA	NA	1	10	sí	sí	es blanco ?	big_white_phone	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color41	NA	NA	NA	NA	1	58	si	si	es verde ?	small_green_bracelet	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	color41	NA	NA	NA	NA	1	42	el naranja	el naranja		big_orange_coathanger	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
jbp9GcgfoE26diyWb	Spanish	feedback	color41	NA	NA	NA	NA	1	60	el verde	el verde		small_green_framee	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	color41	NA	NA	NA	NA	1	24	pequeño color negro	pequeño color negro		small_black_turtle	1	SC			TRUE	TRUE	FALSE	TRUE	FALSE
2PA2eTW2JBioGPq2S	Spanish	feedback	color41	NA	NA	NA	NA	1	56	negro pequeño	negro pequeño		small_black_comb	1	CS			TRUE	TRUE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	color41	NA	NA	NA	NA	1	51	el negro	el negro		big_black_comb	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
QC9QPrwjj6RsY6hks	Spanish	feedback	color41	NA	NA	NA	NA	1	70	naranja	naranja		big_orange_billiardball	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color41	NA	NA	NA	NA	1	55	different color/color diferente	different color/color diferente		big_green_bracelet	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color41	NA	NA	NA	NA	1	69	different color	different color		big_purple_rug	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color41	NA	NA	NA	NA	1	56	morada	morada		big_purple_rug	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color41	NA	NA	NA	NA	1	67	naranja	naranja		small_orange_pingpongball	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color41	NA	NA	NA	NA	1	21	gorra azul	gorra azul		big_blue_cap	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color41	NA	NA	NA	NA	1	25	bufanda azul	bufanda azul		big_blue_scarf	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	color41	NA	NA	NA	NA	1	45	verde	verde		big_green_bracelet	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	color41	NA	NA	NA	NA	1	72	la últimaa__es la morada__byee__:)	la últimaa	siiii__ok graciaaas__byeee	small_purple_flower	1	A			FALSE	FALSE	FALSE	TRUE	TRUE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color41	NA	NA	NA	NA	1	10	sudadera verde	sudadera verde		small_green_jacket	1	NC			TRUE	FALSE	FALSE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color41	NA	NA	NA	NA	1	52	globo anarillo__amarillo	globo anarillo		small_yellow_balloon	1	NC			FALSE	FALSE	TRUE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	color41	NA	NA	NA	NA	1	6	es azul	es azul		small_blue_rug	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	color41	NA	NA	NA	NA	1	35	la de color diferente	la de color diferente		big_green_bracelet	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color41	NA	NA	NA	NA	1	4	la de color naranja	la de color naranja		small_orange_billiardball	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
woScH39WSn3r8vT9s	Spanish	feedback	color41	NA	NA	NA	NA	1	67	el azul	el azul		big_blue_rug	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
6ghf7bahMwk2Gum9F	Spanish	feedback	color41	NA	NA	NA	NA	1	15	rojo	rojo		small_red_candle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6ghf7bahMwk2Gum9F	Spanish	feedback	color41	NA	NA	NA	NA	1	45	color cafe	color cafe		big_brown_belt	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color41	NA	NA	NA	NA	1	3	diferente	diferente		big_blue_rug	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
7byBpzzTrLBTrRaSW	Spanish	feedback	color41	NA	NA	NA	NA	1	51	diferente	diferente		small_white_shoe	1		bleached contrast		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color41	NA	NA	NA	NA	1	50	sí	sí	azul?	big_blue_book	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
Ndey5riTwZPPn8eqi	Spanish	feedback	color41	NA	NA	NA	NA	1	69	sí	sí	gris?	big_grey_rock	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
e85bNvHjAANCEpjwF	Spanish	feedback	color41	NA	NA	NA	NA	1	2	te la pones cuando hace frio alrededor del cuello__de color azul	te la pones cuando hace frio alrededor del cuello		big_blue_scarf	1	A			FALSE	FALSE	FALSE	TRUE	TRUE
e85bNvHjAANCEpjwF	Spanish	feedback	color41	NA	NA	NA	NA	1	18	color diferente	color diferente		small_red_tack	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color41	NA	NA	NA	NA	1	15	negro	negro		small_black_turtle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
BnA3FeomaYQsW7WNG	Spanish	feedback	color41	NA	NA	NA	NA	1	34	azul	azul		small_blue_rug	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color41	NA	NA	NA	NA	1	51	rojo	rojo		small_red_bellpepper	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GZ4Bi32LYs5JLP3dn	Spanish	feedback	color41	NA	NA	NA	NA	1	57	rojo	rojo		small_red_tack	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color41	NA	NA	NA	NA	1	19	percha morada	percha morada		small_purple_coathanger	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
GetM4rtofxHS3ga5m	Spanish	feedback	color41	NA	NA	NA	NA	1	22	tortuga pequeña negra	tortuga pequeña negra		small_black_turtle	1	NSC			TRUE	TRUE	TRUE	TRUE	FALSE
z7BQy72TNHyrXNdby	Spanish	feedback	color41	NA	NA	NA	NA	1	28	la más oscura	la más oscura		small_black_turtle	1	A	superlative		FALSE	FALSE	FALSE	TRUE	TRUE
z7BQy72TNHyrXNdby	Spanish	feedback	color41	NA	NA	NA	NA	1	36	el azul	el azul		small_blue_toothbrush	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color41	NA	NA	NA	NA	1	24	el de color diferente	el de color diferente		big_red_bellpepper	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
5iXGA8yrtbLNsFb8x	Spanish	feedback	color41	NA	NA	NA	NA	1	36	el de color diferente	el de color diferente		big_black_book	1	A	bleached color		FALSE	FALSE	FALSE	TRUE	TRUE
i9kH9EnohLzqAaboq	Spanish	feedback	color42	NA	NA	NA	NA	1	45	es de diferente color,	es de diferente color,		small_black_book	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
i9kH9EnohLzqAaboq	Spanish	feedback	color42	NA	NA	NA	NA	1	48	es de diferente color.	es de diferente color.		small_red_bellpepper	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color42	NA	NA	NA	NA	1	65	rosa	rosa		small_pink_framee	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
XZtfg4k35HZQbAaKS	Spanish	feedback	color42	NA	NA	NA	NA	1	72	suerte en la vida__es el negro	suerte en la vida		big_black_belt	1	A	????? 		FALSE	FALSE	FALSE	TRUE	TRUE
5uPb46X29k7aKpKos	Spanish	feedback	color42	NA	NA	NA	NA	1	28	diferente color	diferente color		small_pink_framee	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
5uPb46X29k7aKpKos	Spanish	feedback	color42	NA	NA	NA	NA	1	66	verde	verde		big_green_binder	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color42	NA	NA	NA	NA	1	9	naranja	naranja		big_orange_cushion	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6548bWiJoGcuX59Zp	Spanish	feedback	color42	NA	NA	NA	NA	1	51	rosa	rosa		small_pink_phone	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color42	NA	NA	NA	NA	1	8	morado	morado		big_purple_yarn	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
MvesSZxmNwRWxpMDF	Spanish	feedback	color42	NA	NA	NA	NA	1	46	negro	negro		big_black_belt	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color42	NA	NA	NA	NA	1	57	pequeño, verde (hay dos iguales rojos y dos mas grandes)	pequeño, verde (hay dos iguales rojos y dos mas grandes)		small_green_pepper	1	SC			TRUE	TRUE	FALSE	TRUE	FALSE
RcCbHw4ML3ei95SZP	Spanish	feedback	color42	NA	NA	NA	NA	1	61	pequeña, negra, hay dos iguales marrones	pequeña, negra, hay dos iguales marrones		small_black_turtle	1	SC			TRUE	TRUE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color42	NA	NA	NA	NA	1	16	color azul	color azul		big_blue_cap	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
Cisj4o5sAv9g8rbmS	Spanish	feedback	color42	NA	NA	NA	NA	1	52	amarillo	amarillo		big_yellow_bellpepper	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color42	NA	NA	NA	NA	1	5	amarillo	amarillo		big_orange_cap	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
rh7GW6WH2awWyB4Kx	Spanish	feedback	color42	NA	NA	NA	NA	1	34	tortuga cafe	tortuga cafe		small_brown_turtle	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color42	NA	NA	NA	NA	1	9	el pañuelo amarillo	el pañuelo amarillo		small_yellow_napkin	1	ANC			TRUE	FALSE	FALSE	TRUE	TRUE
oPMCjJ3aFSj92CzNA	Spanish	feedback	color42	NA	NA	NA	NA	1	27	la rosa	la rosa		big_pink_teacup	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color42	NA	NA	NA	NA	1	47	es de otro color	es de otro color		big_pink_balloon	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
bDqu8DtgmaBkuLzTC	Spanish	feedback	color42	NA	NA	NA	NA	1	51	es de otro color	es de otro color		small_red_bike	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color42	NA	NA	NA	NA	1	2	azul	azul		big_blue_candle	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
6NunwfhDpBsQMdZXp	Spanish	feedback	color42	NA	NA	NA	NA	1	28	distinto color	distinto color		big_yellow_balloon	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	color42	NA	NA	NA	NA	1	21	green	green		big_green_guitar	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
S4kr4v62hXL4LYC7D	Spanish	feedback	color42	NA	NA	NA	NA	1	43	blue	blue		small_blue_candle	1		ENGLISH		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color42	NA	NA	NA	NA	1	40	sí	sí	es dorado ?	big_yellow_balloon	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
bYnFuaH8d9Dkp54C5	Spanish	feedback	color42	NA	NA	NA	NA	1	49	si	si	es rosa ?	small_pink_bucket	1		GUESSER-RESPONSE		FALSE	FALSE	FALSE	TRUE	FALSE
jbp9GcgfoE26diyWb	Spanish	feedback	color42	NA	NA	NA	NA	1	49	bola morada	bola morada		small_purple_billiardball	1	NC			TRUE	FALSE	TRUE	TRUE	TRUE
jbp9GcgfoE26diyWb	Spanish	feedback	color42	NA	NA	NA	NA	1	64	la azul	la azul		big_blue_cap	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
2PA2eTW2JBioGPq2S	Spanish	feedback	color42	NA	NA	NA	NA	1	4	negro	negro		big_black_book	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
2PA2eTW2JBioGPq2S	Spanish	feedback	color42	NA	NA	NA	NA	1	68	azul	azul		big_purple_coathanger	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
QC9QPrwjj6RsY6hks	Spanish	feedback	color42	NA	NA	NA	NA	1	33	la que es verde	la que es verde		small_green_binder	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
QC9QPrwjj6RsY6hks	Spanish	feedback	color42	NA	NA	NA	NA	1	62	azul	azul		big_blue_cushion	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color42	NA	NA	NA	NA	1	28	different color/color diferente	different color/color diferente		big_pink_phone	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
aSJ3S2g3n7c5XYeuq	Spanish	feedback	color42	NA	NA	NA	NA	1	39	different color/color diferente	different color/color diferente		big_pink_hairdryer	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color42	NA	NA	NA	NA	1	26	es blanco	es blanco		small_white_teacup	1	C			TRUE	FALSE	FALSE	TRUE	TRUE
SZ8Bs9kQ4wkYwTsFm	Spanish	feedback	color42	NA	NA	NA	NA	1	69	rojo	rojo		small_red_bellpepper	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color42	NA	NA	NA	NA	1	29	verde	verde		small_green_jacket	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
ZeAdhLHahHwqnn9MG	Spanish	feedback	color42	NA	NA	NA	NA	1	60	naranja	naranja		big_orange_napkin	1	C			TRUE	FALSE	FALSE	TRUE	FALSE
3j4nmgjGw5svrxehe	Spanish	feedback	color42	NA	NA	NA	NA	1	7	pastel rosa	pastel rosa		big_pink_weddingcake	1	NC			TRUE	FALSE	TRUE	TRUE	TRUE
3j4nmgjGw5svrxehe	Spanish	feedback	color42	NA	NA	NA	NA	1	29	la morada	la morada		small_purple_bike	1	AC			TRUE	FALSE	FALSE	TRUE	TRUE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color42	NA	NA	NA	NA	1	15	zapato amarillo	zapato amarillo		small_yellow_shoe	1	NC			TRUE	FALSE	TRUE	TRUE	FALSE
yzi4tHBHqvsoo3nn5	Spanish	feedback	color42	NA	NA	NA	NA	1	59	taza rosa	taza rosa		small_pink_teacup	1	NC			TRUE	FALSE	FALSE	TRUE	FALSE
g7vxxhW2jevjbHBv8	Spanish	feedback	color42	NA	NA	NA	NA	1	28	es de diferente color	es de diferente color		small_pink_balloon	1		bleached color		FALSE	FALSE	FALSE	TRUE	FALSE
