gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	words	comments	guesserAllMessages	nameClickedObj	correct	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	sep
o9ajiSJQsC87WWPMG	Spanish	feedback	size22	NA	NA	NA	NA	1	27	más grande	más grande	S	comparative		big_red_yarn	1	FALSE	TRUE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	size22	NA	NA	NA	NA	1	55	grande	grande	S			big_purple_yarn	1	FALSE	TRUE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	size22	NA	NA	NA	NA	1	57	chico	chico	S			small_black_comb	1	FALSE	TRUE	FALSE	TRUE	FALSE	
s4qdZmttuex8PYHYK	Spanish	feedback	size22	NA	NA	NA	NA	1	19	el mas grande	el mas grande	AS	superlative		big_green_framee	1	FALSE	TRUE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	size22	NA	NA	NA	NA	1	32	el mas grande	el mas grande	AS	superlative		big_purple_bracelet	1	FALSE	TRUE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	size22	NA	NA	NA	NA	1	6	es el más grande	es el más grande	AS	superlative		big_yellow_shoe	1	FALSE	TRUE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	size22	NA	NA	NA	NA	1	21	esla más grande	esla más grande	AS	superlative		big_pink_teacup	1	FALSE	TRUE	FALSE	TRUE	TRUE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	size22	NA	NA	NA	NA	1	16	mas pequeño	mas pequeño	S	comparative		small_green_jacket	1	FALSE	TRUE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	size22	NA	NA	NA	NA	1	27	mas grande	mas grande	S	comparative		big_yellow_bellpepper	1	FALSE	TRUE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	size22	NA	NA	NA	NA	1	10	pelota grande	pelota grande	NS			big_orange_billiardball	1	FALSE	TRUE	FALSE	TRUE	TRUE	
89kCaivgGxt9As4s5	Spanish	feedback	size22	NA	NA	NA	NA	1	50	grande	grande	S			big_orange_pingpongball	1	FALSE	TRUE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	size22	NA	NA	NA	NA	1	29	ganchito, colgadorcito	ganchito, colgadorcito	N	diminutive		small_purple_coathanger	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	size22	NA	NA	NA	NA	1	59	correita	correita	N	diminutive		small_black_belt	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	size22	NA	NA	NA	NA	1	44	el mas chico	el mas chico	AS	superlative		small_orange_billiardball	1	FALSE	TRUE	FALSE	TRUE	TRUE	
mJWL79uZrXh3YMtMs	Spanish	feedback	size22	NA	NA	NA	NA	1	58	la mas chica	la mas chica	AS	superlative		small_orange_cap	1	FALSE	TRUE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	size22	NA	NA	NA	NA	1	50	gorra amarilla grande	gorra amarilla grande	NCS			big_orange_cap	1	TRUE	TRUE	TRUE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	size22	NA	NA	NA	NA	1	56	la flor mas grande	la flor mas grande	ANS	superlative		big_red_flower	1	FALSE	TRUE	TRUE	TRUE	TRUE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	size22	NA	NA	NA	NA	1	22	pequenho	pequenho	S			small_blue_butterfly	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	size22	NA	NA	NA	NA	1	56	grande	grande	S			big_red_pepper	1	FALSE	TRUE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	size22	NA	NA	NA	NA	1	21	libreta pequeña	libreta pequeña	NS			small_black_book	1	FALSE	TRUE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	size22	NA	NA	NA	NA	1	27	ají grande	ají grande	NS			big_green_pepper	1	FALSE	TRUE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	size22	NA	NA	NA	NA	1	49	diferente tamaño	diferente tamaño		bleached contrast		big_orange_pingpongball	1	FALSE	FALSE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	size22	NA	NA	NA	NA	1	61	diferente tamaño	diferente tamaño		bleached contrast		big_orange_cushion	1	FALSE	FALSE	FALSE	TRUE	FALSE	
v2J2BjboP65oSJMoy	Spanish	feedback	size31	NA	NA	NA	NA	1	37	bigger	bigger	ENGLISH			big_red_chair	1	FALSE	FALSE	FALSE	TRUE	FALSE	
v2J2BjboP65oSJMoy	Spanish	feedback	size31	NA	NA	NA	NA	1	38	bigger	bigger	ENGLISH			big_orange_cushion	1	FALSE	FALSE	FALSE	TRUE	FALSE	
8NHcSDdWKk5ax3mAb	Spanish	feedback	size31	NA	NA	NA	NA	1	24	big orange	big orange	ENGLISH			big_orange_napkin	1	FALSE	FALSE	FALSE	TRUE	FALSE	
8NHcSDdWKk5ax3mAb	Spanish	feedback	size31	NA	NA	NA	NA	1	58	small blue	small blue	ENGLISH			small_blue_scarf	1	FALSE	FALSE	FALSE	TRUE	FALSE	
TXdqz7vwbJSeKpJHS	Spanish	feedback	size31	NA	NA	NA	NA	1	18	el mas grande	el mas grande	AS	superlative		big_grey_rock	1	FALSE	TRUE	FALSE	TRUE	TRUE	
TXdqz7vwbJSeKpJHS	Spanish	feedback	size31	NA	NA	NA	NA	1	63	pequeño, azul	pequeño, azul	SC			small_blue_cap	1	TRUE	TRUE	FALSE	TRUE	FALSE	
D5sTSEMaXM7y3Q7AW	Spanish	feedback	size31	NA	NA	NA	NA	1	29	pequeño	pequeño	S			small_red_toothbrush	1	FALSE	TRUE	FALSE	TRUE	FALSE	
D5sTSEMaXM7y3Q7AW	Spanish	feedback	size31	NA	NA	NA	NA	1	56	grande	grande	S			big_purple_coathanger	1	FALSE	TRUE	FALSE	TRUE	FALSE	
g8tXfbQJ5w3Yo5kXq	Spanish	feedback	size31	NA	NA	NA	NA	1	32	verde grande	verde grande	CS		verde grande?	big_green_chair	1	TRUE	TRUE	FALSE	TRUE	FALSE	
g8tXfbQJ5w3Yo5kXq	Spanish	feedback	size31	NA	NA	NA	NA	1	53	negro pequeño	negro pequeño	CS		negro peaueno?	small_black_comb	1	TRUE	TRUE	FALSE	TRUE	FALSE	
Drac2QY2EJGirNSty	Spanish	feedback	size31	NA	NA	NA	NA	1	63	piedra marrón pequeña	piedra marrón pequeña	NCS			small_tan_rock	1	FALSE	TRUE	TRUE	TRUE	FALSE	
Drac2QY2EJGirNSty	Spanish	feedback	size31	NA	NA	NA	NA	1	69	rosa pequelña__ña	rosa pequelña	CS			small_pink_bucket	1	TRUE	FALSE	FALSE	TRUE	TRUE	
ncA5wQm2wMWx6Qw4m	Spanish	feedback	size31	NA	NA	NA	NA	1	43	amarillo pequeño	amarillo pequeño	CS			small_yellow_bellpepper	1	TRUE	TRUE	FALSE	TRUE	FALSE	
ncA5wQm2wMWx6Qw4m	Spanish	feedback	size31	NA	NA	NA	NA	1	66	morado pequeño	morado pequeño	CS			small_purple_billiardball	1	TRUE	TRUE	FALSE	TRUE	FALSE	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size31	NA	NA	NA	NA	1	42	pulsera morada (pequeña)	pulsera morada (pequeña)	NCS			small_purple_bracelet	1	TRUE	TRUE	TRUE	TRUE	FALSE	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size31	NA	NA	NA	NA	1	63	bici roja (grande)	bici roja (grande)	NCS			big_red_bike	1	TRUE	TRUE	FALSE	TRUE	FALSE	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size31	NA	NA	NA	NA	1	20	morado chico	morado chico	CS			small_purple_coathanger	1	TRUE	TRUE	FALSE	TRUE	FALSE	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size31	NA	NA	NA	NA	1	68	cafe grande	cafe grande	CS			big_brown_jacket	1	TRUE	TRUE	FALSE	TRUE	FALSE	
xiA5WJQ9BBwufErLv	Spanish	feedback	size31	NA	NA	NA	NA	1	13	negro pequeño	negro pequeño	CS			small_black_belt	1	TRUE	TRUE	FALSE	TRUE	FALSE	
xiA5WJQ9BBwufErLv	Spanish	feedback	size31	NA	NA	NA	NA	1	15	negro grande	negro grande	CS			big_black_comb	1	TRUE	TRUE	FALSE	TRUE	FALSE	
8mztCuTtp44PNj9aR	Spanish	feedback	size31	NA	NA	NA	NA	1	37	grande	grande	S			big_blue_guitar	1	FALSE	TRUE	FALSE	TRUE	FALSE	
8mztCuTtp44PNj9aR	Spanish	feedback	size31	NA	NA	NA	NA	1	64	chico	chico	S			small_red_bellpepper	1	FALSE	TRUE	FALSE	TRUE	FALSE	
C9425wL5d2jqqrfnt	Spanish	feedback	size31	NA	NA	NA	NA	1	43	el tamaño mas grande	el tamaño mas grande	AS	superlative		big_green_guitar	1	FALSE	TRUE	FALSE	TRUE	TRUE	
C9425wL5d2jqqrfnt	Spanish	feedback	size31	NA	NA	NA	NA	1	66	es el mas grande	es el mas grande	AS	superlative		big_red_chair	1	FALSE	TRUE	FALSE	TRUE	TRUE	
PLenL62JMPMEiyEZd	Spanish	feedback	size31	NA	NA	NA	NA	1	6	chico	chico	S			small_pink_framee	1	FALSE	TRUE	FALSE	TRUE	FALSE	
PLenL62JMPMEiyEZd	Spanish	feedback	size31	NA	NA	NA	NA	1	69	mas grande	mas grande	S	comparative		big_red_chair	1	FALSE	TRUE	FALSE	TRUE	FALSE	
MjtKysa8uTdkgCZhY	Spanish	feedback	size31	NA	NA	NA	NA	1	34	si	si			grande?	big_grey_rock	1	FALSE	FALSE	FALSE	TRUE	FALSE	
MjtKysa8uTdkgCZhY	Spanish	feedback	size31	NA	NA	NA	NA	1	42	si	si			pequeño?	small_red_flower	1	FALSE	FALSE	FALSE	TRUE	FALSE	
5FBHB2gcEAxFrnBTj	Spanish	feedback	size31	NA	NA	NA	NA	1	58	gris pequeña	gris pequeña	CS		color, tamaño	small_grey_rock	1	TRUE	TRUE	FALSE	TRUE	FALSE	
5FBHB2gcEAxFrnBTj	Spanish	feedback	size31	NA	NA	NA	NA	1	63	amarillo pequeño	amarillo pequeño	CS		color, tamaño	small_yellow_napkin	1	TRUE	TRUE	FALSE	TRUE	FALSE	
krPu8jL2ifeQiJtiz	Spanish	feedback	size31	NA	NA	NA	NA	1	10	pequeña	pequeña	S			small_blue_rug	1	FALSE	TRUE	FALSE	TRUE	FALSE	
krPu8jL2ifeQiJtiz	Spanish	feedback	size31	NA	NA	NA	NA	1	18	pequeño	pequeño	S			small_red_tack	1	FALSE	TRUE	FALSE	TRUE	FALSE	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size31	NA	NA	NA	NA	1	24	la vela azul grande	la vela azul grande	ANCS			big_blue_candle	1	TRUE	TRUE	TRUE	TRUE	TRUE	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size31	NA	NA	NA	NA	1	45	el globo rosa chico	el globo rosa chico	ANCS			small_pink_balloon	1	TRUE	TRUE	TRUE	TRUE	TRUE	
o9ajiSJQsC87WWPMG	Spanish	feedback	size31	NA	NA	NA	NA	1	24	rosa__más grande	rosa	C		grande o pequeña?__vale	big_pink_teacup	1	TRUE	FALSE	FALSE	TRUE	FALSE	
o9ajiSJQsC87WWPMG	Spanish	feedback	size31	NA	NA	NA	NA	1	61	más chico	más chico	S	comparative		small_purple_bracelet	1	FALSE	TRUE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	size31	NA	NA	NA	NA	1	53	grande	grande	S			big_blue_rug	1	FALSE	TRUE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	size31	NA	NA	NA	NA	1	63	pequeña	pequeña	S			small_orange_napkin	1	FALSE	TRUE	FALSE	TRUE	FALSE	
s4qdZmttuex8PYHYK	Spanish	feedback	size31	NA	NA	NA	NA	1	6	el mas chico	el mas chico	AS	superlative		small_red_scarf	1	FALSE	TRUE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	size31	NA	NA	NA	NA	1	49	el chico	el chico	AS			small_pink_weddingcake	1	FALSE	TRUE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	size31	NA	NA	NA	NA	1	41	es azul y la más grande	es azul y la más grande	CAS	conjunction, superlative		big_blue_candle	1	TRUE	TRUE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	size31	NA	NA	NA	NA	1	42	es negro y el más grande	es negro y el más grande	CAS	conjunction, superlative		big_black_book	1	TRUE	TRUE	FALSE	TRUE	TRUE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	size31	NA	NA	NA	NA	1	10	celeste pequeño	celeste pequeño	CS			small_blue_cap	1	FALSE	TRUE	FALSE	TRUE	TRUE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	size31	NA	NA	NA	NA	1	21	mas chico	mas chico	S	comparative		small_orange_coathanger	1	FALSE	TRUE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	size31	NA	NA	NA	NA	1	15	azul grande	azul grande	CS			big_blue_butterfly	1	TRUE	TRUE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	size31	NA	NA	NA	NA	1	61	azul grande	azul grande	CS			big_blue_scarf	1	TRUE	TRUE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	size31	NA	NA	NA	NA	1	10	cojín azul grande	cojín azul grande	NCS			big_blue_cushion	1	TRUE	TRUE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	size31	NA	NA	NA	NA	1	26	corcheterita o engrapadorita	corcheterita o engrapadorita	N	diminutive		small_red_stapler	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	size31	NA	NA	NA	NA	1	59	la verde grande	la verde grande	ACS			big_green_framee	1	TRUE	TRUE	FALSE	TRUE	TRUE	
mJWL79uZrXh3YMtMs	Spanish	feedback	size31	NA	NA	NA	NA	1	64	la mas chico	la mas chico	AS	superlative		small_purple_butterfly	1	FALSE	TRUE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	size31	NA	NA	NA	NA	1	59	telefono blanco grande	telefono blanco grande	NCS			big_white_phone	1	TRUE	TRUE	FALSE	TRUE	TRUE	
9xQZnMmmLAedmSnpb	Spanish	feedback	size31	NA	NA	NA	NA	1	70	bufanda roja pequeña	bufanda roja pequeña	NCS			small_red_scarf	1	TRUE	TRUE	TRUE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	size31	NA	NA	NA	NA	1	42	pequenho	pequenho	S			small_black_comb	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	size31	NA	NA	NA	NA	1	63	grande	grande	S			big_green_chair	1	FALSE	TRUE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	size31	NA	NA	NA	NA	1	39	bici morada pequeña	bici morada pequeña	NCS			small_purple_bike	1	TRUE	TRUE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	size31	NA	NA	NA	NA	1	47	secador morado grande	secador morado grande	NCS			big_purple_hairdryer	1	TRUE	TRUE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	size31	NA	NA	NA	NA	1	8	tamaño distinto	tamaño distinto		bleached contrast		small_blue_cap	1	FALSE	FALSE	FALSE	TRUE	FALSE	
oj7GxNmmGCbqrgrt7	Spanish	feedback	size31	NA	NA	NA	NA	1	26	diferente amaño__tamaño	diferente amaño		bleached contrast		small_purple_billiardball	1	FALSE	FALSE	FALSE	TRUE	FALSE	
v2J2BjboP65oSJMoy	Spanish	feedback	size32	NA	NA	NA	NA	1	28	bigger pink bicycle	bigger pink bicycle	ENGLISH			big_purple_bike	1	FALSE	FALSE	FALSE	TRUE	FALSE	
v2J2BjboP65oSJMoy	Spanish	feedback	size32	NA	NA	NA	NA	1	36	smaller	smaller	ENGLISH			small_red_stapler	1	FALSE	FALSE	FALSE	TRUE	FALSE	
8NHcSDdWKk5ax3mAb	Spanish	feedback	size32	NA	NA	NA	NA	1	11	smallest one	smallest one	ENGLISH			small_purple_stapler	1	FALSE	FALSE	FALSE	TRUE	FALSE	
8NHcSDdWKk5ax3mAb	Spanish	feedback	size32	NA	NA	NA	NA	1	50	small green chair	small green chair	ENGLISH			small_green_chair	1	FALSE	FALSE	FALSE	TRUE	FALSE	
TXdqz7vwbJSeKpJHS	Spanish	feedback	size32	NA	NA	NA	NA	1	20	el mas pequeño	el mas pequeño	AS	superlative		small_white_phone	1	FALSE	TRUE	FALSE	TRUE	TRUE	
TXdqz7vwbJSeKpJHS	Spanish	feedback	size32	NA	NA	NA	NA	1	28	el mas pequeño, verde	el mas pequeño, verde	ASC	superlative		small_green_jacket	1	TRUE	TRUE	FALSE	TRUE	TRUE	
D5sTSEMaXM7y3Q7AW	Spanish	feedback	size32	NA	NA	NA	NA	1	39	grande	grande	S			big_purple_rug	1	FALSE	TRUE	FALSE	TRUE	FALSE	
D5sTSEMaXM7y3Q7AW	Spanish	feedback	size32	NA	NA	NA	NA	1	57	pequeño	pequeño	S			small_black_belt	1	FALSE	TRUE	FALSE	TRUE	FALSE	
g8tXfbQJ5w3Yo5kXq	Spanish	feedback	size32	NA	NA	NA	NA	1	28	flor roja grande	flor roja grande	NCS		morada?	big_red_flower	1	TRUE	TRUE	TRUE	TRUE	FALSE	
g8tXfbQJ5w3Yo5kXq	Spanish	feedback	size32	NA	NA	NA	NA	1	69	rosa pequeño	rosa pequeño	CS		blanco?	small_pink_teacup	1	TRUE	TRUE	FALSE	TRUE	FALSE	
Drac2QY2EJGirNSty	Spanish	feedback	size32	NA	NA	NA	NA	1	31	taza rosa grande	taza rosa grande	NCS			big_pink_teacup	1	TRUE	TRUE	FALSE	TRUE	FALSE	
Drac2QY2EJGirNSty	Spanish	feedback	size32	NA	NA	NA	NA	1	32	mariposa pequeña rosa	mariposa pequeña rosa	NSC			small_purple_butterfly	1	TRUE	TRUE	TRUE	TRUE	FALSE	
ncA5wQm2wMWx6Qw4m	Spanish	feedback	size32	NA	NA	NA	NA	1	39	blanco chico	blanco chico	CS			small_white_weddingcake	1	TRUE	TRUE	FALSE	TRUE	TRUE	
ncA5wQm2wMWx6Qw4m	Spanish	feedback	size32	NA	NA	NA	NA	1	70	rojo grande	rojo grande	CS			big_red_tack	1	TRUE	TRUE	FALSE	TRUE	FALSE	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size32	NA	NA	NA	NA	1	18	engrapadora morada grande	engrapadora morada grande	NCS			big_purple_stapler	1	TRUE	TRUE	TRUE	TRUE	FALSE	
RdyH6CPjXhDjFiBn6	Spanish	feedback	size32	NA	NA	NA	NA	1	72	papel paqueño	papel paqueño	NS			small_orange_napkin	1	FALSE	FALSE	FALSE	TRUE	TRUE	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size32	NA	NA	NA	NA	1	2	el amarillo mas grande	el amarillo mas grande	ACS	superlative		big_yellow_shoe	1	TRUE	TRUE	FALSE	TRUE	TRUE	
ri9WkdRrTvaRgjAbd	Spanish	feedback	size32	NA	NA	NA	NA	1	31	morada mas grande	morada mas grande	CS	comparative		big_purple_hairdryer	1	TRUE	TRUE	FALSE	TRUE	FALSE	
xiA5WJQ9BBwufErLv	Spanish	feedback	size32	NA	NA	NA	NA	1	43	peque	peque	S			small_blue_cap	1	FALSE	FALSE	FALSE	TRUE	FALSE	
xiA5WJQ9BBwufErLv	Spanish	feedback	size32	NA	NA	NA	NA	1	57	peque	peque	S			small_black_book	1	FALSE	FALSE	FALSE	TRUE	FALSE	
8mztCuTtp44PNj9aR	Spanish	feedback	size32	NA	NA	NA	NA	1	20	grande	grande	S			big_pink_phone	1	FALSE	TRUE	FALSE	TRUE	FALSE	
8mztCuTtp44PNj9aR	Spanish	feedback	size32	NA	NA	NA	NA	1	49	grande	grande	S			big_tan_rock	1	FALSE	TRUE	FALSE	TRUE	FALSE	
C9425wL5d2jqqrfnt	Spanish	feedback	size32	NA	NA	NA	NA	1	20	un cojin azul__si	un cojin azul	NC		pequeño?	small_blue_cushion	1	TRUE	FALSE	FALSE	TRUE	FALSE	
C9425wL5d2jqqrfnt	Spanish	feedback	size32	NA	NA	NA	NA	1	72	es la mas pequeña__gracias igualmente__saluds	es la mas pequeña	AS	superlative	gracias amigx bien hecho!	small_green_jacket	1	FALSE	TRUE	FALSE	TRUE	TRUE	
PLenL62JMPMEiyEZd	Spanish	feedback	size32	NA	NA	NA	NA	1	27	mas chico	mas chico	S	comparative		small_purple_hairdryer	1	FALSE	TRUE	FALSE	TRUE	FALSE	
PLenL62JMPMEiyEZd	Spanish	feedback	size32	NA	NA	NA	NA	1	34	mas chica	mas chica	S	comparative		small_red_candle	1	FALSE	TRUE	FALSE	TRUE	FALSE	
MjtKysa8uTdkgCZhY	Spanish	feedback	size32	NA	NA	NA	NA	1	17	no, es grande	no, es grande	S		rojo?	big_blue_tack	1	FALSE	TRUE	FALSE	TRUE	FALSE	
MjtKysa8uTdkgCZhY	Spanish	feedback	size32	NA	NA	NA	NA	1	68	grande	grande	S		rosa?	big_red_bucket	1	FALSE	TRUE	FALSE	TRUE	FALSE	
5FBHB2gcEAxFrnBTj	Spanish	feedback	size32	NA	NA	NA	NA	1	13	rojo y el más grande	rojo y el más grande	CAS	conjunction, superlative	color y tamaño?	big_red_pepper	1	TRUE	TRUE	FALSE	TRUE	TRUE	
5FBHB2gcEAxFrnBTj	Spanish	feedback	size32	NA	NA	NA	NA	1	20	rojo y pequeño	rojo y pequeño	CS	conjunction	color y tamaño?	small_red_flower	1	TRUE	TRUE	FALSE	TRUE	FALSE	
krPu8jL2ifeQiJtiz	Spanish	feedback	size32	NA	NA	NA	NA	1	24	pequeño	pequeño	S			small_blue_cushion	1	FALSE	TRUE	FALSE	TRUE	FALSE	
krPu8jL2ifeQiJtiz	Spanish	feedback	size32	NA	NA	NA	NA	1	25	grande	grande	S			big_red_scarf	1	FALSE	TRUE	FALSE	TRUE	FALSE	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size32	NA	NA	NA	NA	1	23	la zapatilla plateada chica	la zapatilla plateada chica	ANCS			small_white_shoe	1	FALSE	TRUE	FALSE	TRUE	TRUE	
L3TwC8ZM9Kcs7QBx4	Spanish	feedback	size32	NA	NA	NA	NA	1	27	la bufanda azul chica	la bufanda azul chica	ANCS			small_blue_scarf	1	TRUE	TRUE	TRUE	TRUE	TRUE	
o9ajiSJQsC87WWPMG	Spanish	feedback	size32	NA	NA	NA	NA	1	22	la más pequeña	la más pequeña	AS	superlative		small_green_guitar	1	FALSE	TRUE	FALSE	TRUE	TRUE	
o9ajiSJQsC87WWPMG	Spanish	feedback	size32	NA	NA	NA	NA	1	32	más pequeña	más pequeña	S	comparative		small_blue_binder	1	FALSE	TRUE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	size32	NA	NA	NA	NA	1	25	chica	chica	S			small_purple_hairdryer	1	FALSE	TRUE	FALSE	TRUE	FALSE	
w2fzmfuovTcBBykSN	Spanish	feedback	size32	NA	NA	NA	NA	1	56	grande	grande	S			big_red_tack	1	FALSE	TRUE	FALSE	TRUE	FALSE	
s4qdZmttuex8PYHYK	Spanish	feedback	size32	NA	NA	NA	NA	1	37	el mas grande	el mas grande	AS	superlative		big_purple_hairdryer	1	FALSE	TRUE	FALSE	TRUE	TRUE	
s4qdZmttuex8PYHYK	Spanish	feedback	size32	NA	NA	NA	NA	1	71	el mas chico	el mas chico	AS	superlative		small_blue_comb	1	FALSE	TRUE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	size32	NA	NA	NA	NA	1	53	es naranja y el más pequeño	es naranja y el más pequeño	CAS	superlative		small_orange_pingpongball	1	TRUE	TRUE	FALSE	TRUE	TRUE	
S7FpNmQk9XcQXJHTf	Spanish	feedback	size32	NA	NA	NA	NA	1	60	es negra y la más pequeña	es negra y la más pequeña	CAS	superlative		small_black_turtle	1	FALSE	TRUE	FALSE	TRUE	TRUE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	size32	NA	NA	NA	NA	1	13	rojo grande	rojo grande	CS			big_red_tack	1	TRUE	TRUE	FALSE	TRUE	FALSE	
ZdgvjcuMKtwGjydbR	Spanish	feedback	size32	NA	NA	NA	NA	1	46	rosa mas chico	rosa mas chico	CS	comparative		small_pink_bucket	1	TRUE	TRUE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	size32	NA	NA	NA	NA	1	6	sudadera cafe grande	sudadera cafe grande	NCS			big_brown_jacket	1	TRUE	TRUE	FALSE	TRUE	FALSE	
89kCaivgGxt9As4s5	Spanish	feedback	size32	NA	NA	NA	NA	1	28	dorado grande	dorado grande	CS			big_tan_rock	1	FALSE	TRUE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	size32	NA	NA	NA	NA	1	18	bicicletiita	bicicletiita	N	diminutive		small_red_bike	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KkMmp5urRFWCQh3Hb	Spanish	feedback	size32	NA	NA	NA	NA	1	31	marioisita	marioisita	N	diminutive		small_purple_butterfly	1	FALSE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	size32	NA	NA	NA	NA	1	1	rojo__es el mas grande	rojo	C		color?__tamaño?	big_red_scarf	1	TRUE	FALSE	FALSE	TRUE	FALSE	
mJWL79uZrXh3YMtMs	Spanish	feedback	size32	NA	NA	NA	NA	1	26	cinturon cafe calro chico	cinturon cafe calro chico	NCS			small_brown_belt	1	TRUE	TRUE	FALSE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	size32	NA	NA	NA	NA	1	30	globo rosa pequeño	globo rosa pequeño	NCS			small_pink_balloon	1	TRUE	TRUE	TRUE	TRUE	FALSE	
9xQZnMmmLAedmSnpb	Spanish	feedback	size32	NA	NA	NA	NA	1	46	tortuga negra grande	tortuga negra grande	NCS			big_black_turtle	1	FALSE	TRUE	TRUE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	size32	NA	NA	NA	NA	1	36	pequenho	pequenho	S			small_pink_weddingcake	1	FALSE	FALSE	FALSE	TRUE	FALSE	
KchWPEsJ7AK6yb5ab	Spanish	feedback	size32	NA	NA	NA	NA	1	55	grande	grande	S			big_red_tack	1	FALSE	TRUE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	size32	NA	NA	NA	NA	1	48	corchetera morada pequeña	corchetera morada pequeña	NCS			small_purple_stapler	1	TRUE	TRUE	FALSE	TRUE	FALSE	
6iNLyBqiCFSzy3vxQ	Spanish	feedback	size32	NA	NA	NA	NA	1	59	peineta grande	peineta grande	NS			big_blue_comb	1	FALSE	TRUE	TRUE	TRUE	FALSE	
