gameId	language	stage	condition	imageType	listenerSelection	roundNumber	ItemID	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
MpvE3jagCs3Rey7sd	English_32	feedback	color_diff_diff_m	NA	1	12	frame_switch	large blue lightswitch	large blue lightswitch		big_blue_switch	small_blue_switch	big_yellow_frame	small_yellow_switch	small_yellow_frame	small_yellow_frame	small_yellow_frame,small_yellow_frame,small_yellow_switch,big_yellow_frame,small_yellow_frame,big_blue_switch,small_blue_switch	big_blue_switch,big_blue_switch,big_yellow_frame,small_yellow_frame,small_yellow_frame,small_blue_switch,small_yellow_switch	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_diff_diff_f	NA	1	13	fork_sock	small black sock	small black sock		small_black_sock	big_black_sock	small_green_fork	big_green_sock	big_green_fork	big_green_fork	big_black_sock,big_black_sock,big_green_fork,small_black_sock,small_green_fork,big_green_sock,big_green_fork	big_green_fork,big_green_fork,big_black_sock,big_green_fork,big_green_sock,small_black_sock,small_green_fork	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_basic_filler_3_f	NA	1	14	napkin_ruler	red ruler	red ruler		small_red_ruler	big_white_ruler	small_white_ruler	big_red_napkin	NA	NA	small_red_ruler,small_red_ruler,big_red_napkin,small_white_ruler,big_white_ruler	big_red_napkin,big_red_napkin,big_white_ruler,small_white_ruler,small_red_ruler	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	color_basic_filler_3_m	NA	1	15	coathanger_phone	white phone	white phone		small_white_phone	big_blue_phone	small_blue_phone	big_white_coathanger	NA	NA	small_blue_phone,small_blue_phone,big_blue_phone,small_white_phone,big_white_coathanger	big_white_coathanger,big_white_coathanger,small_blue_phone,big_blue_phone,small_white_phone	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	color_basic_filler_1_f	NA	2	16	ladle_tent	bottom of purple tent__hi__for me it's a picture of the bottom of the purple tent.	bottom of purple tent	hi__they arent in the same places as they are for you just name the object__is it a large tent or a small one	big_purple_tent	big_purple_tent	big_green_ladle	small_green_tent	NA	NA	big_purple_tent,big_purple_tent,small_purple_tent,small_green_tent,big_green_ladle	big_purple_tent,big_purple_tent,big_green_ladle,small_purple_tent,small_green_tent	0	"c("""", """", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	color_basic_filler_2_f	NA	1	17	calculator_mug	red mug	red mug		small_red_mug	small_white_calculator	big_white_calculator	big_red_calculator	NA	NA	big_white_calculator,big_white_calculator,small_red_mug,big_red_calculator,small_white_calculator	big_red_calculator,big_red_calculator,big_white_calculator,small_red_mug,small_white_calculator	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	color_same_same_m	NA	1	18	lipstick_screwdriver	large orange screwdriver	large orange screwdriver		big_orange_screwdriver	small_orange_screwdriver	big_black_lipstick	small_black_screwdriver	small_orange_screwdriver	small_orange_screwdriver	small_orange_screwdriver,small_orange_screwdriver,small_orange_screwdriver,big_orange_screwdriver,big_black_lipstick,small_black_screwdriver,small_orange_screwdriver	small_orange_screwdriver,small_orange_screwdriver,small_black_screwdriver,small_orange_screwdriver,big_black_lipstick,big_orange_screwdriver,small_orange_screwdriver	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_basic_target_f	NA	1	19	cap_stapler	small white stapler	small white stapler		small_white_stapler	big_white_stapler	small_yellow_cap	big_yellow_stapler	NA	NA	small_yellow_cap,small_yellow_cap,big_white_stapler,big_yellow_stapler,small_white_stapler	small_white_stapler,small_white_stapler,small_yellow_cap,big_white_stapler,big_yellow_stapler	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_basic_target_m	NA	1	20	drum_die	small purple dice	small purple dice		small_purple_die	big_purple_die	small_green_drum	big_green_die	NA	NA	big_green_die,big_green_die,small_purple_die,big_purple_die,small_green_drum	small_green_drum,small_green_drum,small_purple_die,big_green_die,big_purple_die	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	size_basic_filler_2_f	NA	1	21	ornament_belt	blue belt	blue belt		big_blue_belt	small_blue_ornament	small_yellow_ornament	big_yellow_ornament	NA	NA	small_yellow_ornament,small_yellow_ornament,small_blue_ornament,big_blue_belt,big_yellow_ornament	big_yellow_ornament,big_yellow_ornament,small_blue_ornament,big_blue_belt,small_yellow_ornament	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	size_basic_target_f	NA	1	22	key_candle	white candle	white candle		small_white_candle	small_blue_candle	big_white_key	big_blue_candle	NA	NA	big_blue_candle,big_blue_candle,small_blue_candle,big_white_key,small_white_candle	small_blue_candle,small_blue_candle,big_white_key,small_white_candle,big_blue_candle	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_diff_same_m	NA	1	23	bed_rug	large white rug	large white rug		big_white_rug	small_white_rug	big_red_bed	small_red_rug	small_white_bed	small_white_bed	big_white_rug,big_white_rug,small_red_rug,big_red_bed,small_white_rug,small_white_bed,small_white_bed	small_white_bed,small_white_bed,big_white_rug,big_red_bed,small_white_rug,small_white_bed,small_red_rug	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	size_diff_same_m	NA	1	24	truck_microscope	green microscope	green microscope		big_green_microscope	big_orange_microscope	small_green_truck	small_orange_microscope	big_orange_truck	big_orange_truck	big_orange_truck,big_orange_truck,small_green_truck,small_orange_microscope,big_orange_microscope,big_orange_truck,big_green_microscope	big_orange_truck,big_orange_truck,small_orange_microscope,small_green_truck,big_green_microscope,big_orange_microscope,big_orange_truck	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	size_basic_filler_1_m	NA	1	25	bonbon_calendar	large orange calendar	large orange calendar		big_orange_calendar	big_green_calendar	small_green_bonbon	small_orange_calendar	NA	NA	small_orange_calendar,small_orange_calendar,big_green_calendar,big_orange_calendar,small_green_bonbon	small_green_bonbon,small_green_bonbon,big_green_calendar,big_orange_calendar,small_orange_calendar	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_same_diff_f	NA	1	26	remote_shovel	small green shovel	small green shovel		small_green_shovel	big_green_shovel	small_orange_remote	big_orange_shovel	big_orange_shovel	big_orange_shovel	big_orange_shovel,big_orange_shovel,big_green_shovel,small_green_shovel,small_orange_remote,big_orange_shovel,big_orange_shovel	small_orange_remote,small_orange_remote,small_green_shovel,big_green_shovel,big_orange_shovel,big_orange_shovel,big_orange_shovel	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	color_same_same_f	NA	1	27	crown_magnifyingglass	small red magnifying glass	small red magnifyingglass		small_red_magnifyingglass	big_red_magnifyingglass	small_white_crown	big_white_magnifyingglass	big_red_magnifyingglass	big_red_magnifyingglass	big_red_magnifyingglass,big_red_magnifyingglass,big_red_magnifyingglass,big_white_magnifyingglass,big_red_magnifyingglass,small_white_crown,small_red_magnifyingglass	big_red_magnifyingglass,big_red_magnifyingglass,big_red_magnifyingglass,small_red_magnifyingglass,big_red_magnifyingglass,big_white_magnifyingglass,small_white_crown	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	size_basic_filler_3_m	NA	1	28	pencil_balloon	small white balloon	small white balloon		small_white_balloon	big_red_balloon	big_white_balloon	small_red_pencil	NA	NA	small_red_pencil,small_red_pencil,small_white_balloon,big_red_balloon,big_white_balloon	small_white_balloon,small_white_balloon,small_red_pencil,big_white_balloon,big_red_balloon	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	size_same_diff_f	NA	1	29	mouse_clock	yellow clock	yellow clock		small_yellow_clock	small_blue_clock	big_yellow_mouse	big_blue_clock	big_blue_clock	big_blue_clock	big_blue_clock,big_blue_clock,small_blue_clock,big_yellow_mouse,small_yellow_clock,big_blue_clock,big_blue_clock	small_yellow_clock,small_yellow_clock,big_blue_clock,big_blue_clock,small_blue_clock,big_yellow_mouse,big_blue_clock	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	size_basic_target_m	NA	1	30	knife_fish	purple fish	purple fish		small_purple_fish	small_green_fish	big_purple_knife	big_green_fish	NA	NA	big_green_fish,big_green_fish,small_purple_fish,small_green_fish,big_purple_knife	small_purple_fish,small_purple_fish,small_green_fish,big_green_fish,big_purple_knife	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
MpvE3jagCs3Rey7sd	English_32	feedback	size_basic_filler_3_f	NA	1	31	guitar_dress	small yellow dress	small yellow dress		small_yellow_dress	big_blue_dress	big_yellow_dress	small_blue_guitar	NA	NA	small_yellow_dress,small_yellow_dress,big_blue_dress,small_blue_guitar,big_yellow_dress	big_blue_dress,big_blue_dress,big_yellow_dress,small_blue_guitar,small_yellow_dress	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
MpvE3jagCs3Rey7sd	English_32	feedback	size_same_same_f	NA	1	32	spoon_tie	green tie	green tie		small_green_tie	small_black_tie	big_green_spoon	big_black_tie	small_black_tie	small_black_tie	small_black_tie,small_black_tie,small_black_tie,small_black_tie,big_green_spoon,big_black_tie,small_green_tie	small_black_tie,small_black_tie,small_black_tie,big_green_spoon,small_green_tie,small_black_tie,big_black_tie	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	color_same_diff_f	NA	1	1	chair_belt	it's the smallest blue belt	the smallest blue belt		small_blue_belt	big_blue_belt	small_red_chair	big_red_belt	big_red_belt	big_red_belt	big_red_belt,big_red_belt,small_red_chair,big_red_belt,big_blue_belt,big_red_belt,small_blue_belt	small_red_chair,small_red_chair,big_red_belt,big_red_belt,big_red_belt,small_blue_belt,big_blue_belt	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_diff_same_f	NA	1	2	fork_tie	the tiny purple tie	the tiny purple tie		small_purple_tie	small_orange_tie	big_purple_fork	big_orange_tie	small_orange_fork	small_orange_fork	small_purple_tie,small_purple_tie,big_orange_tie,small_orange_fork,big_purple_fork,small_orange_fork,small_orange_tie	small_orange_fork,small_orange_fork,small_orange_fork,big_orange_tie,big_purple_fork,small_orange_tie,small_purple_tie	1	"c(""A"", """", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_same_same_m	NA	1	3	armchair_phone	largest blue phone	largest blue phone		big_blue_phone	small_blue_phone	big_red_armchair	small_red_phone	small_blue_phone	small_blue_phone	big_red_armchair,big_red_armchair,small_blue_phone,big_blue_phone,small_blue_phone,small_blue_phone,small_red_phone	big_red_armchair,big_red_armchair,small_blue_phone,small_blue_phone,small_red_phone,big_blue_phone,small_blue_phone	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_target_m	NA	1	4	razor_calendar	small black calendar	small black calendar		small_black_calendar	small_green_calendar	big_black_razor	big_green_calendar	NA	NA	big_green_calendar,big_green_calendar,small_green_calendar,small_black_calendar,big_black_razor	small_green_calendar,small_green_calendar,small_black_calendar,big_green_calendar,big_black_razor	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_target_f	NA	1	5	dress_magnifyingglass	small blue magifier	small blue magifier		small_blue_magnifyingglass	big_blue_magnifyingglass	small_red_dress	big_red_magnifyingglass	NA	NA	big_blue_magnifyingglass,big_blue_magnifyingglass,small_red_dress,small_blue_magnifyingglass,big_red_magnifyingglass	big_red_magnifyingglass,big_red_magnifyingglass,big_blue_magnifyingglass,small_blue_magnifyingglass,small_red_dress	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_diff_same_m	NA	1	6	hammer_cake	purple cake	purple cake		big_purple_cake	big_green_cake	small_purple_hammer	small_green_cake	big_green_hammer	big_green_hammer	big_green_hammer,big_green_hammer,big_green_cake,big_green_hammer,small_green_cake,small_purple_hammer,big_purple_cake	small_purple_hammer,small_purple_hammer,big_purple_cake,big_green_cake,big_green_hammer,big_green_hammer,small_green_cake	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_filler_2_m	NA	1	7	airplane_truck	little yellow truck	little yellow truck		small_orange_truck	small_green_airplane	big_green_airplane	big_orange_airplane	NA	NA	big_orange_airplane,big_orange_airplane,big_green_airplane,small_orange_truck,small_green_airplane	small_orange_truck,small_orange_truck,small_green_airplane,big_orange_airplane,big_green_airplane	1	"c(""C"", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_filler_1_f	NA	1	8	mug_scarf	large red scarf	large red scarf		big_red_scarf	big_yellow_scarf	small_yellow_mug	small_red_scarf	NA	NA	big_yellow_scarf,big_yellow_scarf,small_yellow_mug,big_red_scarf,small_red_scarf	small_yellow_mug,small_yellow_mug,big_red_scarf,small_red_scarf,big_yellow_scarf	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_filler_2_m	NA	1	9	microscope_fish	purple fish	purple fish		big_purple_fish	small_purple_microscope	small_orange_microscope	big_orange_microscope	NA	NA	big_orange_microscope,big_orange_microscope,small_orange_microscope,small_purple_microscope,big_purple_fish	small_purple_microscope,small_purple_microscope,big_purple_fish,big_orange_microscope,small_orange_microscope	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_filler_3_m	NA	1	10	vase_drum	small black drum	small black drum		small_black_drum	big_green_drum	small_green_drum	big_black_vase	NA	NA	big_black_vase,big_black_vase,small_green_drum,small_black_drum,big_green_drum	small_black_drum,small_black_drum,big_green_drum,big_black_vase,small_green_drum	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_diff_diff_m	NA	1	11	cushion_mask	large white face mask	large white face mask		big_white_mask	small_white_mask	big_blue_cushion	small_blue_mask	small_blue_cushion	small_blue_cushion	big_blue_cushion,big_blue_cushion,small_white_mask,small_blue_cushion,small_blue_mask,big_white_mask,small_blue_cushion	small_blue_cushion,small_blue_cushion,small_blue_mask,small_white_mask,small_blue_cushion,big_blue_cushion,big_white_mask	1	"c(""S"", ""C"", """", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_diff_same_m	NA	1	12	pencil_bucket	large yellow bucket	large yellow bucket		big_yellow_bucket	small_yellow_bucket	big_red_pencil	small_red_bucket	small_yellow_pencil	small_yellow_pencil	big_red_pencil,big_red_pencil,small_yellow_bucket,small_red_bucket,small_yellow_pencil,big_yellow_bucket,small_yellow_pencil	small_red_bucket,small_red_bucket,big_red_pencil,small_yellow_pencil,big_yellow_bucket,small_yellow_pencil,small_yellow_bucket	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_diff_diff_f	NA	1	13	mouse_clock	small red clock	small red clock		small_red_clock	big_red_clock	small_white_mouse	big_white_clock	big_white_mouse	big_white_mouse	small_red_clock,small_red_clock,big_white_mouse,small_white_mouse,big_red_clock,big_white_mouse,big_white_clock	big_white_clock,big_white_clock,big_red_clock,big_white_mouse,small_red_clock,small_white_mouse,big_white_mouse	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_filler_2_f	NA	1	14	shovel_ladle	green ladle?? not the shovel	green ladle?? not the shovel		big_green_ladle	small_green_shovel	small_black_shovel	big_black_shovel	NA	NA	small_black_shovel,small_black_shovel,big_green_ladle,big_black_shovel,small_green_shovel	small_green_shovel,small_green_shovel,big_green_ladle,big_black_shovel,small_black_shovel	1	"c(""C"", """", """", ""A"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_same_diff_m	NA	1	15	die_piano	the largest purple piano	the largest purple piano		big_purple_piano	small_purple_piano	big_green_die	small_green_piano	small_green_piano	small_green_piano	small_green_piano,small_green_piano,small_green_piano,big_purple_piano,small_green_piano,big_green_die,small_purple_piano	small_green_piano,small_green_piano,big_green_die,small_green_piano,small_green_piano,small_purple_piano,big_purple_piano	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_diff_same_f	NA	1	16	ruler_candle	small blue candle	small blue candle		small_blue_candle	big_blue_candle	small_red_ruler	big_red_candle	big_blue_ruler	big_blue_ruler	big_blue_candle,big_blue_candle,big_red_candle,big_blue_ruler,small_blue_candle,big_blue_ruler,small_red_ruler	small_red_ruler,small_red_ruler,big_red_candle,big_blue_ruler,big_blue_ruler,big_blue_candle,small_blue_candle	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_diff_diff_m	NA	1	17	bike_frame	large red frame	large red frame		big_red_frame	big_blue_frame	small_red_bike	small_blue_frame	small_blue_bike	small_blue_bike	small_blue_frame,small_blue_frame,small_blue_bike,small_red_bike,big_blue_frame,big_red_frame,small_blue_bike	big_red_frame,big_red_frame,small_blue_bike,small_red_bike,big_blue_frame,small_blue_bike,small_blue_frame	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_same_diff_f	NA	1	18	lamp_ornament	small white ornament	small white ornament		small_white_ornament	small_red_ornament	big_white_lamp	big_red_ornament	big_red_ornament	big_red_ornament	big_red_ornament,big_red_ornament,small_white_ornament,big_red_ornament,big_white_lamp,small_red_ornament,big_red_ornament	big_red_ornament,big_red_ornament,big_red_ornament,small_red_ornament,big_white_lamp,small_white_ornament,big_red_ornament	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_filler_3_f	NA	1	19	billiardball_stapler	small blue stapler	small blue stapler		small_blue_stapler	big_red_stapler	big_blue_stapler	small_red_billiardball	NA	NA	big_blue_stapler,big_blue_stapler,small_blue_stapler,big_red_stapler,small_red_billiardball	small_blue_stapler,small_blue_stapler,big_blue_stapler,small_red_billiardball,big_red_stapler	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_same_same_f	NA	1	20	ring_crown	gold crown	gold crown		small_yellow_crown	small_red_crown	big_yellow_ring	big_red_crown	small_red_crown	small_red_crown	big_yellow_ring,big_yellow_ring,small_red_crown,small_red_crown,big_red_crown,small_red_crown,small_yellow_crown	big_yellow_ring,big_yellow_ring,small_yellow_crown,small_red_crown,big_red_crown,small_red_crown,small_red_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	color_same_same_f	NA	1	21	sock_remote	it's the smallest remote control	the smallest remote control		small_black_remote	big_black_remote	small_green_sock	big_green_remote	big_black_remote	big_black_remote	small_green_sock,small_green_sock,small_black_remote,big_black_remote,big_green_remote,big_black_remote,big_black_remote	big_black_remote,big_black_remote,small_black_remote,small_green_sock,big_black_remote,big_black_remote,big_green_remote	1	"c(""A"", ""S"", ""N"", """")"		FALSE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_filler_3_f	NA	1	22	spoon_tent	purple tent	purple tent		small_purple_tent	big_orange_tent	small_orange_tent	big_purple_spoon	NA	NA	small_purple_tent,small_purple_tent,big_purple_spoon,small_orange_tent,big_orange_tent	big_orange_tent,big_orange_tent,small_purple_tent,big_purple_spoon,small_orange_tent	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_filler_1_f	NA	1	23	flower_guitar	smallest white guitar	smallest white guitar		small_white_guitar	big_white_guitar	big_yellow_flower	small_yellow_guitar	NA	NA	small_white_guitar,small_white_guitar,small_yellow_guitar,big_yellow_flower,big_white_guitar	small_yellow_guitar,small_yellow_guitar,small_white_guitar,big_yellow_flower,big_white_guitar	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_filler_1_m	NA	1	24	screwdriver_lipstick	small green lipstick	small green lipstick		small_green_lipstick	big_green_lipstick	big_purple_screwdriver	small_purple_lipstick	NA	NA	big_green_lipstick,big_green_lipstick,small_green_lipstick,big_purple_screwdriver,small_purple_lipstick	small_green_lipstick,small_green_lipstick,big_green_lipstick,big_purple_screwdriver,small_purple_lipstick	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_filler_1_m	NA	1	25	switch_coathanger	it's the largest red hanger	the largest red hanger		big_red_coathanger	big_white_coathanger	small_white_switch	small_red_coathanger	NA	NA	big_white_coathanger,big_white_coathanger,small_red_coathanger,small_white_switch,big_red_coathanger	big_red_coathanger,big_red_coathanger,small_white_switch,big_white_coathanger,small_red_coathanger	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_diff_diff_f	NA	1	26	cap_key	small white key	small white key		small_white_key	small_blue_key	big_white_cap	big_blue_key	big_blue_cap	big_blue_cap	big_blue_cap,big_blue_cap,big_white_cap,small_blue_key,small_white_key,big_blue_cap,big_blue_key	big_blue_cap,big_blue_cap,big_white_cap,big_blue_key,small_blue_key,small_white_key,big_blue_cap	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_filler_3_m	NA	1	27	present_rug	small blue rug	small blue rug		small_blue_rug	big_white_rug	big_blue_rug	small_white_present	NA	NA	big_white_rug,big_white_rug,big_blue_rug,small_white_present,small_blue_rug	small_blue_rug,small_blue_rug,big_white_rug,big_blue_rug,small_white_present	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_same_diff_m	NA	1	28	knife_lock	only purple lock	only purple lock		big_purple_lock	big_black_lock	small_purple_knife	small_black_lock	small_black_lock	small_black_lock	small_black_lock,small_black_lock,big_purple_lock,small_purple_knife,big_black_lock,small_black_lock,small_black_lock	small_black_lock,small_black_lock,big_black_lock,small_purple_knife,small_black_lock,small_black_lock,big_purple_lock	1	"c("""", ""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	size_same_same_m	NA	1	29	comb_bed	red bed	red bed		big_red_bed	big_blue_bed	small_red_comb	small_blue_bed	big_blue_bed	big_blue_bed	big_blue_bed,big_blue_bed,small_red_comb,big_red_bed,big_blue_bed,small_blue_bed,big_blue_bed	big_blue_bed,big_blue_bed,big_blue_bed,big_red_bed,small_red_comb,big_blue_bed,small_blue_bed	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_filler_2_f	NA	1	30	door_napkin	red folded napkin??	red folded napkin??		small_red_napkin	small_yellow_door	big_yellow_door	big_red_door	NA	NA	big_red_door,big_red_door,small_yellow_door,small_red_napkin,big_yellow_door	big_red_door,big_red_door,small_yellow_door,big_yellow_door,small_red_napkin	1	"c(""C"", """", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	size_basic_target_f	NA	1	31	calculator_pan	small yellow pan	small yellow pan		small_yellow_pan	small_white_pan	big_yellow_calculator	big_white_pan	NA	NA	small_white_pan,small_white_pan,big_yellow_calculator,small_yellow_pan,big_white_pan	big_yellow_calculator,big_yellow_calculator,big_white_pan,small_yellow_pan,small_white_pan	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
ZECecwDu97aTdkL99	English_32	feedback	color_basic_target_m	NA	1	32	robot_whistle	small purple whistle	small purple whistle		small_purple_whistle	big_purple_whistle	small_black_robot	big_black_whistle	NA	NA	big_black_whistle,big_black_whistle,big_purple_whistle,small_black_robot,small_purple_whistle	small_black_robot,small_black_robot,big_black_whistle,small_purple_whistle,big_purple_whistle	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
NNnhZ7tw8Z4y4HnoE	English_32	feedback	size_basic_filler_1_m	NA	1	1	present_bed	the large red bed	the large red bed	ok	big_red_bed	big_blue_bed	small_blue_present	small_red_bed	NA	NA	small_red_bed,small_red_bed,small_blue_present,big_blue_bed,big_red_bed	big_blue_bed,big_blue_bed,small_blue_present,big_red_bed,small_red_bed	1	"c(""A"", ""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
NNnhZ7tw8Z4y4HnoE	English_32	feedback	color_same_diff_m	NA	1	2	bucket_switch	large blue switch	large blue switch		big_blue_switch	small_blue_switch	big_white_bucket	small_white_switch	small_white_switch	small_white_switch	small_white_switch,small_white_switch,small_blue_switch,small_white_switch,small_white_switch,big_blue_switch,big_white_bucket	big_blue_switch,big_blue_switch,small_white_switch,small_white_switch,big_white_bucket,small_white_switch,small_blue_switch	1	"c(""S"", ""C"", ""N"")"		TRUE	TRUE	TRUE	TRUE	TRUE
NNnhZ7tw8Z4y4HnoE	English_32	feedback	color_basic_filler_2_f	NA	1	3	mug_napkin	yellow napkin	yellow napkin		small_yellow_napkin	small_white_mug	big_white_mug	big_yellow_mug	NA	NA	small_white_mug,small_white_mug,big_yellow_mug,small_yellow_napkin,big_white_mug	small_white_mug,small_white_mug,small_yellow_napkin,big_yellow_mug,big_white_mug	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE
