gameId	language	name	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
xkxN5arR8z9L8hhEb	BCS	blue_crown	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	72	plava kruna	plava kruna		blue_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	crown
athjckHgXSFzsEHMe	BCS	white_dress	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	1	haljina	haljina		white_dress	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	dress
athjckHgXSFzsEHMe	BCS	eagle	feedback	supSuff	candy	snack	lamp	furniture	1	degenetal_stimuli	2	ptica	ptica		eagle	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	eagle
athjckHgXSFzsEHMe	BCS	catfish	feedback	basicSuffType2	snake	animal	cookies	snack	1	degenetal_stimuli	3	morska zivotinja pored kolaca	morska zivotinja pored kolaca		catfish	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	catfish
athjckHgXSFzsEHMe	BCS	blue_comb	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	4	plavi cesalj	plavi cesalj		blue_comb	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	comb
athjckHgXSFzsEHMe	BCS	daisy	feedback	supSuff	shirt	clothing	snake	animal	1	degenetal_stimuli	5	bela rada	bela rada		daisy	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	daisy
athjckHgXSFzsEHMe	BCS	orange_die	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	6	kocka	kocka		orange_die	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	die
athjckHgXSFzsEHMe	BCS	mnMs	feedback	subNec	candy	snack	chips	snack	1	degenetal_stimuli	7	m&m bonbone, pazi da ne pomesas logo__bombone*	m&m bonbone, pazi da ne pomesas logo		mnMs	1	"c("""", """", """", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	mnMs
athjckHgXSFzsEHMe	BCS	orange_glove	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	8	rukavica	rukavica		orange_glove	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	glove
athjckHgXSFzsEHMe	BCS	white_scarf	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	9	beli sal	beli sal		white_scarf	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	scarf
athjckHgXSFzsEHMe	BCS	blue_phone	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	10	plavi telefon	plavi telefon		blue_phone	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	phone
athjckHgXSFzsEHMe	BCS	blue_fence	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	11	plava ograda	plava ograda		blue_fence	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	fence
athjckHgXSFzsEHMe	BCS	white_calculator	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	12	beo kalkulator	beo kalkulator		white_calculator	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	calculator
athjckHgXSFzsEHMe	BCS	skittles	feedback	basicSuffType2	cookies	snack	rabbit	animal	1	degenetal_stimuli	13	ovog puta skittles	ovog puta skittles		skittles	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	skittles
athjckHgXSFzsEHMe	BCS	gummyBears	feedback	supSuff	rosemary	plant	ambulance	vehicle	1	degenetal_stimuli	14	gumene bombone	gumene bombone		gummyBears	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	gummyBears
athjckHgXSFzsEHMe	BCS	red_flower	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	15	crvene latice	crvene latice		red_flower	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	flower
athjckHgXSFzsEHMe	BCS	purple_microscope	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	16	mikroskop cini mi se, uglavnom ljubicasti predmet	mikroskop cini mi se, uglavnom ljubicasti predmet		purple_microscope	1	"c(""N"", """", """", """", """", ""C"", """")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	microscope
athjckHgXSFzsEHMe	BCS	orange_basket	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	17	narandzasta korpica	narandzasta korpica		orange_basket	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	TRUE	NA	basket
athjckHgXSFzsEHMe	BCS	white_chair	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	18	bela stolica	bela stolica		white_chair	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	chair
athjckHgXSFzsEHMe	BCS	white_butterfly	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	19	leptir	leptir		white_butterfly	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	butterfly
athjckHgXSFzsEHMe	BCS	black_luggage	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	20	crni kofer	crni kofer		black_luggage	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	luggage
athjckHgXSFzsEHMe	BCS	red_crown	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	21	crvena kruna	crvena kruna		red_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	crown
athjckHgXSFzsEHMe	BCS	purple_truck	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	22	ljubicasti kamion	ljubicasti kamion		purple_truck	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	truck
athjckHgXSFzsEHMe	BCS	parrot	feedback	basicSuffType1	kitten	animal	rabbit	animal	1	degenetal_stimuli	23	sarena ptica	sarena ptica		parrot	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	parrot
athjckHgXSFzsEHMe	BCS	orange_knife	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	24	narandzasti noz, istog oblika kao crni	narandzasti noz, istog oblika kao crni		orange_knife	1	"c(""C"", """", """", """", """", ""C"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	knife
athjckHgXSFzsEHMe	BCS	blue_pencil	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	25	plava olovka	plava olovka		blue_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	pencil
athjckHgXSFzsEHMe	BCS	sunflower	feedback	basicSuffType1	rosemary	plant	ivy	plant	1	degenetal_stimuli	26	suncokret	suncokret		sunflower	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	sunflower
athjckHgXSFzsEHMe	BCS	orange_slipper	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	27	narandzasta papuca	narandzasta papuca		orange_slipper	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	slipper
athjckHgXSFzsEHMe	BCS	husky	feedback	basicSuffType1	rhino	animal	rabbit	animal	1	degenetal_stimuli	28	nisam siguran je li husky ili vuk u pitanju__uglavnom, lici na huskyja	nisam siguran je li husky ili vuk u pitanju		husky	1	"c("""", """", """", """", """", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	husky
athjckHgXSFzsEHMe	BCS	purple_necklace	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	29	ljubicasta ogrlica	ljubicasta ogrlica		purple_necklace	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	necklace
athjckHgXSFzsEHMe	BCS	purple_fork	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	30	ljubicasta viljuska	ljubicasta viljuska		purple_fork	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	fork
athjckHgXSFzsEHMe	BCS	blue_cushion	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	31	plavi jastuk	plavi jastuk		blue_cushion	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	cushion
athjckHgXSFzsEHMe	BCS	white_belt	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	32	beli kais	beli kais		white_belt	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	belt
athjckHgXSFzsEHMe	BCS	hummingBird	feedback	basicSuffType2	elephant	animal	firetruck	vehicle	1	degenetal_stimuli	33	kolibri	kolibri		hummingBird	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	hummingBird
athjckHgXSFzsEHMe	BCS	blue_mask	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	34	plava maska	plava maska		blue_mask	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	mask
athjckHgXSFzsEHMe	BCS	yellow_wallet	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	35	zuti novcanik	zuti novcanik		yellow_wallet	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	wallet
athjckHgXSFzsEHMe	BCS	white_balloon	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	36	balon	balon		white_balloon	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	balloon
athjckHgXSFzsEHMe	BCS	goldFish	feedback	supSuff	grasses	plant	lamp	furniture	1	degenetal_stimuli	37	zlatna ribica	zlatna ribica		goldFish	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	goldFish
athjckHgXSFzsEHMe	BCS	rose	feedback	basicSuffType1	grasses	plant	pottedPlant	plant	1	degenetal_stimuli	38	ruza	ruza		rose	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	rose
athjckHgXSFzsEHMe	BCS	white_iron	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	39	bela pegla, pazi da ne pomesas	bela pegla, pazi da ne pomesas		white_iron	1	"c(""C"", """", """", """", """", """")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	iron
athjckHgXSFzsEHMe	BCS	black_hammer	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	40	cekic	cekic		black_hammer	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	hammer
athjckHgXSFzsEHMe	BCS	jellyBeans	feedback	basicSuffType2	popcorn	snack	gloves	clothing	1	degenetal_stimuli	41	bombone	bombone		jellyBeans	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	jellyBeans
athjckHgXSFzsEHMe	BCS	grizzlyBear	feedback	subNec	bear	animal	bear	animal	1	degenetal_stimuli	42	medved	medved		grizzlyBear	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	grizzlyBear
athjckHgXSFzsEHMe	BCS	purple_drum	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	43	ljubicasti predmet (bubanj)	ljubicasti predmet (bubanj)		purple_drum	1	"c(""C"", """", """")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	drum
athjckHgXSFzsEHMe	BCS	orange_robot	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	44	narandzasti robot	narandzasti robot		orange_robot	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	robot
athjckHgXSFzsEHMe	BCS	black_bowl	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	45	crna cinija	crna cinija		black_bowl	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	bowl
athjckHgXSFzsEHMe	BCS	purple_binoculars	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	46	ljubicasti dvogled	ljubicasti dvogled		purple_binoculars	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	binoculars
athjckHgXSFzsEHMe	BCS	poloShirt	feedback	supSuff	elephant	animal	flower	plant	1	degenetal_stimuli	47	plava majica	plava majica		poloShirt	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	poloShirt
athjckHgXSFzsEHMe	BCS	black_ribbon	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	48	crna masna	crna masna		black_ribbon	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	ribbon
athjckHgXSFzsEHMe	BCS	green_lock	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	49	zeleni katanac	zeleni katanac		green_lock	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	lock
athjckHgXSFzsEHMe	BCS	black_helicopter	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	50	helikopter helikopter__crni	helikopter helikopter		black_helicopter	1	"c(""N"", ""N"")"		FALSE	FALSE	TRUE	TRUE	TRUE	NA	helicopter
athjckHgXSFzsEHMe	BCS	blue_book	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	51	plava knjiga	plava knjiga		blue_book	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	book
athjckHgXSFzsEHMe	BCS	dressShirt	feedback	basicSuffType1	gloves	clothing	bathrobe	clothing	1	degenetal_stimuli	52	plava kosulja	plava kosulja		dressShirt	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	dressShirt
athjckHgXSFzsEHMe	BCS	coffeeTable	feedback	supSuff	candy	snack	bathrobe	clothing	1	degenetal_stimuli	53	stocic	stocic		coffeeTable	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	coffeeTable
athjckHgXSFzsEHMe	BCS	tShirt	feedback	supSuff	popcorn	snack	rhino	animal	1	degenetal_stimuli	54	plava majica	plava majica		tShirt	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	tShirt
athjckHgXSFzsEHMe	BCS	convertible	feedback	basicSuffType2	ambulance	vehicle	lamp	furniture	1	degenetal_stimuli	55	sportski automobil kabrio]	sportski automobil kabrio]		convertible	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	convertible
athjckHgXSFzsEHMe	BCS	yellow_bed	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	56	zuti krevet	zuti krevet		yellow_bed	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	bed
athjckHgXSFzsEHMe	BCS	purple_calendar	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	57	ljubicasti kalendar	ljubicasti kalendar		purple_calendar	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	calendar
athjckHgXSFzsEHMe	BCS	pandaBear	feedback	supSuff	ivy	plant	shirt	clothing	1	degenetal_stimuli	58	panda	panda		pandaBear	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	pandaBear
athjckHgXSFzsEHMe	BCS	picnicTable	feedback	basicSuffType2	bookcase	furniture	elephant	animal	1	degenetal_stimuli	59	klupa i sto	klupa i sto		picnicTable	1	"c("""", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	picnicTable
athjckHgXSFzsEHMe	BCS	tulip	feedback	subNec	flower	plant	rosemary	plant	1	degenetal_stimuli	60	crveni cvet	crveni cvet		tulip	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	tulip
athjckHgXSFzsEHMe	BCS	blue_candle	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	61	plava sveca	plava sveca		blue_candle	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	candle
athjckHgXSFzsEHMe	BCS	germanShepherd	feedback	subNec	dog	animal	lion	animal	1	degenetal_stimuli	62	vucijak rekao bih (pas sa izduzenim repom i specificnom pozom)	vucijak rekao bih (pas sa izduzenim repom i specificnom pozom)		germanShepherd	1	"c("""", """", """", """", """", """", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	germanShepherd
athjckHgXSFzsEHMe	BCS	pug	feedback	basicSuffType1	rhino	animal	squirrel	animal	1	degenetal_stimuli	63	pas sa prethodne slike	pas sa prethodne slike		pug	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	pug
athjckHgXSFzsEHMe	BCS	white_mug	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	64	bela solja	bela solja		white_mug	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	mug
athjckHgXSFzsEHMe	BCS	white_guitar	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	65	bela gitara	bela gitara		white_guitar	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	guitar
athjckHgXSFzsEHMe	BCS	black_tie	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	66	kravata	kravata		black_tie	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	tie
athjckHgXSFzsEHMe	BCS	purple_fish	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	67	ljubicasta riba	ljubicasta riba		purple_fish	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	fish
athjckHgXSFzsEHMe	BCS	purple_sock	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	68	ljubicasta carapa	ljubicasta carapa		purple_sock	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	sock
athjckHgXSFzsEHMe	BCS	purple_screwdriver	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	69	ljubicasti srafciger	ljubicasti srafciger		purple_screwdriver	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	screwdriver
athjckHgXSFzsEHMe	BCS	blue_door	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	70	vrata	vrata		blue_door	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	door
athjckHgXSFzsEHMe	BCS	green_shell	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	71	zeleni sesir	zeleni sesir		green_shell	1	"c(""C"", """")"		TRUE	FALSE	FALSE	TRUE	FALSE	NA	shell
athjckHgXSFzsEHMe	BCS	white_ring	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	72	beli prsten	beli prsten		white_ring	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	TRUE	NA	ring
MsPcgqeeTgfs7QqKe	BCS	white_bed	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	1	krevet__hahah beli	krevet	say the word, beast__ima ih dva lol__crveni ili beli	white_bed	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	bed
MsPcgqeeTgfs7QqKe	BCS	red_flower	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	2	crveni cvet	crveni cvet		red_flower	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	flower
MsPcgqeeTgfs7QqKe	BCS	purple_luggage	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	3	ljubicasti kofer	ljubicasti kofer	reci da je čarapa :d__haha dobro	purple_luggage	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	luggage
MsPcgqeeTgfs7QqKe	BCS	purple_glove	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	4	buljicasta rukavica	buljicasta rukavica	hahaha__nadam se da je ovo namerno	purple_glove	1	"c("""", ""N"")"		FALSE	FALSE	TRUE	TRUE	TRUE	NA	glove
MsPcgqeeTgfs7QqKe	BCS	purple_die	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	5	buljicasta kockica__:d	buljicasta kockica		purple_die	1	"c("""", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	die
MsPcgqeeTgfs7QqKe	BCS	purple_robot	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	6	robot__hahaha	robot	opet buljičasti, šta je ovo	purple_robot	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	robot
MsPcgqeeTgfs7QqKe	BCS	orange_lock	feedback	scene4	"NA"	"NA"	"NA"	"NA"	3	pophristic_stimuli	7	nisu se ucitale slike :(__klikni na sta god__xd__moyda korpa__xd	nisu se ucitale slike :(	ako je korpa, obesiću se__baš ako te interesuje, tu je buljičasta korpa, crna i zelena mašna, katanac, pegla i kruna__da idem na buljičastu korpu__hahah__safe bet	purple_basket	0	"c("""", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	TRUE	NA	lock
MsPcgqeeTgfs7QqKe	BCS	orange_slipper	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	8	papuca__prc	papuca	bio je katanac	orange_slipper	1	N		FALSE	FALSE	TRUE	TRUE	FALSE	NA	slipper
MsPcgqeeTgfs7QqKe	BCS	husky	feedback	subNec	dog	animal	lion	animal	1	degenetal_stimuli	9	haski	haski		husky	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	husky
MsPcgqeeTgfs7QqKe	BCS	convertible	feedback	basicSuffType1	motorcycle	vehicle	firetruck	vehicle	1	degenetal_stimuli	10	auto	auto	brm brm	convertible	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	convertible
MsPcgqeeTgfs7QqKe	BCS	green_sock	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	11	carapa sv. patrika	carapa sv. patrika	<3	green_sock	1	"c(""N"", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	sock
MsPcgqeeTgfs7QqKe	BCS	white_chair	feedback	scene3	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	12	stolica	stolica		white_chair	1	N		FALSE	FALSE	TRUE	TRUE	TRUE	NA	chair
MsPcgqeeTgfs7QqKe	BCS	green_fork	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	13	viljuska sv. patrika	viljuska sv. patrika	prijatelju koji čitaš ovaj čet, nadam se da se zabavljaš	green_fork	1	"c(""N"", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	fork
MsPcgqeeTgfs7QqKe	BCS	green_tie	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	14	opet sveti patrik xd	opet sveti patrik xd	samo zeleno	green_tie	1	"c("""", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	tie
MsPcgqeeTgfs7QqKe	BCS	orange_necklace	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	15	biseriii	biseriii	to je ogrlica	orange_necklace	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	necklace
MsPcgqeeTgfs7QqKe	BCS	red_balloon	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	16	it__jeees	it	znači crveni	red_balloon	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	balloon
MsPcgqeeTgfs7QqKe	BCS	white_pencil	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	17	bela olovka	bela olovka	touche	white_pencil	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	pencil
MsPcgqeeTgfs7QqKe	BCS	mnMs	feedback	supSuff	flower	plant	socks	clothing	1	degenetal_stimuli	18	mnms	mnms	one love	mnMs	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	mnMs
MsPcgqeeTgfs7QqKe	BCS	clownFish	feedback	subNec	fish	animal	bird	animal	1	degenetal_stimuli	19	nemo	nemo		clownFish	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	clownFish
MsPcgqeeTgfs7QqKe	BCS	black_basket	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	20	crna korpa	crna korpa		black_basket	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	basket
MsPcgqeeTgfs7QqKe	BCS	green_drum	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	21	bubanj sv patrika	bubanj sv patrika	hahahaha__samo sam čekao	green_drum	1	"c(""N"", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	drum
MsPcgqeeTgfs7QqKe	BCS	white_dress	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	22	bela haljina	bela haljina	white wedding	white_dress	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	dress
MsPcgqeeTgfs7QqKe	BCS	red_candle	feedback	scene2	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	23	mislim da reci na engleskom nisu dozvoljene xd__crvena sveca	mislim da reci na engleskom nisu dozvoljene xd	boohoo__mogu i na klingonskom	red_candle	1	"c("""", """", """", """", """", """", """", """")"		FALSE	FALSE	FALSE	TRUE	FALSE	NA	candle
MsPcgqeeTgfs7QqKe	BCS	orange_hammer	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	24	narandzasti cekic	narandzasti cekic		orange_hammer	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	hammer
MsPcgqeeTgfs7QqKe	BCS	grizzlyBear	feedback	basicSuffType2	snake	animal	cookies	snack	1	degenetal_stimuli	25	medved__medjed*	medved	međed momo__sviđa mi se što si se ispravila__zadovoljan sam	grizzlyBear	1			FALSE	FALSE	FALSE	TRUE	FALSE	NA	grizzlyBear
MsPcgqeeTgfs7QqKe	BCS	blue_crown	feedback	scene1	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	26	plava kruna	plava kruna	kralja petra	blue_crown	1	"c(""C"", ""N"")"		TRUE	FALSE	TRUE	TRUE	FALSE	NA	crown
MsPcgqeeTgfs7QqKe	BCS	picnicTable	feedback	supSuff	gloves	clothing	ambulance	vehicle	1	degenetal_stimuli	27	sto	sto		picnicTable	1			FALSE	FALSE	FALSE	TRUE	TRUE	NA	picnicTable
MsPcgqeeTgfs7QqKe	BCS	green_ribbon	feedback	scene4	"NA"	"NA"	"NA"	"NA"	1	pophristic_stimuli	28	masna znas vec cija	masna znas vec cija		green_ribbon	1	"c(""N"", """", """", """")"		FALSE	FALSE	TRUE	TRUE	FALSE	NA	ribbon
