gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	imageType	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	gender	d_preManualTypoCorrection.target
athjckHgXSFzsEHMe	BCS	feedback	supSuff	popcorn	snack	rhino	animal	1	degenetal_stimuli	54	plava majica	plava majica	NA	tShirt	1	CN	NA	1	tShirt
athjckHgXSFzsEHMe	BCS	feedback	basicSuffType2	ambulance	vehicle	lamp	furniture	1	degenetal_stimuli	55	sportski automobil kabrio]	sportski automobil kabrio]	NA	convertible	1	N	NA	0	convertible
athjckHgXSFzsEHMe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	56	zuti krevet	zuti krevet	NA	yellow_bed	1	CN	NA	1	bed
athjckHgXSFzsEHMe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	57	ljubicasti kalendar	ljubicasti kalendar	NA	purple_calendar	1	CN	NA	1	calendar
athjckHgXSFzsEHMe	BCS	feedback	supSuff	ivy	plant	shirt	clothing	1	degenetal_stimuli	58	panda	panda	NA	pandaBear	1	N	NA	0	pandaBear
athjckHgXSFzsEHMe	BCS	feedback	basicSuffType2	bookcase	furniture	elephant	animal	1	degenetal_stimuli	59	klupa i sto	klupa i sto	NA	picnicTable	1	N	NA	0	picnicTable
athjckHgXSFzsEHMe	BCS	feedback	subNec	flower	plant	rosemary	plant	1	degenetal_stimuli	60	crveni cvet	crveni cvet	NA	tulip	1	CN	NA	1	tulip
athjckHgXSFzsEHMe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	61	plava sveca	plava sveca	NA	blue_candle	1	CN	NA	1	candle
athjckHgXSFzsEHMe	BCS	feedback	subNec	dog	animal	lion	animal	1	degenetal_stimuli	62	vucijak rekao bih (pas sa izduzenim repom i specificnom pozom)	vucijak rekao bih (pas sa izduzenim repom i specificnom pozom)	NA	germanShepherd	1	N	NA	0	germanShepherd
athjckHgXSFzsEHMe	BCS	feedback	basicSuffType1	rhino	animal	squirrel	animal	1	degenetal_stimuli	63	pas sa prethodne slike	pas sa prethodne slike	NA	pug	1	N	NA	0	pug
athjckHgXSFzsEHMe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	64	bela solja	bela solja	NA	white_mug	1	CN	NA	1	mug
athjckHgXSFzsEHMe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	65	bela gitara	bela gitara	NA	white_guitar	1	CN	NA	1	guitar
athjckHgXSFzsEHMe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	66	kravata	kravata	NA	black_tie	1	N	NA	0	tie
athjckHgXSFzsEHMe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	67	ljubicasta riba	ljubicasta riba	NA	purple_fish	1	CN	NA	1	fish
athjckHgXSFzsEHMe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	68	ljubicasta carapa	ljubicasta carapa	NA	purple_sock	1	CN	NA	1	sock
athjckHgXSFzsEHMe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	69	ljubicasti srafciger	ljubicasti srafciger	NA	purple_screwdriver	1	CN	NA	1	screwdriver
athjckHgXSFzsEHMe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	70	vrata	vrata	NA	blue_door	1	N	NA	0	door
athjckHgXSFzsEHMe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	71	zeleni sesir	zeleni sesir	NA	green_shell	1	CN	NA	1	shell
athjckHgXSFzsEHMe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	72	beli prsten	beli prsten	NA	white_ring	1	CN	NA	1	ring
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	1	krevet__hahah beli	krevet	say the word, beast__ima ih dva lol__crveni ili beli	white_bed	1	N	NA	0	bed
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	2	crveni cvet	crveni cvet	NA	red_flower	1	CN	NA	1	flower
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	3	ljubicasti kofer	ljubicasti kofer	reci da je carapa :d__haha dobro	purple_luggage	1	CN	NA	1	luggage
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	4	buljicasta rukavica	buljicasta rukavica	hahaha__nadam se da je ovo namerno	purple_glove	1	CN	NA	1	glove
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	5	buljicasta kockica__:d	buljicasta kockica	NA	purple_die	1	CN	NA	1	die
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	6	robot__hahaha	robot	opet buljicasti, sta je ovo	purple_robot	1	N	NA	0	robot
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	3	pophristic_stimuli	7	nisu se ucitale slike :(__klikni na sta god__xd__moyda korpa__xd	nisu se ucitale slike :(	ako je korpa, obesicu se__bas ako te interesuje, tu je buljicasta korpa, crna i zelena masna, katanac, pegla i kruna__da idem na buljicastu korpu__hahah__safe bet	purple_basket	0	O	NA	0	lock
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	8	papuca__prc	papuca	bio je katanac	orange_slipper	1	N	NA	0	slipper
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	dog	animal	lion	animal	1	degenetal_stimuli	9	haski	haski	NA	husky	1	N	NA	0	husky
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType1	motorcycle	vehicle	firetruck	vehicle	1	degenetal_stimuli	10	auto	auto	brm brm	convertible	1	N	NA	0	convertible
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	11	carapa sv. patrika	carapa sv. patrika	<3	green_sock	1	NO	NA	0	sock
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	12	stolica	stolica	NA	white_chair	1	N	NA	0	chair
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	13	viljuska sv. patrika	viljuska sv. patrika	prijatelju koji citas ovaj cet, nadam se da se zabavljas	green_fork	1	NO	NA	0	fork
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	14	opet sveti patrik xd	opet sveti patrik xd	samo zeleno	green_tie	1	O	NA	0	tie
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	15	biseriii	biseriii	to je ogrlica	orange_necklace	1	O	NA	0	necklace
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	16	it__jeees	it	znaci crveni	red_balloon	1	O	NA	0	balloon
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	17	bela olovka	bela olovka	touche	white_pencil	1	CN	NA	1	pencil
MsPcgqeeTgfs7QqKe	BCS	feedback	supSuff	flower	plant	socks	clothing	1	degenetal_stimuli	18	mnms	mnms	one love	mnMs	1	N	NA	0	mnMs
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	fish	animal	bird	animal	1	degenetal_stimuli	19	nemo	nemo	NA	clownFish	1	O	NA	0	clownFish
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	20	crna korpa	crna korpa	NA	black_basket	1	CN	NA	1	basket
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	21	bubanj sv patrika	bubanj sv patrika	hahahaha__samo sam cekao	green_drum	1	NO	NA	0	drum
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	22	bela haljina	bela haljina	white wedding	white_dress	1	CN	NA	1	dress
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	23	mislim da reci na engleskom nisu dozvoljene xd__crvena sveca	mislim da reci na engleskom nisu dozvoljene xd	boohoo__mogu i na klingonskom	red_candle	1	CN	NA	1	candle
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	24	narandzasti cekic	narandzasti cekic	NA	orange_hammer	1	CN	NA	1	hammer
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType2	snake	animal	cookies	snack	1	degenetal_stimuli	25	medved__medjed*	medved	međed momo__sviđa mi se sto si se ispravila__zadovoljan sam	grizzlyBear	1	N	NA	0	grizzlyBear
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	26	plava kruna	plava kruna	kralja petra	blue_crown	1	CN	NA	1	crown
MsPcgqeeTgfs7QqKe	BCS	feedback	supSuff	gloves	clothing	ambulance	vehicle	1	degenetal_stimuli	27	sto	sto	NA	picnicTable	1	N	NA	0	picnicTable
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	28	masna znas vec cija	masna znas vec cija	NA	green_ribbon	1	NO	NA	0	ribbon
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	flower	plant	ivy	plant	1	degenetal_stimuli	29	oj ruzo ruzo	oj ruzo ruzo	zoka bosanac - đe si ruzo, kurvetino stara svira tiho u pozadini	rose	1	N	NA	0	rose
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	30	kajis	kajis	NA	blue_belt	1	N	NA	0	belt
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	31	crni kamion__crvene boje	crni kamion	hahaha	black_truck	1	CN	NA	1	truck
MsPcgqeeTgfs7QqKe	BCS	feedback	supSuff	bed	furniture	pretzels	snack	1	degenetal_stimuli	32	doggo	doggo	kupi mi majko mercedes benz	pug	1	N	NA	0	pug
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	flower	plant	grasses	plant	1	degenetal_stimuli	33	kamilica	kamilica	NA	daisy	1	N	NA	0	daisy
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	34	upisani jastuk	upisani jastuk	NA	yellow_cushion	1	ON	NA	0	cushion
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	shirt	clothing	shirt	clothing	1	degenetal_stimuli	35	havajska kosulja	havajska kosulja	NA	hawaiiShirt	1	N	NA	0	hawaiiShirt
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	36	bela sveska	bela sveska	NA	white_book	1	CN	NA	1	book
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	37	plava solja	plava solja	NA	blue_mug	1	CN	NA	1	mug
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	38	ograda	ograda	NA	white_fence	1	N	NA	0	fence
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	39	skoljka	skoljka	NA	purple_shell	1	N	NA	0	shell
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType1	lion	animal	rhino	animal	1	degenetal_stimuli	40	dalmatinac	dalmatinac	NA	dalmatian	1	N	NA	0	dalmatian
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	fish	animal	snake	animal	1	degenetal_stimuli	41	sardina?	sardina?	mislim da je sabljarka	swordFish	1	N	NA	0	swordFish
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	42	kelikopter	kelikopter	NA	purple_helicopter	1	N	NA	0	helicopter
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType2	elephant	animal	wardrobe	furniture	1	degenetal_stimuli	43	medaaa	medaaa	NA	polarBear	1	N	NA	0	polarBear
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	44	crveni kalendar	crveni kalendar	to je narandzasto	orange_calendar	1	CN	NA	1	calendar
MsPcgqeeTgfs7QqKe	BCS	feedback	supSuff	gloves	clothing	bed	furniture	1	degenetal_stimuli	45	sheit__iz mog ugla delovalo cveno__gumene bone	sheit	haribo	gummyBears	1	N	NA	0	gummyBears
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	table	furniture	lamp	furniture	1	degenetal_stimuli	46	veoma dugacaksto	veoma dugacaksto	NA	diningTable	1	O	NA	0	diningTable
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	47	sal	sal	NA	red_scarf	1	N	NA	0	scarf
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	48	cesalj	cesalj	NA	white_comb	1	N	NA	0	comb
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType1	pottedPlant	plant	grasses	plant	1	degenetal_stimuli	49	lala__tinkivinki	lala	NA	tulip	1	N	NA	0	tulip
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	50	prsten	prsten	..kupio sam pusku, jedno od ta dva bacicu u reku	blue_ring	1	N	NA	0	ring
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType1	ambulance	vehicle	firetruck	vehicle	1	degenetal_stimuli	51	sta buncas__auto	sta buncas	pesmu__kazuj sad	suv	1	O	NA	0	suv
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType2	socks	clothing	bed	furniture	1	degenetal_stimuli	52	majica	majica	NA	poloShirt	1	N	NA	0	poloShirt
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	53	noz	noz	NA	orange_knife	1	N	NA	0	knife
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	54	riba__narandzasta	riba	NA	orange_fish	1	N	NA	0	fish
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	fish	animal	bird	animal	1	degenetal_stimuli	55	staje ovo ono bese__smudj	staje ovo ono bese	NA	catfish	1	O	NA	0	catfish
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	table	furniture	wardrobe	furniture	1	degenetal_stimuli	56	veoma nizak sto	veoma nizak sto	NA	coffeeTable	1	O	NA	0	coffeeTable
MsPcgqeeTgfs7QqKe	BCS	feedback	supSuff	dress	clothing	pretzels	snack	1	degenetal_stimuli	57	papagaj__uterivaci dugova__xd	papagaj	neko kuca__postar?__zle bake rođaci	parrot	1	N	NA	0	parrot
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	58	beli telefon	beli telefon	NA	white_phone	1	CN	NA	1	phone
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	59	jesi ziv__dvogled sv patrika	jesi ziv	mrdam__da ti tata sine kupi karabin__sa dvogledom	green_binoculars	1	ON	NA	0	binoculars
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType1	dog	animal	lion	animal	1	degenetal_stimuli	60	golub	golub	đolub	pigeon	1	N	NA	0	pigeon
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	61	zuta vrata	zuta vrata	NA	yellow_door	1	CN	NA	1	door
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	62	cinija	cinija	NA	black_bowl	1	N	NA	0	bowl
MsPcgqeeTgfs7QqKe	BCS	feedback	subNec	fish	animal	bison	animal	1	degenetal_stimuli	63	zlatna ribica	zlatna ribica	NA	goldFish	1	CN	NA	1	goldFish
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	64	maska	maska	NA	red_mask	1	N	NA	0	mask
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	65	bas <£__<3	bas <£	haha	blue_guitar	1	N	NA	0	guitar
MsPcgqeeTgfs7QqKe	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	66	crveni leptir	crveni leptir	NA	red_butterfly	1	CN	NA	1	butterfly
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	67	srafciger	srafciger	NA	black_screwdriver	1	N	NA	0	screwdriver
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	68	plavi novcanik	plavi novcanik	NA	blue_wallet	1	CN	NA	1	wallet
MsPcgqeeTgfs7QqKe	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	69	buljicasti mikroskop__hahah	buljicasti mikroskop	NA	purple_microscope	1	CN	NA	1	microscope
MsPcgqeeTgfs7QqKe	BCS	feedback	basicSuffType1	lamp	furniture	wardrobe	furniture	1	degenetal_stimuli	70	kako mi ovo zovemo__stocic__nocni sto__ok__xd	kako mi ovo zovemo	komoda	bedsideTable	1	N	NA	0	bedsideTable
MsPcgqeeTgfs7QqKe	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	71	pegla	pegla	NA	red_iron	1	N	NA	0	iron
MsPcgqeeTgfs7QqKe	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	72	digitron	digitron	aaand__za kraj__pff__ocekivao sam patrikovu papucu	blue_calculator	1	N	NA	0	calculator
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	1	zeleni	zeleni	NA	green_robot	1	C	NA	1	robot
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	2	zuti cvijet	zuti cvijet	NA	yellow_flower	1	CN	NA	1	flower
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	3	lokot	lokot	NA	purple_lock	1	N	NA	0	lock
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	4	korpa	korpa	NA	green_basket	1	N	NA	0	basket
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	5	crveni	crveni	NA	red_calculator	1	C	NA	1	calculator
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	6	ljubicasti	ljubicasti	NA	purple_drum	1	C	NA	1	drum
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	7	kravata__crna	kravata	NA	black_tie	1	N	NA	0	tie
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	8	plavi jastuk	plavi jastuk	NA	blue_cushion	1	CN	NA	1	cushion
bMzfy4C8MY9XEWtR3	BCS	feedback	supSuff	flower	plant	table	furniture	1	degenetal_stimuli	9	riba	riba	NA	swordFish	1	N	NA	0	swordFish
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType1	pretzels	snack	chips	snack	1	degenetal_stimuli	10	gummy bears	gummy bears	NA	gummyBears	1	N	NA	0	gummyBears
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	11	crna zdjela	crna zdjela	NA	black_bowl	1	CN	NA	1	bowl
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	12	plava	plava	NA	blue_candle	1	C	NA	1	candle
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType1	grasses	plant	rosemary	plant	1	degenetal_stimuli	13	tulipan	tulipan	NA	tulip	1	N	NA	0	tulip
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	sheep	animal	pretzels	snack	1	degenetal_stimuli	14	ker	ker	NA	germanShepherd	1	N	NA	0	germanShepherd
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	15	zeleni	zeleni	NA	green_screwdriver	1	C	NA	1	screwdriver
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	16	masna	masna	NA	purple_ribbon	1	N	NA	0	ribbon
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	17	plava__stolca	plava	NA	blue_chair	1	C	NA	1	chair
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	18	dice	dice	NA	orange_die	1	O	NA	0	die
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	squirrel	animal	bed	furniture	1	degenetal_stimuli	19	pug	pug	NA	pug	1	N	NA	0	pug
bMzfy4C8MY9XEWtR3	BCS	feedback	supSuff	flower	plant	cookies	snack	1	degenetal_stimuli	20	auto	auto	NA	suv	1	N	NA	0	suv
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	21	ograda plava	ograda plava	NA	blue_fence	1	NC	NA	1	fence
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	bird	animal	bed	furniture	1	degenetal_stimuli	22	ker	ker	NA	husky	1	N	NA	0	husky
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	23	noz narancasti	noz narancasti	NA	orange_knife	1	NC	NA	1	knife
bMzfy4C8MY9XEWtR3	BCS	feedback	subNec	candy	snack	popcorn	snack	1	degenetal_stimuli	24	najsarenije	najsarenije	NA	jellyBeans	1	O	NA	0	jellyBeans
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	6	pophristic_stimuli	25	krevet	krevet	NA	blue_bed	0	N	NA	0	bed
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	26	crna viljuska	crna viljuska	NA	black_fork	1	CN	NA	1	fork
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	lion	animal	bed	furniture	1	degenetal_stimuli	27	som	som	NA	catfish	1	N	NA	0	catfish
bMzfy4C8MY9XEWtR3	BCS	feedback	supSuff	ambulance	vehicle	pretzels	snack	1	degenetal_stimuli	28	stol	stol	NA	coffeeTable	1	N	NA	0	coffeeTable
bMzfy4C8MY9XEWtR3	BCS	feedback	subNec	car	vehicle	car	vehicle	1	degenetal_stimuli	29	najmanji	najmanji	NA	sportsCar	1	O	NA	0	sportsCar
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	30	cekic	cekic	NA	green_hammer	1	N	NA	0	hammer
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	31	zelena	zelena	NA	green_shell	1	C	NA	1	shell
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	bison	animal	table	furniture	1	degenetal_stimuli	32	golub	golub	NA	pigeon	1	N	NA	0	pigeon
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	33	crvena__knjiga	crvena	NA	red_book	1	C	NA	1	book
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	34	crni	crni	NA	black_truck	1	C	NA	1	truck
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	35	prsten bijeli	prsten bijeli	NA	white_ring	1	NC	NA	1	ring
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	36	telefon	telefon	NA	blue_phone	1	N	NA	0	phone
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	37	zeleni	zeleni	NA	green_calendar	1	C	NA	1	calendar
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	wardrobe	furniture	rosemary	plant	1	degenetal_stimuli	38	ladice	ladice	NA	bedsideTable	1	N	NA	0	bedsideTable
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	39	leptir	leptir	NA	blue_butterfly	1	N	NA	0	butterfly
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	40	crveni__cesalj	crveni	NA	red_comb	1	C	NA	1	comb
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	41	riba	riba	NA	black_fish	1	N	NA	0	fish
bMzfy4C8MY9XEWtR3	BCS	feedback	scene2	NA	NA	NA	NA	1	pophristic_stimuli	42	plava pegla	plava pegla	NA	blue_iron	1	CN	NA	1	iron
bMzfy4C8MY9XEWtR3	BCS	feedback	scene1	NA	NA	NA	NA	1	pophristic_stimuli	43	zuta	zuta	NA	yellow_pencil	1	C	NA	1	pencil
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType1	firetruck	vehicle	ambulance	vehicle	1	degenetal_stimuli	44	bijelo osobno vozilo	bijelo osobno vozilo	NA	minivan	1	CN	NA	1	minivan
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	45	sal	sal	NA	white_scarf	1	N	NA	0	scarf
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType1	bison	animal	elephant	animal	1	degenetal_stimuli	46	ker	ker	NA	dalmatian	1	N	NA	0	dalmatian
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	47	balon	balon	NA	white_balloon	1	N	NA	0	balloon
bMzfy4C8MY9XEWtR3	BCS	feedback	subNec	bear	animal	elephant	animal	1	degenetal_stimuli	48	mrki	mrki	NA	grizzlyBear	1	O	NA	0	grizzlyBear
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	49	zuti kajs	zuti kajs	NA	yellow_belt	1	CN	NA	1	belt
bMzfy4C8MY9XEWtR3	BCS	feedback	basicSuffType2	dog	animal	bookcase	furniture	1	degenetal_stimuli	50	'tica	'tica	NA	hummingBird	1	N	NA	0	hummingBird
bMzfy4C8MY9XEWtR3	BCS	feedback	scene4	NA	NA	NA	NA	1	pophristic_stimuli	51	kruna	kruna	NA	yellow_crown	1	N	NA	0	crown
bMzfy4C8MY9XEWtR3	BCS	feedback	subNec	bear	animal	snake	animal	1	degenetal_stimuli	52	panda	panda	NA	pandaBear	1	N	NA	0	pandaBear
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	53	ogrlica	ogrlica	NA	green_necklace	1	N	NA	0	necklace
bMzfy4C8MY9XEWtR3	BCS	feedback	scene3	NA	NA	NA	NA	1	pophristic_stimuli	54	crvena	crvena	NA	red_mug	1	C	NA	1	mug
