gameId	language	stage	condition	alt1BasicLevel	alt1SuperLevel	alt2BasicLevel	alt2SuperLevel	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	guesserAllMessages	nameClickedObj	correct	words	sep	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	gender	target
sWyzDtsyyENZYqCoe	English	feedback	scene3	NA	NA	NA	NA	1	41	put the kettle on	put the kettle on	NA	red_mug	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	mug
sWyzDtsyyENZYqCoe	English	feedback	scene4	NA	NA	NA	NA	1	42	unusual neighbour	unusual neighbour	NA	red_fence	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	fence
sWyzDtsyyENZYqCoe	English	feedback	scene3	NA	NA	NA	NA	1	44	hairy	hairy	NA	white_comb	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	comb
sWyzDtsyyENZYqCoe	English	feedback	scene3	NA	NA	NA	NA	1	46	fancy	fancy	NA	red_ring	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	ring
sWyzDtsyyENZYqCoe	English	feedback	scene4	NA	NA	NA	NA	1	47	leap year jealous	leap year jealous	NA	purple_calendar	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	calendar
sWyzDtsyyENZYqCoe	English	feedback	scene4	NA	NA	NA	NA	1	50	sunny steamer	sunny steamer	NA	yellow_iron	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	iron
sWyzDtsyyENZYqCoe	English	feedback	scene1	NA	NA	NA	NA	1	52	up in the air	up in the air	NA	blue_balloon	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	balloon
sWyzDtsyyENZYqCoe	English	feedback	scene2	NA	NA	NA	NA	1	53	pure plant	pure plant	NA	white_flower	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	flower
sWyzDtsyyENZYqCoe	English	feedback	scene2	NA	NA	NA	NA	1	54	sleepy	sleepy	NA	yellow_bed	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	bed
sWyzDtsyyENZYqCoe	English	feedback	scene1	NA	NA	NA	NA	1	55	eco safety	eco safety	NA	green_lock	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	lock
sWyzDtsyyENZYqCoe	English	feedback	scene4	NA	NA	NA	NA	1	56	sombre foot	sombre foot	NA	black_sock	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	sock
sWyzDtsyyENZYqCoe	English	feedback	scene3	NA	NA	NA	NA	1	57	adornment	adornment	NA	orange_necklace	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	necklace
sWyzDtsyyENZYqCoe	English	feedback	scene3	NA	NA	NA	NA	1	58	comfy	comfy	NA	blue_cushion	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	cushion
sWyzDtsyyENZYqCoe	English	feedback	scene2	NA	NA	NA	NA	1	60	transport	transport	NA	black_helicopter	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	helicopter
sWyzDtsyyENZYqCoe	English	feedback	scene2	NA	NA	NA	NA	1	61	come in	come in	NA	red_door	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	door
sWyzDtsyyENZYqCoe	English	feedback	scene1	NA	NA	NA	NA	1	63	jealous tool	jealous tool	NA	purple_screwdriver	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	screwdriver
sWyzDtsyyENZYqCoe	English	feedback	scene2	NA	NA	NA	NA	1	64	game	game	NA	green_die	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	die
sWyzDtsyyENZYqCoe	English	feedback	scene4	NA	NA	NA	NA	3	65	number boy	number boy	NA	yellow_calculator	0	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	calculator
sWyzDtsyyENZYqCoe	English	feedback	scene1	NA	NA	NA	NA	1	66	writing a love letter	writing a love letter	NA	red_pencil	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	pencil
sWyzDtsyyENZYqCoe	English	feedback	scene2	NA	NA	NA	NA	1	67	kitchen	kitchen	NA	orange_knife	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	knife
sWyzDtsyyENZYqCoe	English	feedback	scene1	NA	NA	NA	NA	1	68	happy read	happy read	NA	yellow_book	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	book
sWyzDtsyyENZYqCoe	English	feedback	scene3	NA	NA	NA	NA	1	72	comfy	comfy	NA	green_slipper	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	slipper
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	1	something purple you look through	something purple you look through	NA	purple_microscope	1	O	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	microscope
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	2	there’s two of them but the right one is white	there’s two of them but the right one is white	NA	white_butterfly	1	O	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	butterfly
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	3	get screwed	get screwed	NA	orange_screwdriver	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	screwdriver
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	8	blue dog and bone	blue dog and bone	NA	blue_phone	1	O	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	phone
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	9	not the white book but the other	not the white book but the other	NA	blue_book	1	O	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	book
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	10	white one of the two	white one of the two	NA	white_calculator	1	CO	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	calculator
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	11	green one of the two	green one of the two	NA	green_tie	1	CO	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	tie
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	14	red of the two	red of the two	NA	red_balloon	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	balloon
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	15	something to rest your head on	something to rest your head on	NA	blue_cushion	1	O	NA	FALSE	FALSE	FALSE	FALSE	TRUE	NA	cushion
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	16	fish	fish	NA	black_fish	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fish
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	19	white of the two	white of the two	NA	white_pencil	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	pencil
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	20	odd one out	odd one out	NA	yellow_crown	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	crown
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	21	black of the two	black of the two	NA	black_helicopter	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	helicopter
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	23	red of the two	red of the two	NA	red_scarf	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	scarf
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	27	the odd one	the odd one	NA	white_wallet	1	O	NA	FALSE	FALSE	FALSE	TRUE	TRUE	NA	wallet
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	28	odd one	odd one	NA	black_calendar	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	calendar
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	30	yellow of the two	yellow of the two	NA	yellow_iron	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	iron
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	32	red one of the two	red one of the two	NA	red_fence	1	CO	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	fence
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	33	odd one	odd one	NA	black_necklace	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	necklace
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	34	green of the two	green of the two	NA	green_shell	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	shell
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	35	odd one	odd one	NA	white_guitar	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	guitar
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	36	odd one	odd one	NA	orange_slipper	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	slipper
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	37	locked	locked	NA	black_lock	1	O	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	lock
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	39	purple of the two	purple of the two	NA	purple_fork	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	fork
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	40	odd one	odd one	NA	green_luggage	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	luggage
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	42	odd one	odd one	NA	blue_bed	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	bed
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	44	odd one out__odd one	odd one out	NA	yellow_mug	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	mug
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	45	green of the two	green of the two	NA	green_robot	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	robot
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	47	hammered	hammered	NA	green_hammer	1	O	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	hammer
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	48	black of the two	black of the two	NA	black_knife	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	knife
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	51	dice	dice	NA	purple_die	1	M	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	die
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	54	ring	ring	NA	blue_ring	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	ring
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	55	flower	flower	NA	yellow_flower	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	flower
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	56	black one of the two	black one of the two	NA	black_sock	1	CO	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	sock
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	57	odd one	odd one	NA	black_basket	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	basket
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	58	blue of the two	blue of the two	NA	blue_chair	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	chair
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	59	red of the two	red of the two	NA	red_belt	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	belt
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	60	black of the two	black of the two	NA	black_drum	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	drum
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	61	odd one	odd one	NA	blue_comb	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	comb
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	62	green glove	green glove	NA	green_glove	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	glove
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	63	odd one	odd one	NA	orange_ribbon	1	O	NA	FALSE	FALSE	FALSE	TRUE	FALSE	NA	ribbon
qwcZRqhmaFkduYNpu	English	feedback	scene4	NA	NA	NA	NA	1	64	orange of the two	orange of the two	NA	orange_binoculars	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	binoculars
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	66	the dress	the dress	NA	yellow_dress	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	dress
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	67	white of the two	white of the two	NA	white_candle	1	CO	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	candle
qwcZRqhmaFkduYNpu	English	feedback	scene2	NA	NA	NA	NA	1	68	the door	the door	NA	white_door	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	door
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	69	lorry	lorry	NA	green_truck	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	truck
qwcZRqhmaFkduYNpu	English	feedback	scene3	NA	NA	NA	NA	1	70	covid	covid	NA	yellow_mask	1	O	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	mask
qwcZRqhmaFkduYNpu	English	feedback	scene1	NA	NA	NA	NA	1	72	black one of the two	black one of the two	NA	black_bowl	1	CO	NA	TRUE	FALSE	FALSE	TRUE	TRUE	NA	bowl
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	3	it's the ring	it's the ring	NA	white_ring	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	ring
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	4	padlock	padlock	ok	purple_lock	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	lock
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	5	blue maskk	blue maskk	NA	blue_mask	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	mask
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	6	flower	flower	NA	blue_flower	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	flower
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	8	bowl	bowl	NA	green_bowl	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	bowl
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	10	chair	chair	NA	yellow_chair	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	chair
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	11	red butterfly	red butterfly	NA	red_butterfly	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	butterfly
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	12	purple slides	purple slides	NA	purple_slipper	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	slipper
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	15	glove	glove	NA	black_glove	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	glove
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	16	pencil	pencil	NA	yellow_pencil	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	pencil
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	17	purple binoculars	purple binoculars	NA	purple_binoculars	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	18	green fish	green fish	NA	green_fish	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fish
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	20	fork	fork	NA	black_fork	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fork
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	21	red bass	red bass	NA	red_guitar	1	CN	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	guitar
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	22	sock	sock	NA	orange_sock	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	sock
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	24	white door	white door	NA	white_door	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	door
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	25	fence	fence	NA	red_fence	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	fence
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	26	purple knife	purple knife	NA	purple_knife	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	28	yellow copter	yellow copter	NA	orange_helicopter	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	helicopter
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	30	yellow landline	yellow landline	NA	yellow_phone	1	CN	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	phone
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	31	red scarf	red scarf	NA	red_scarf	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	scarf
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	32	comb	comb	NA	yellow_comb	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	comb
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	34	iron	iron	NA	white_iron	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	iron
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	35	red cup__not the candle	red cup	NA	red_mug	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	mug
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	36	bed	bed	NA	red_bed	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	bed
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	37	wallet	wallet	NA	red_wallet	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	wallet
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	40	green basket	green basket	NA	green_basket	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	basket
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	42	calendar	calendar	NA	black_calendar	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	calendar
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	43	black drum	black drum	NA	black_drum	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	drum
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	45	truck	truck	NA	green_truck	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	truck
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	49	pillow	pillow	NA	white_cushion	1	N	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA	cushion
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	50	green shell	green shell	NA	green_shell	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	shell
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	51	yellow belt	yellow belt	NA	yellow_belt	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	52	red calculator	red calculator	NA	red_calculator	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	calculator
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	54	purple microscope	purple microscope	NA	purple_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	55	that yellow cup	that yellow cup	NA	yellow_candle	1	CN	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	candle
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	57	green ribbon	green ribbon	NA	green_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	ribbon
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	59	hammer	hammer	NA	black_hammer	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	hammer
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	61	tie	tie	NA	black_tie	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	tie
ujGC2hvH7sJazXkwK	English	feedback	scene3	NA	NA	NA	NA	1	62	book	book	NA	red_book	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	book
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	63	suitcase	suitcase	NA	orange_luggage	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	luggage
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	64	white crown	white crown	NA	white_crown	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	crown
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	65	white balloon	white balloon	NA	white_balloon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	66	yellow dress	yellow dress	NA	yellow_dress	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	dress
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	67	green robot	green robot	NA	green_robot	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	robot
ujGC2hvH7sJazXkwK	English	feedback	scene2	NA	NA	NA	NA	1	68	screwdriver	screwdriver	NA	black_screwdriver	1	N	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA	screwdriver
ujGC2hvH7sJazXkwK	English	feedback	scene4	NA	NA	NA	NA	1	69	black necklace	black necklace	NA	black_necklace	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	necklace
ujGC2hvH7sJazXkwK	English	feedback	scene1	NA	NA	NA	NA	1	72	green dice	green dice	NA	green_die	1	CN	NA	TRUE	FALSE	FALSE	FALSE	FALSE	NA	die
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	1	purple fork	purple fork	NA	purple_fork	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fork
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	2	red belt	red belt	NA	red_belt	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	belt
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	3	white bed__all white	white bed	NA	white_bed	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bed
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	4	green knife	green knife	NA	green_knife	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	knife
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	5	purple bowl	purple bowl	NA	purple_bowl	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	bowl
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	10	yellow fence	yellow fence	NA	yellow_fence	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	fence
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	11	white candle	white candle	NA	white_candle	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	candle
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	12	white guitar	white guitar	NA	white_guitar	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	guitar
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	15	black glove	black glove	NA	black_glove	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	glove
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	16	purple microscope	purple microscope	NA	purple_microscope	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	microscope
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	19	binoculars__black	binoculars	what colou__r	black_binoculars	1	N	NA	FALSE	FALSE	TRUE	FALSE	TRUE	NA	binoculars
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	22	white balloon	white balloon	NA	white_balloon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	balloon
pSzvpKsgQwP3nHJhc	English	feedback	scene2	NA	NA	NA	NA	1	25	orange luggage	orange luggage	NA	orange_luggage	1	CN	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	luggage
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	27	black dice__dots__black dice white dots	black dice	black dots or other thing__the dots are black	black_die	1	CN	NA	TRUE	FALSE	FALSE	FALSE	TRUE	NA	die
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	28	yellow comb	yellow comb	NA	yellow_comb	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	comb
pSzvpKsgQwP3nHJhc	English	feedback	scene4	NA	NA	NA	NA	1	29	black bow	black bow	NA	black_ribbon	1	CN	NA	TRUE	FALSE	TRUE	FALSE	TRUE	NA	ribbon
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	30	red door	red door	NA	red_door	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	door
pSzvpKsgQwP3nHJhc	English	feedback	scene1	NA	NA	NA	NA	1	32	blue flower	blue flower	NA	blue_flower	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	flower
pSzvpKsgQwP3nHJhc	English	feedback	scene3	NA	NA	NA	NA	1	33	purple truck	purple truck	NA	purple_truck	1	CN	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA	truck
