gameId	language	stage	condition	imageType	listenerSelection	roundNumber	directorAllMessages	directorFirstMessage	directorSecondMessage	guesserAllMessages	nameClickedObj	ItemID	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	correct	TakeFirst	words	sep	words2	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_target_m	NA	1	2	petit rasoir violet	petit rasoir violet	"NA"		small_purple_razor	cake_razor	big_purple_razor	small_black_cake	big_black_razor	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_filler_3_f	NA	1	3	petite bague jaune	petite bague jaune	"NA"		small_yellow_ring	guitar_ring	big_blue_ring	small_blue_ring	big_yellow_guitar	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_filler_2_f	NA	1	4	tente	tente	"NA"		big_black_tent	tie_tent	small_black_tie	small_orange_tie	big_orange_tie	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_filler_2_m	NA	1	5	couteau	couteau	"NA"		big_purple_knife	airplane_knife	small_purple_airplane	small_orange_airplane	big_orange_airplane	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_filler_2_m	NA	1	6	vélo	vélo	"NA"		small_red_bike	bed_bike	small_yellow_bed	big_yellow_bed	big_red_bed	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_diff_diff_f	NA	1	7	petite bougie bleue	petite bougie bleue	"NA"		small_blue_candle	door_candle	big_blue_candle	small_white_door	big_white_candle	big_white_door	big_white_door	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_filler_1_m	NA	1	8	grand vallon jaune	grand vallon jaune	"NA"		big_yellow_balloon	comb_balloon	big_red_balloon	small_red_comb	small_yellow_balloon	no_extras	no_extras	1	T	"c(""S"", """", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_same_diff_f	NA	1	9	télcomande verte	télcomande verte	"NA"		small_green_remote	spoon_remote	small_black_remote	big_green_spoon	big_black_remote	big_black_remote	big_black_remote	1	T	"c("""", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_same_same_m	NA	1	10	bonbon violet	bonbon violet	"NA"		big_purple_bonbon	robot_bonbon	big_green_bonbon	small_purple_robot	small_green_bonbon	big_green_bonbon	big_green_bonbon	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_same_same_f	NA	1	11	petite ceinture	petite ceinture	"NA"		small_blue_belt	dress_belt	big_blue_belt	small_white_dress	big_white_belt	big_blue_belt	big_blue_belt	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_target_f	NA	1	12	chaussete verte	chaussete verte	"NA"		small_green_sock	ladle_sock	small_orange_sock	big_green_ladle	big_orange_sock	no_extras	no_extras	1	T	"c("""", ""C"")"			TRUE	FALSE	FALSE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_filler_3_f	NA	1	13	petite serviette jaune	petite serviette jaune	"NA"		small_yellow_napkin	ruler_napkin	big_blue_napkin	big_yellow_napkin	small_blue_ruler	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_same_diff_m	NA	1	14	cadena violet	cadena violet	"NA"		big_purple_lock	whistle_lock	big_orange_lock	small_purple_whistle	small_orange_lock	small_orange_lock	small_orange_lock	1	T	"c("""", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_diff_diff_m	NA	1	15	seau bleu	seau bleu	"NA"		big_blue_bucket	present_bucket	big_yellow_bucket	small_blue_present	small_yellow_bucket	small_yellow_present	small_yellow_present	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_diff_diff_f	NA	1	16	fleur blanche	fleur blanche	"NA"		small_white_flower	mug_flower	small_blue_flower	big_white_mug	big_blue_flower	big_blue_mug	big_blue_mug	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_diff_same_m	NA	1	17	on a fait la moitié !__tel balnc grand	on a fait la moitié !	tel balnc grand	yes !	big_white_phone	frame_phone	small_white_phone	big_red_frame	small_red_phone	small_white_frame	small_white_frame	1	F	"c("""", """", """", ""A"", """", """")"		"c(""N"", """", ""S"")"	FALSE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_filler_1_f	NA	1	18	casquette jaune grande	casquette jaune grande	"NA"		big_yellow_cap	ornament_cap	big_blue_cap	small_blue_ornament	small_yellow_cap	no_extras	no_extras	1	T	"c(""N"", ""C"", ""S"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_basic_target_m	NA	1	19	calendrier violet__c'est ca ;)	calendrier violet	c'est ca ;)	c'est trop facile j'attends le piège	small_purple_calendar	die_calendar	small_black_calendar	big_purple_die	big_black_calendar	no_extras	no_extras	1	T	"c(""N"", ""C"")"		"c("""", """", """", """")"	TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_same_diff_m	NA	1	20	tournevis violet grand	tournevis violet grand	"NA"		big_purple_screwdriver	lipstick_screwdriver	small_purple_screwdriver	big_green_lipstick	small_green_screwdriver	small_green_screwdriver	small_green_screwdriver	1	T	"c(""N"", ""C"", ""S"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_same_same_m	NA	1	21	grand siege	grand siege	"NA"		big_white_armchair	butterfly_armchair	small_white_armchair	big_yellow_butterfly	small_yellow_armchair	small_white_armchair	small_white_armchair	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_target_f	NA	1	22	peite poêle	peite poêle	"NA"		small_yellow_pan	stapler_pan	big_yellow_pan	small_blue_stapler	big_blue_pan	no_extras	no_extras	1	T	"c("""", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_same_diff_f	NA	1	23	petite lampe	petite lampe	"NA"		small_blue_lamp	billiardball_lamp	big_blue_lamp	small_red_billiardball	big_red_lamp	big_red_lamp	big_red_lamp	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_same_same_f	NA	1	24	reveil blanc	reveil blanc	"NA"		small_white_clock	scarf_clock	small_blue_clock	big_white_scarf	big_blue_clock	small_blue_clock	small_blue_clock	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_diff_same_m	NA	1	25	marteau orange	marteau orange	"NA"		big_orange_hammer	drum_hammer	big_purple_hammer	small_orange_drum	small_purple_hammer	big_purple_drum	big_purple_drum	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	color_diff_same_f	NA	1	26	petite calculette	petite calculette	"NA"		small_white_calculator	crown_calculator	big_white_calculator	small_red_crown	big_red_calculator	big_white_crown	big_white_crown	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_filler_1_f	NA	1	27	petite loupe rouge	petite loupe rouge	"NA"		small_red_magnifyingglass	chair_magnifyingglass	big_red_magnifyingglass	big_white_chair	small_white_magnifyingglass	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	size_diff_same_f	NA	1	28	souris blanche	souris blanche	"NA"		small_white_mouse	key_mouse	small_blue_mouse	big_white_key	big_blue_mouse	small_blue_key	small_blue_key	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_filler_3_m	NA	1	29	microscope orange	microscope orange	"NA"		small_orange_microscope	fish_microscope	big_black_microscope	small_black_microscope	big_orange_fish	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_filler_2_f	NA	1	30	fourchette	fourchette	"NA"		small_black_fork	shovel_fork	small_green_shovel	big_green_shovel	big_black_shovel	no_extras	no_extras	1	T	N			FALSE	FALSE	TRUE	FALSE	FALSE
b6nvuCaKn2vzsM2dN	French	feedback	color_basic_filler_1_m	NA	1	31	petit stylo rouge__comment on communique__hors juste la description	petit stylo rouge	comment on communique	je comprends pas le but de cette étude haha__oui mais y a aucun piège c'est beaucoup trop facile__bref	small_red_pencil	coathanger_pencil	big_red_pencil	big_blue_coathanger	small_blue_pencil	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"		"c("""", """", """")"	TRUE	TRUE	TRUE	FALSE	TRUE
b6nvuCaKn2vzsM2dN	French	feedback	color_diff_diff_m	NA	1	32	bonne journée à toi__coussin bleu grand	bonne journée à toi	coussin bleu grand	merci, à toi aussi	big_blue_cushion	mask_cushion	small_blue_cushion	big_yellow_mask	small_yellow_cushion	small_yellow_mask	small_yellow_mask	1	F	"c("""", """", """", """")"		"c(""N"", ""C"", ""S"")"	TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_target_f	NA	1	1	c'est la petite clé	c'est la petite clé	"NA"		small_white_key	guitar_key	big_white_key	small_red_guitar	big_red_key	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_target_m	NA	1	2	c'est le plus petit lit	c'est le plus petit lit	"NA"		small_white_bed	balloon_bed	big_white_bed	small_blue_balloon	big_blue_bed	no_extras	no_extras	1	T	"c("""", """", ""A"", """", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_same_same_m	NA	1	3	c'est la plus grande urne noire	c'est la plus grande urne noire	"NA"		big_black_vase	screwdriver_vase	small_black_vase	big_orange_screwdriver	small_orange_vase	small_black_vase	small_black_vase	1	T	"c("""", """", ""A"", """", ""S"", """", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_diff_same_m	NA	1	4	c'est le grand cintre jaune	c'est le grand cintre jaune	"NA"		big_yellow_coathanger	switch_coathanger	small_yellow_coathanger	big_blue_switch	small_blue_coathanger	small_yellow_switch	small_yellow_switch	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_diff_same_m	NA	1	5	c'est le seul couteau noir	c'est le seul couteau noir	"NA"		big_black_knife	microscope_knife	big_green_knife	small_black_microscope	small_green_knife	big_green_microscope	big_green_microscope	1	T	"c("""", """", ""A"", """", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_filler_2_m	NA	1	6	c'est le téléphone	c'est le téléphone	"NA"		big_yellow_phone	pencil_phone	small_yellow_pencil	small_blue_pencil	big_blue_pencil	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_filler_3_f	NA	1	7	c'est la petite chaussette orange	c'est la petite chaussette orange	"NA"		small_orange_sock	remote_sock	big_green_sock	big_orange_sock	small_green_remote	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_same_same_f	NA	1	8	c'est la plus petite calculatrice	c'est la plus petite calculatrice	"NA"		small_red_calculator	stapler_calculator	big_red_calculator	small_blue_stapler	big_blue_calculator	big_red_calculator	big_red_calculator	1	T	"c("""", """", ""A"", """", ""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_same_diff_f	NA	1	9	c'est la petite chaise bleue	c'est la petite chaise bleue	"NA"		small_blue_chair	door_chair	big_blue_chair	small_red_door	big_red_chair	big_red_chair	big_red_chair	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_filler_1_m	NA	1	10	c'est le plus petit coussin jaune	c'est le plus petit coussin jaune	"NA"		small_yellow_cushion	comb_cushion	big_yellow_cushion	big_red_comb	small_red_cushion	no_extras	no_extras	1	T	"c("""", """", ""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_diff_same_f	NA	1	11	c'est la petite robe rouge	c'est la petite robe rouge	"NA"		small_red_dress	candle_dress	big_red_dress	small_white_candle	big_white_dress	big_red_candle	big_red_candle	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_same_diff_m	NA	1	12	c'est le tambour violet	c'est le tambour violet	"NA"		big_purple_drum	shell_drum	big_black_drum	small_purple_shell	small_black_drum	small_black_drum	small_black_drum	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_filler_2_m	NA	1	13	c'est le bonbon	c'est le bonbon	"NA"		small_purple_bonbon	die_bonbon	small_green_die	big_green_die	big_purple_die	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_filler_2_f	NA	1	14	c'est la cravate	c'est la cravate	"NA"		small_orange_tie	tent_tie	small_purple_tent	big_purple_tent	big_orange_tent	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_filler_3_m	NA	1	15	c'est le masque rouge	c'est le masque rouge	"NA"		small_red_mask	rug_mask	big_white_mask	small_white_mask	big_red_rug	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_filler_3_f	NA	1	16	c'est la ceinture blanche	c'est la ceinture blanche	"NA"		small_white_belt	ornament_belt	big_yellow_belt	small_yellow_belt	big_white_ornament	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_basic_filler_1_f	NA	1	17	c'est la petite écharpe rouge	c'est la petite écharpe rouge	"NA"		small_red_scarf	magnifyingglass_scarf	big_red_scarf	big_blue_magnifyingglass	small_blue_scarf	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_same_diff_f	NA	1	18	c'est la cuillère orange	c'est la cuillère orange	"NA"		small_orange_spoon	shovel_spoon	small_green_spoon	big_orange_shovel	big_green_spoon	big_green_spoon	big_green_spoon	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_target_m	NA	1	19	c'est l'avion noir	c'est l'avion noir	"NA"		small_black_airplane	lipstick_airplane	small_green_airplane	big_black_lipstick	big_green_airplane	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_filler_1_m	NA	1	20	c'est le plus grand marteau noir	c'est le plus grand marteau noir	"NA"		big_black_hammer	fish_hammer	big_green_hammer	small_green_fish	small_black_hammer	no_extras	no_extras	1	T	"c("""", """", ""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_diff_same_f	NA	1	21	c'est la tasse jaune	c'est la tasse jaune	"NA"		small_yellow_mug	crown_mug	small_red_mug	big_yellow_crown	big_red_mug	small_red_crown	small_red_crown	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_filler_1_f	NA	1	22	c'est la plus grosse boule blanche	c'est la plus grosse boule blanche	"NA"		big_white_billiardball	lamp_billiardball	big_blue_billiardball	small_blue_lamp	small_white_billiardball	no_extras	no_extras	1	T	"c("""", """", ""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_same_diff_m	NA	1	23	c'est le plus grand vélo bleu	c'est le plus grand vélo bleu	"NA"		big_blue_bike	frame_bike	small_blue_bike	big_red_frame	small_red_bike	small_red_bike	small_red_bike	1	T	"c("""", """", ""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_filler_3_m	NA	1	24	c'est le petit robot vert	c'est le petit robot vert	"NA"		small_green_robot	calendar_robot	big_purple_robot	big_green_robot	small_purple_calendar	no_extras	no_extras	1	T	"c("""", """", ""A"", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_same_same_f	NA	1	25	c'est le réveil bleu	c'est le réveil bleu	"NA"		small_blue_clock	pan_clock	small_yellow_clock	big_blue_pan	big_yellow_clock	small_yellow_clock	small_yellow_clock	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_same_same_m	NA	1	26	c'est le papillon blanc	c'est le papillon blanc	"NA"		big_white_butterfly	present_butterfly	big_red_butterfly	small_white_present	small_red_butterfly	big_red_butterfly	big_red_butterfly	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_target_f	NA	1	27	c'est la souris jaune	c'est la souris jaune	"NA"		small_yellow_mouse	flower_mouse	small_white_mouse	big_yellow_flower	big_white_mouse	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_diff_diff_f	NA	1	28	c'est la plus petite casquette jaune	c'est la plus petite casquette jaune	"NA"		small_yellow_cap	napkin_cap	big_yellow_cap	small_blue_napkin	big_blue_cap	big_blue_napkin	big_blue_napkin	1	T	"c("""", """", ""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_basic_filler_2_f	NA	1	29	c'est la fourchette	c'est la fourchette	"NA"		big_orange_fork	ladle_fork	small_orange_ladle	small_green_ladle	big_green_ladle	no_extras	no_extras	1	T	"c("""", """", ""A"", ""N"")"			FALSE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	color_diff_diff_m	NA	1	30	c'est le plus gros piano violet	c'est le plus gros piano violet	"NA"		big_purple_piano	whistle_piano	small_purple_piano	big_orange_whistle	small_orange_piano	small_orange_whistle	small_orange_whistle	1	T	"c("""", """", ""A"", """", ""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_diff_diff_f	NA	1	31	c'est la règle bleue	c'est la règle bleue	"NA"		small_blue_ruler	ring_ruler	small_white_ruler	big_blue_ring	big_white_ruler	big_white_ring	big_white_ring	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
Rb6Bwe3aZDpk95MxP	French	feedback	size_diff_diff_m	NA	1	32	c'est le rasoir violet	c'est le rasoir violet	"NA"		big_purple_razor	cake_razor	big_black_razor	small_purple_cake	small_black_razor	small_black_cake	small_black_cake	1	T	"c("""", """", ""A"", ""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	color_basic_filler_1_m	NA	1	1	petit cadeau blanc	petit cadeau blanc	"NA"		small_white_present	bucket_present	big_white_present	big_blue_bucket	small_blue_present	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	size_same_diff_m	NA	1	2	gros avion noir	gros avion noir	"NA"		big_black_airplane	die_airplane	big_green_airplane	small_black_die	small_green_airplane	small_green_airplane	small_green_airplane	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_diff_diff_m	NA	1	3	grand robeau marron__robot	grand robeau marron	robot		big_orange_robot	hammer_robot	small_orange_robot	big_black_hammer	small_black_robot	small_black_hammer	small_black_hammer	1	T	"c(""S"", """", ""C"")"		N	TRUE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	size_basic_target_m	NA	1	4	petit rasoir vert	petit rasoir vert	"NA"		small_green_razor	screwdriver_razor	small_purple_razor	big_green_screwdriver	big_purple_razor	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_same_same_f	NA	1	5	petit blanc	petit blanc	"NA"		small_white_dress	belt_dress	big_white_dress	small_blue_belt	big_blue_dress	big_white_dress	big_white_dress	1	T	"c(""S"", ""C"")"			TRUE	TRUE	FALSE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	size_diff_diff_f	NA	1	6	casquette bleue	casquette bleue	"NA"		small_blue_cap	ruler_cap	small_yellow_cap	big_blue_ruler	big_yellow_cap	big_yellow_ruler	big_yellow_ruler	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	color_diff_diff_f	NA	4	7	petit tente	petit tente	"NA"		big_green_tent	sock_tent	big_purple_tent	small_green_sock	big_green_tent	big_green_sock	big_green_sock	0	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_same_same_m	NA	1	8	grand tambour	grand tambour	"NA"		big_orange_drum	fish_drum	small_orange_drum	big_green_fish	small_green_drum	small_orange_drum	small_orange_drum	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_basic_filler_3_f	NA	1	9	reveil bleu	reveil bleu	"NA"		small_blue_clock	chair_clock	big_red_clock	small_red_clock	big_blue_chair	no_extras	no_extras	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	color_same_diff_m	NA	1	10	grand lit	grand lit	"NA"		big_white_bed	phone_bed	small_white_bed	big_red_phone	small_red_bed	small_red_bed	small_red_bed	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	color_same_diff_f	NA	1	11	petite bague	petite bague	"NA"		small_yellow_ring	crown_ring	big_yellow_ring	small_blue_crown	big_blue_ring	big_blue_ring	big_blue_ring	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	size_diff_same_m	NA	1	12	coquillage violet	coquillage violet	"NA"		big_purple_shell	microscope_shell	big_orange_shell	small_purple_microscope	small_orange_shell	big_orange_microscope	big_orange_microscope	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	size_same_same_f	NA	1	13	porte jaune	porte jaune	"NA"		small_yellow_door	guitar_door	small_white_door	big_yellow_guitar	big_white_door	small_white_door	small_white_door	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	size_basic_filler_1_m	NA	1	14	grand velo gris	grand velo gris	"NA"		big_white_bike	coathanger_bike	big_red_bike	small_red_coathanger	small_white_bike	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	TRUE
roo39f4hmB4Sydmm5	French	feedback	color_diff_same_m	NA	1	15	grand gateau	grand gateau	"NA"		big_black_cake	calendar_cake	small_black_cake	big_orange_calendar	small_orange_cake	small_black_calendar	small_black_calendar	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_basic_filler_1_f	NA	1	16	petite bougie rouge	petite bougie rouge	"NA"		small_red_candle	magnifyingglass_candle	big_red_candle	big_white_magnifyingglass	small_white_candle	no_extras	no_extras	1	T	"c(""S"", ""N"", ""C"")"			TRUE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	size_basic_filler_2_m	NA	1	17	cadena	cadena	"NA"		big_black_lock	whistle_lock	small_black_whistle	small_orange_whistle	big_orange_whistle	no_extras	no_extras	1	T				FALSE	FALSE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	size_same_same_m	NA	1	18	bonbon vert	bonbon vert	"NA"		big_green_bonbon	lipstick_bonbon	big_purple_bonbon	small_green_lipstick	small_purple_bonbon	big_purple_bonbon	big_purple_bonbon	1	T	"c(""N"", ""C"")"			TRUE	FALSE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_basic_target_f	NA	1	19	petite echarpe	petite echarpe	"NA"		small_white_scarf	stapler_scarf	big_white_scarf	small_yellow_stapler	big_yellow_scarf	no_extras	no_extras	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	FALSE
roo39f4hmB4Sydmm5	French	feedback	color_diff_same_f	NA	1	20	petite louche	petite louche	"NA"		small_orange_ladle	fork_ladle	big_orange_ladle	small_black_fork	big_black_ladle	big_orange_fork	big_orange_fork	1	T	"c(""S"", ""N"")"			FALSE	TRUE	TRUE	FALSE	TRUE
